No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,13185.305,51,26472.610,26486.830,26679.266
2,Dayhoff+I,13130.326,52,26364.653,26379.470,26575.361
3,Dayhoff+G4,12847.941,52,25799.882,25814.699,26010.591
4,Dayhoff+I+G4,12842.001,53,25790.001,25805.430,26004.762
5,Dayhoff+F,13100.889,70,26341.778,26369.857,26625.424
6,Dayhoff+F+I,13050.089,71,26242.177,26271.140,26529.876
7,Dayhoff+F+G4,12758.842,71,25659.683,25688.646,25947.382
8,Dayhoff+F+I+G4,12754.139,72,25652.277,25682.141,25944.028
9,mtMAM,14377.461,51,28856.922,28871.142,29063.579
10,mtMAM+I,14275.578,52,28655.155,28669.973,28865.864
11,mtMAM+G4,13583.603,52,27271.206,27286.023,27481.914
12,mtMAM+I+G4,13582.946,53,27271.892,27287.320,27486.653
13,mtMAM+F,13523.129,70,27186.258,27214.337,27469.904
14,mtMAM+F+I,13420.972,71,26983.944,27012.907,27271.642
15,mtMAM+F+G4,12998.436,71,26138.873,26167.836,26426.571
16,mtMAM+F+I+G4,12993.539,72,26131.079,26160.942,26422.829
17,JTT,12776.286,51,25654.572,25668.792,25861.228
18,JTT+I,12723.338,52,25550.676,25565.493,25761.384
19,JTT+G4,12490.266,52,25084.533,25099.350,25295.241
20,JTT+I+G4,12487.098,53,25080.196,25095.625,25294.957
21,JTT+F,12739.430,70,25618.859,25646.938,25902.505
22,JTT+F+I,12687.452,71,25516.903,25545.866,25804.601
23,JTT+F+G4,12464.724,71,25071.448,25100.411,25359.146
24,JTT+F+I+G4,12461.739,72,25067.478,25097.341,25359.228
25,WAG,12903.966,51,25909.931,25924.151,26116.588
26,WAG+I,12854.267,52,25812.535,25827.352,26023.243
27,WAG+G4,12631.223,52,25366.446,25381.263,25577.154
28,WAG+I+G4,12627.746,53,25361.492,25376.921,25576.253
29,WAG+F,12884.397,70,25908.795,25936.874,26192.441
30,WAG+F+I,12837.990,71,25817.980,25846.943,26105.678
31,WAG+F+G4,12613.930,71,25369.860,25398.823,25657.558
32,WAG+F+I+G4,12610.976,72,25365.953,25395.816,25657.703
33,cpREV,13092.254,51,26286.508,26300.728,26493.165
34,cpREV+I,13004.994,52,26113.988,26128.805,26324.696
35,cpREV+G4,12753.274,52,25610.547,25625.365,25821.256
36,cpREV+I+G4,12745.246,53,25596.492,25611.920,25811.252
37,cpREV+F,13116.926,70,26373.851,26401.930,26657.498
38,cpREV+F+I,13027.298,71,26196.596,26225.560,26484.295
39,cpREV+F+G4,12769.651,71,25681.302,25710.265,25969.000
40,cpREV+F+I+G4,12760.160,72,25664.319,25694.183,25956.070
41,mtREV,13891.653,51,27885.307,27899.526,28091.963
42,mtREV+I,13811.394,52,27726.788,27741.605,27937.497
43,mtREV+G4,13377.123,52,26858.247,26873.064,27068.956
44,mtREV+I+G4,13375.429,53,26856.858,26872.287,27071.619
45,mtREV+F,13243.029,70,26626.059,26654.138,26909.705
46,mtREV+F+I,13161.332,71,26464.664,26493.627,26752.363
47,mtREV+F+G4,12852.311,71,25846.622,25875.585,26134.321
48,mtREV+F+I+G4,12848.052,72,25840.104,25869.968,26131.855
49,rtREV,13245.816,51,26593.632,26607.852,26800.289
50,rtREV+I,13154.594,52,26413.187,26428.004,26623.896
51,rtREV+G4,12903.534,52,25911.068,25925.885,26121.777
52,rtREV+I+G4,12895.973,53,25897.947,25913.375,26112.707
53,rtREV+F,13229.236,70,26598.472,26626.551,26882.118
54,rtREV+F+I,13145.653,71,26433.306,26462.269,26721.004
55,rtREV+F+G4,12890.111,71,25922.223,25951.186,26209.921
56,rtREV+F+I+G4,12883.873,72,25911.746,25941.610,26203.496
57,mtART,14808.983,51,29719.967,29734.186,29926.623
58,mtART+I,14640.148,52,29384.297,29399.114,29595.006
59,mtART+G4,13894.917,52,27893.834,27908.651,28104.543
60,mtART+I+G4,13890.599,53,27887.198,27902.627,28101.959
61,mtART+F,13990.181,70,28120.362,28148.442,28404.009
62,mtART+F+I,13834.255,71,27810.509,27839.472,28098.208
63,mtART+F+G4,13324.671,71,26791.341,26820.304,27079.040
64,mtART+F+I+G4,13314.020,72,26772.040,26801.904,27063.791
