No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7728.492,61,15578.985,15591.165,15855.101
2,Dayhoff+I,7616.952,62,15357.904,15370.504,15638.546
3,Dayhoff+G4,7526.301,62,15176.602,15189.202,15457.245
4,Dayhoff+I+G4,7526.856,63,15179.712,15192.739,15464.881
5,Dayhoff+F,7712.481,80,15584.962,15606.490,15947.081
6,Dayhoff+F+I,7597.856,81,15357.711,15379.814,15724.357
7,Dayhoff+F+G4,7502.871,81,15167.742,15189.845,15534.388
8,Dayhoff+F+I+G4,7503.270,82,15170.541,15193.227,15541.713
9,mtMAM,8336.221,61,16794.442,16806.622,17070.558
10,mtMAM+I,8136.695,62,16397.389,16409.989,16678.032
11,mtMAM+G4,7879.592,62,15883.185,15895.785,16163.827
12,mtMAM+I+G4,7880.619,63,15887.237,15900.265,16172.407
13,mtMAM+F,7961.541,80,16083.081,16104.610,16445.201
14,mtMAM+F+I,7800.106,81,15762.211,15784.314,16128.857
15,mtMAM+F+G4,7602.644,81,15367.288,15389.391,15733.934
16,mtMAM+F+I+G4,7602.944,82,15369.889,15392.575,15741.061
17,JTT,7594.378,61,15310.756,15322.937,15586.872
18,JTT+I,7487.087,62,15098.175,15110.775,15378.817
19,JTT+G4,7411.106,62,14946.212,14958.812,15226.855
20,JTT+I+G4,7411.231,63,14948.463,14961.490,15233.632
21,JTT+F,7588.032,80,15336.064,15357.593,15698.184
22,JTT+F+I,7482.282,81,15126.564,15148.668,15493.211
23,JTT+F+G4,7405.198,81,14972.395,14994.499,15339.042
24,JTT+F+I+G4,7405.340,82,14974.680,14997.367,15345.853
25,WAG,7702.407,61,15526.813,15538.993,15802.929
26,WAG+I,7599.348,62,15322.697,15335.297,15603.339
27,WAG+G4,7517.129,62,15158.258,15170.858,15438.901
28,WAG+I+G4,7517.536,63,15161.072,15174.100,15446.241
29,WAG+F,7697.012,80,15554.024,15575.552,15916.143
30,WAG+F+I,7592.960,81,15347.920,15370.023,15714.566
31,WAG+F+G4,7505.344,81,15172.689,15194.792,15539.335
32,WAG+F+I+G4,7505.806,82,15175.611,15198.298,15546.784
33,cpREV,7773.469,61,15668.937,15681.118,15945.054
34,cpREV+I,7657.619,62,15439.237,15451.837,15719.880
35,cpREV+G4,7562.315,62,15248.631,15261.231,15529.274
36,cpREV+I+G4,7562.656,63,15251.313,15264.340,15536.482
37,cpREV+F,7734.958,80,15629.916,15651.444,15992.035
38,cpREV+F+I,7624.077,81,15410.153,15432.257,15776.799
39,cpREV+F+G4,7527.005,81,15216.011,15238.114,15582.657
40,cpREV+F+I+G4,7527.392,82,15218.783,15241.470,15589.956
41,mtREV,8079.887,61,16281.773,16293.954,16557.890
42,mtREV+I,7945.079,62,16014.158,16026.758,16294.801
43,mtREV+G4,7793.017,62,15710.035,15722.635,15990.677
