No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,35734.313,59,71586.626,71588.660,71950.784
2,JC+I,34674.824,60,69469.649,69471.752,69839.978
3,JC+G4,33931.560,60,67983.120,67985.223,68353.450
4,JC+I+G4,33931.099,61,67984.197,67986.372,68360.699
5,F81+F,35802.605,62,71729.209,71731.455,72111.883
6,F81+F+I,34714.846,63,69555.692,69558.012,69944.539
7,F81+F+G4,33961.824,63,68049.649,68051.968,68438.495
8,F81+F+I+G4,33961.284,64,68050.568,68052.962,68445.587
9,K2P,35000.340,60,70120.679,70122.783,70491.009
10,K2P+I,33903.456,61,67928.911,67931.085,68305.413
11,K2P+G4,33114.014,61,66350.028,66352.202,66726.530
12,K2P+I+G4,33113.100,62,66350.200,66352.446,66732.874
13,HKY+F,35040.111,63,70206.221,70208.541,70595.068
14,HKY+F+I,33877.434,64,67882.869,67885.262,68277.887
15,HKY+F+G4,33050.484,64,66228.967,66231.361,66623.986
16,HKY+F+I+G4,33049.325,65,66228.649,66231.119,66629.840
17,TNe,34961.292,61,70044.584,70046.758,70421.086
18,TNe+I,33883.613,62,67891.227,67893.473,68273.901
19,TNe+G4,33102.265,62,66328.529,66330.775,66711.204
20,TNe+I+G4,33101.039,63,66328.078,66330.398,66716.925
21,TN+F,34964.107,64,70056.213,70058.607,70451.232
22,TN+F+I,33821.269,65,67772.539,67775.008,68173.730
23,TN+F+G4,33008.643,65,66147.286,66149.755,66548.477
24,TN+F+I+G4,33006.631,66,66145.262,66147.807,66552.624
25,K3P,34999.589,61,70121.177,70123.352,70497.679
26,K3P+I,33902.255,62,67928.510,67930.756,68311.184
27,K3P+G4,33112.662,62,66349.324,66351.570,66731.999
28,K3P+I+G4,33111.402,63,66348.803,66351.122,66737.649
29,K3Pu+F,35040.020,64,70208.040,70210.433,70603.058
30,K3Pu+F+I,33877.434,65,67884.868,67887.337,68286.058
31,K3Pu+F+G4,33050.431,65,66230.862,66233.331,66632.052
32,K3Pu+F+I+G4,33049.040,66,66230.081,66232.626,66637.444
33,TPM2+F,35023.678,64,70175.355,70177.749,70570.374
34,TPM2+F+I,33870.523,65,67871.046,67873.515,68272.237
35,TPM2+F+G4,33050.305,65,66230.610,66233.079,66631.801
36,TPM2+F+I+G4,33048.868,66,66229.737,66232.282,66637.099
37,TPM2u+F,35023.676,64,70175.352,70177.745,70570.370
38,TPM2u+F+I,33870.523,65,67871.045,67873.514,68272.236
39,TPM2u+F+G4,33050.305,65,66230.610,66233.079,66631.801
40,TPM2u+F+I+G4,33048.854,66,66229.708,66232.254,66637.071
41,TPM3+F,35027.449,64,70182.898,70185.292,70577.917
42,TPM3+F+I,33876.226,65,67882.453,67884.922,68283.643
43,TPM3+F+G4,33050.364,65,66230.728,66233.197,66631.918
44,TPM3+F+I+G4,33048.960,66,66229.919,66232.465,66637.282
45,TPM3u+F,35027.448,64,70182.897,70185.290,70577.915
46,TPM3u+F+I,33876.226,65,67882.453,67884.922,68283.643
47,TPM3u+F+G4,33050.364,65,66230.728,66233.197,66631.918
48,TPM3u+F+I+G4,33048.946,66,66229.893,66232.439,66637.256
49,TIMe,34960.549,62,70045.098,70047.344,70427.773
50,TIMe+I,33882.426,63,67890.853,67893.172,68279.699
51,TIMe+G4,33100.938,63,66327.877,66330.196,66716.723
52,TIMe+I+G4,33099.459,64,66326.919,66329.312,66721.937
53,TIM+F,34964.013,65,70058.025,70060.494,70459.216
54,TIM+F+I,33821.270,66,67774.540,67777.086,68181.903
55,TIM+F+G4,33008.594,66,66149.188,66151.733,66556.551
56,TIM+F+I+G4,33006.435,67,66146.869,66149.493,66560.404
57,TIM2e,34933.993,62,69991.987,69994.233,70374.661
58,TIM2e+I,33868.425,63,67862.849,67865.169,68251.696
59,TIM2e+G4,33098.172,63,66322.345,66324.664,66711.191
