No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,30396.998,117,61027.995,61044.257,61672.009
2,JC+I,29724.418,118,59684.836,59701.385,60334.354
3,JC+G4,29046.683,118,58329.366,58345.915,58978.884
4,JC+I+G4,29038.542,119,58315.083,58331.923,58970.106
5,F81+F,30524.403,120,61288.806,61305.939,61949.333
6,F81+F+I,29824.255,121,59890.511,59907.939,60556.542
7,F81+F+G4,29119.711,121,58481.422,58498.851,59147.453
8,F81+F+I+G4,29111.410,122,58466.820,58484.547,59138.355
9,K2P,29732.553,118,59701.105,59717.655,60350.624
10,K2P+I,29042.198,119,58322.395,58339.235,58977.418
11,K2P+G4,28315.650,119,56869.299,56886.139,57524.322
12,K2P+I+G4,28308.230,120,56856.460,56873.593,57516.987
13,HKY+F,29815.042,121,59872.084,59889.512,60538.115
14,HKY+F+I,29073.185,122,58390.370,58408.097,59061.906
15,HKY+F+G4,28285.890,122,56815.781,56833.508,57487.317
16,HKY+F+I+G4,28278.212,123,56802.424,56820.452,57479.464
17,TNe,29717.098,119,59672.197,59689.036,60327.219
18,TNe+I,29030.412,120,58300.823,58317.956,58961.350
19,TNe+G4,28310.748,120,56861.495,56878.628,57522.022
20,TNe+I+G4,28302.926,121,56847.853,56865.281,57513.884
21,TN+F,29790.180,122,59824.360,59842.087,60495.895
22,TN+F+I,29049.081,123,58344.163,58362.191,59021.203
23,TN+F+G4,28273.441,123,56792.882,56810.910,57469.922
24,TN+F+I+G4,28264.793,124,56777.585,56795.918,57460.130
25,K3P,29732.508,119,59703.016,59719.856,60358.039
26,K3P+I,29042.147,120,58324.295,58341.428,58984.822
27,K3P+G4,28315.647,120,56871.295,56888.428,57531.822
28,K3P+I+G4,28308.172,121,56858.344,56875.773,57524.376
29,K3Pu+F,29814.026,122,59872.051,59889.778,60543.587
30,K3Pu+F+I,29070.895,123,58387.790,58405.819,59064.831
31,K3Pu+F+G4,28280.468,123,56806.937,56824.965,57483.977
32,K3Pu+F+I+G4,28272.656,124,56793.312,56811.644,57475.857
33,TPM2+F,29814.810,122,59873.620,59891.347,60545.156
34,TPM2+F+I,29072.104,123,58390.208,58408.236,59067.248
35,TPM2+F+G4,28273.122,123,56792.245,56810.273,57469.285
36,TPM2+F+I+G4,28265.478,124,56778.955,56797.288,57461.500
37,TPM2u+F,29814.809,122,59873.617,59891.344,60545.153
38,TPM2u+F+I,29072.104,123,58390.208,58408.236,59067.248
39,TPM2u+F+G4,28273.121,123,56792.242,56810.270,57469.282
40,TPM2u+F+I+G4,28265.478,124,56778.957,56797.289,57461.502
41,TPM3+F,29806.198,122,59856.396,59874.123,60527.932
42,TPM3+F+I,29072.912,123,58391.825,58409.853,59068.865
43,TPM3+F+G4,28284.580,123,56815.161,56833.189,57492.201
44,TPM3+F+I+G4,28276.794,124,56801.588,56819.921,57484.133
