No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23919.310,65,47968.620,47973.989,48320.724
2,JC+I,23330.403,66,46792.807,46798.345,47150.327
3,JC+G4,23107.393,66,46346.785,46352.323,46704.306
4,JC+I+G4,23073.274,67,46280.549,46286.258,46643.486
5,F81+F,23962.331,68,48060.663,48066.546,48429.017
6,F81+F+I,23381.466,69,46900.933,46906.993,47274.704
7,F81+F+G4,23144.179,69,46426.358,46432.418,46800.130
8,F81+F+I+G4,23112.403,70,46364.807,46371.046,46743.995
9,K2P,23392.234,66,46916.467,46922.005,47273.988
10,K2P+I,22778.135,67,45690.270,45695.979,46053.208
11,K2P+G4,22519.955,67,45173.910,45179.619,45536.848
12,K2P+I+G4,22488.470,68,45112.939,45118.823,45481.294
13,HKY+F,23466.333,69,47070.667,47076.727,47444.438
14,HKY+F+I,22862.045,70,45864.091,45870.330,46243.279
15,HKY+F+G4,22585.686,70,45311.372,45317.612,45690.560
16,HKY+F+I+G4,22556.906,71,45255.813,45262.235,45640.418
17,TNe,23392.057,67,46918.113,46923.822,47281.051
18,TNe+I,22777.702,68,45691.405,45697.288,46059.759
19,TNe+G4,22519.662,68,45175.324,45181.208,45543.679
20,TNe+I+G4,22488.144,69,45114.288,45120.348,45488.060
21,TN+F,23448.238,70,47036.476,47042.716,47415.664
22,TN+F+I,22849.417,71,45840.834,45847.256,46225.439
23,TN+F+G4,22568.632,71,45279.263,45285.686,45663.869
24,TN+F+I+G4,22540.753,72,45225.506,45232.113,45615.529
25,K3P,23391.495,67,46916.991,46922.700,47279.928
26,K3P+I,22777.211,68,45690.423,45696.306,46058.778
27,K3P+G4,22518.619,68,45173.239,45179.122,45541.594
28,K3P+I+G4,22487.173,69,45112.346,45118.406,45486.117
29,K3Pu+F,23464.687,70,47069.373,47075.613,47448.562
30,K3Pu+F+I,22860.645,71,45863.289,45869.711,46247.895
31,K3Pu+F+G4,22583.178,71,45308.356,45314.778,45692.962
32,K3Pu+F+I+G4,22554.533,72,45253.066,45259.673,45643.089
33,TPM2+F,23465.165,70,47070.331,47076.570,47449.519
34,TPM2+F+I,22861.173,71,45864.347,45870.769,46248.952
35,TPM2+F+G4,22585.585,71,45313.170,45319.592,45697.776
36,TPM2+F+I+G4,22556.851,72,45257.702,45264.309,45647.725
37,TPM2u+F,23465.167,70,47070.334,47076.574,47449.523
38,TPM2u+F+I,22861.174,71,45864.349,45870.771,46248.954
39,TPM2u+F+G4,22585.585,71,45313.171,45319.593,45697.776
40,TPM2u+F+I+G4,22556.851,72,45257.702,45264.309,45647.724
41,TPM3+F,23423.616,70,46987.231,46993.471,47366.420
42,TPM3+F+I,22839.979,71,45821.958,45828.380,46206.564
43,TPM3+F+G4,22549.321,71,45240.642,45247.064,45625.248
44,TPM3+F+I+G4,22523.505,72,45191.010,45197.617,45581.033
45,TPM3u+F,23423.616,70,46987.233,46993.473,47366.421
46,TPM3u+F+I,22839.979,71,45821.958,45828.380,46206.564
47,TPM3u+F+G4,22549.321,71,45240.643,45247.065,45625.248
48,TPM3u+F+I+G4,22523.494,72,45190.989,45197.596,45581.011
49,TIMe,23391.319,68,46918.638,46924.521,47286.992
50,TIMe+I,22776.782,69,45691.565,45697.625,46065.336
51,TIMe+G4,22518.325,69,45174.650,45180.710,45548.422
52,TIMe+I+G4,22486.851,70,45113.702,45119.942,45492.891
53,TIM+F,23446.602,71,47035.205,47041.627,47419.810
54,TIM+F+I,22848.024,72,45840.048,45846.655,46230.070
55,TIM+F+G4,22566.177,72,45276.354,45282.962,45666.377
56,TIM+F+I+G4,22538.431,73,45222.861,45229.656,45618.301
57,TIM2e,23383.716,68,46903.432,46909.315,47271.786
58,TIM2e+I,22770.801,69,45679.603,45685.663,46053.374
59,TIM2e+G4,22515.742,69,45169.484,45175.544,45543.256
60,TIM2e+I+G4,22483.933,70,45107.866,45114.106,45487.055
61,TIM2+F,23447.148,71,47036.296,47042.719,47420.902
62,TIM2+F+I,22848.615,72,45841.230,45847.837,46231.252
63,TIM2+F+G4,22568.575,72,45281.150,45287.757,45671.173
64,TIM2+F+I+G4,22540.723,73,45227.445,45234.240,45622.885
65,TIM3e,23373.479,68,46882.957,46888.841,47251.312
66,TIM3e+I,22769.928,69,45677.857,45683.917,46051.628
67,TIM3e+G4,22507.020,69,45152.040,45158.100,45525.811
68,TIM3e+I+G4,22477.030,70,45094.060,45100.300,45473.249
69,TIM3+F,23405.260,71,46952.521,46958.943,47337.126
70,TIM3+F+I,22827.794,72,45799.589,45806.196,46189.612
71,TIM3+F+G4,22531.468,72,45206.937,45213.544,45596.959
72,TIM3+F+I+G4,22506.831,73,45159.662,45166.457,45555.102
73,TVMe,23365.409,69,46868.817,46874.878,47242.589
74,TVMe+I,22763.276,70,45666.552,45672.792,46045.741
75,TVMe+G4,22503.126,70,45146.252,45152.492,45525.441
76,TVMe+I+G4,22472.897,71,45087.794,45094.217,45472.400
77,TVM+F,23422.378,72,46988.757,46995.364,47378.779
78,TVM+F+I,22838.954,73,45823.908,45830.703,46219.347
79,TVM+F+G4,22548.719,73,45243.439,45250.234,45638.878
80,TVM+F+I+G4,22522.956,74,45193.912,45200.898,45594.769
81,SYM,23365.257,70,46870.513,46876.753,47249.702
82,SYM+I,22762.851,71,45667.702,45674.124,46052.308
83,SYM+G4,22502.763,71,45147.525,45153.948,45532.131
84,SYM+I+G4,22472.480,72,45088.961,45095.568,45478.984
85,GTR+F,23404.095,73,46954.190,46960.985,47349.629
86,GTR+F+I,22826.823,74,45801.645,45808.631,46202.502
87,GTR+F+G4,22530.913,74,45209.826,45216.811,45610.682
88,GTR+F+I+G4,22506.304,75,45162.608,45169.787,45568.882
