No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,9331.173,53,18768.346,18776.330,19014.674
2,JC+I,9263.376,54,18634.753,18643.049,18885.728
3,JC+G4,9223.392,54,18554.784,18563.081,18805.760
4,JC+I+G4,9218.726,55,18547.453,18556.068,18803.076
5,F81+F,9335.365,56,18782.730,18791.671,19043.000
6,F81+F+I,9265.134,57,18644.268,18653.542,18909.187
7,F81+F+G4,9227.437,57,18568.874,18578.147,18833.792
8,F81+F+I+G4,9222.038,58,18560.075,18569.687,18829.641
9,K2P,9093.411,54,18294.822,18303.118,18545.797
10,K2P+I,9017.017,55,18144.033,18152.649,18399.656
11,K2P+G4,8971.250,55,18052.500,18061.115,18308.123
12,K2P+I+G4,8965.821,56,18043.643,18052.584,18303.913
13,HKY+F,9087.913,57,18289.826,18299.100,18554.744
14,HKY+F+I,9007.262,58,18130.523,18140.136,18400.089
15,HKY+F+G4,8963.900,58,18043.801,18053.413,18313.367
16,HKY+F+I+G4,8957.325,59,18032.650,18042.607,18306.863
17,TNe,9092.593,55,18295.186,18303.802,18550.809
18,TNe+I,9016.285,56,18144.569,18153.511,18404.840
19,TNe+G4,8970.382,56,18052.765,18061.706,18313.035
20,TNe+I+G4,8964.920,57,18043.840,18053.114,18308.759
21,TN+F,9085.252,58,18286.503,18296.116,18556.069
22,TN+F+I,9005.184,59,18128.369,18138.327,18402.582
23,TN+F+G4,8961.061,59,18040.121,18050.079,18314.335
24,TN+F+I+G4,8954.592,60,18029.184,18039.494,18308.045
25,K3P,9092.480,55,18294.960,18303.576,18550.583
26,K3P+I,9016.067,56,18144.134,18153.075,18404.405
27,K3P+G4,8970.211,56,18052.423,18061.364,18312.693
28,K3P+I+G4,8964.787,57,18043.574,18052.848,18308.492
29,K3Pu+F,9085.826,58,18287.652,18297.265,18557.218
30,K3Pu+F+I,9004.981,59,18127.963,18137.921,18402.176
31,K3Pu+F+G4,8961.510,59,18041.020,18050.977,18315.233
32,K3Pu+F+I+G4,8954.881,60,18029.762,18040.072,18308.624
33,TPM2+F,9080.651,58,18277.303,18286.915,18546.869
34,TPM2+F+I,9000.322,59,18118.645,18128.603,18392.859
35,TPM2+F+G4,8954.198,59,18026.396,18036.354,18300.610
36,TPM2+F+I+G4,8947.854,60,18015.708,18026.018,18294.569
37,TPM2u+F,9080.651,58,18277.302,18286.915,18546.868
38,TPM2u+F+I,9000.322,59,18118.645,18128.603,18392.858
39,TPM2u+F+G4,8954.198,59,18026.396,18036.353,18300.609
40,TPM2u+F+I+G4,8947.855,60,18015.709,18026.019,18294.570
41,TPM3+F,9086.962,58,18289.925,18299.537,18559.491
42,TPM3+F+I,9007.124,59,18132.249,18142.207,18406.462
43,TPM3+F+G4,8963.509,59,18045.019,18054.976,18319.232
44,TPM3+F+I+G4,8957.106,60,18034.211,18044.521,18313.073
45,TPM3u+F,9086.964,58,18289.929,18299.541,18559.495
46,TPM3u+F+I,9007.125,59,18132.250,18142.208,18406.463
47,TPM3u+F+G4,8963.509,59,18045.019,18054.976,18319.232
48,TPM3u+F+I+G4,8957.105,60,18034.211,18044.521,18313.072
49,TIMe,9091.657,56,18295.314,18304.255,18555.584
50,TIMe+I,9015.335,57,18144.671,18153.944,18409.589
51,TIMe+G4,8969.346,57,18052.692,18061.966,18317.611
52,TIMe+I+G4,8963.888,58,18043.777,18053.389,18313.343
53,TIM+F,9083.174,59,18284.348,18294.306,18558.561
54,TIM+F+I,9002.915,60,18125.830,18136.140,18404.691
55,TIM+F+G4,8958.706,60,18037.411,18047.721,18316.273
56,TIM+F+I+G4,8952.188,61,18026.375,18037.044,18309.884
57,TIM2e,9090.564,56,18293.127,18302.068,18553.398
58,TIM2e+I,9014.395,57,18142.790,18152.064,18407.709
59,TIM2e+G4,8968.377,57,18050.753,18060.027,18315.671
60,TIM2e+I+G4,8962.927,58,18041.853,18051.466,18311.419
61,TIM2+F,9078.019,59,18274.039,18283.997,18548.252
62,TIM2+F+I,8998.346,60,18116.692,18127.002,18395.553
63,TIM2+F+G4,8951.333,60,18022.667,18032.977,18301.528
64,TIM2+F+I+G4,8945.114,61,18012.228,18022.897,18295.737
65,TIM3e,9087.896,56,18287.793,18296.734,18548.063
66,TIM3e+I,9013.767,57,18141.534,18150.808,18406.452
67,TIM3e+G4,8965.247,57,18044.495,18053.768,18309.413
68,TIM3e+I+G4,8960.543,58,18037.086,18046.699,18306.652
69,TIM3+F,9084.313,59,18286.627,18296.585,18560.840
70,TIM3+F+I,9005.044,60,18130.088,18140.398,18408.950
71,TIM3+F+G4,8960.641,60,18041.283,18051.592,18320.144
72,TIM3+F+I+G4,8954.354,61,18030.708,18041.377,18314.217
73,TVMe,9085.929,57,18285.857,18295.131,18550.775
74,TVMe+I,9011.893,58,18139.786,18149.399,18409.352
75,TVMe+G4,8962.970,58,18041.940,18051.553,18311.506
76,TVMe+I+G4,8958.378,59,18034.755,18044.713,18308.969
77,TVM+F,9078.427,60,18276.855,18287.165,18555.716
78,TVM+F+I,8998.939,61,18119.879,18130.547,18403.388
79,TVM+F+G4,8952.433,61,18026.865,18037.534,18310.374
80,TVM+F+I+G4,8946.300,62,18016.599,18027.633,18304.756
81,SYM,9085.050,58,18286.100,18295.713,18555.666
82,SYM+I,9011.101,59,18140.202,18150.160,18414.416
83,SYM+G4,8962.210,59,18042.421,18052.379,18316.635
84,SYM+I+G4,8957.555,60,18035.111,18045.421,18313.972
85,GTR+F,9075.795,61,18273.589,18284.258,18557.098
86,GTR+F+I,8996.945,62,18117.889,18128.923,18406.046
87,GTR+F+G4,8949.546,62,18023.091,18034.125,18311.248
88,GTR+F+I+G4,8943.524,63,18013.048,18024.454,18305.853
