No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5822.650,51,11747.300,11762.368,11951.372
2,Dayhoff+I,5721.194,52,11546.389,11562.092,11754.462
3,Dayhoff+G4,5658.269,52,11420.539,11436.243,11628.612
4,Dayhoff+I+G4,5653.287,53,11412.575,11428.929,11624.650
5,Dayhoff+F,5707.819,70,11555.639,11585.488,11835.738
6,Dayhoff+F+I,5608.731,71,11359.463,11390.258,11643.563
7,Dayhoff+F+G4,5549.855,71,11241.711,11272.506,11525.811
8,Dayhoff+F+I+G4,5544.629,72,11233.258,11265.016,11521.359
9,mtMAM,6175.377,51,12452.754,12467.822,12656.826
10,mtMAM+I,6033.018,52,12170.036,12185.739,12378.109
11,mtMAM+G4,5837.490,52,11778.981,11794.685,11987.055
12,mtMAM+I+G4,5837.195,53,11780.389,11796.744,11992.464
13,mtMAM+F,5834.465,70,11808.930,11838.779,12089.029
14,mtMAM+F+I,5699.275,71,11540.549,11571.344,11824.650
15,mtMAM+F+G4,5570.725,71,11283.449,11314.245,11567.550
16,mtMAM+F+I+G4,5566.876,72,11277.753,11309.511,11565.855
17,JTT,5657.939,51,11417.878,11432.946,11621.950
18,JTT+I,5568.149,52,11240.298,11256.001,11448.371
19,JTT+G4,5518.944,52,11141.887,11157.591,11349.961
20,JTT+I+G4,5514.379,53,11134.758,11151.112,11346.833
21,JTT+F,5596.332,70,11332.665,11362.515,11612.764
22,JTT+F+I,5505.962,71,11153.924,11184.719,11438.024
23,JTT+F+G4,5460.290,71,11062.579,11093.374,11346.680
24,JTT+F+I+G4,5455.467,72,11054.935,11086.693,11343.036
25,WAG,5763.693,51,11629.387,11644.455,11833.459
26,WAG+I,5678.173,52,11460.345,11476.049,11668.419
27,WAG+G4,5622.542,52,11349.084,11364.788,11557.158
28,WAG+I+G4,5619.099,53,11344.197,11360.552,11556.272
29,WAG+F,5647.717,70,11435.434,11465.284,11715.533
30,WAG+F+I,5565.251,71,11272.501,11303.296,11556.602
31,WAG+F+G4,5512.942,71,11167.883,11198.678,11451.984
32,WAG+F+I+G4,5509.694,72,11163.388,11195.146,11451.490
33,cpREV,5845.550,51,11793.100,11808.168,11997.172
34,cpREV+I,5742.842,52,11589.685,11605.389,11797.759
35,cpREV+G4,5659.927,52,11423.854,11439.558,11631.928
36,cpREV+I+G4,5657.118,53,11420.236,11436.590,11632.311
37,cpREV+F,5724.154,70,11588.308,11618.158,11868.407
38,cpREV+F+I,5622.109,71,11386.219,11417.014,11670.319
39,cpREV+F+G4,5549.338,71,11240.676,11271.471,11524.776
40,cpREV+F+I+G4,5546.038,72,11236.076,11267.835,11524.178
41,mtREV,6050.030,51,12202.059,12217.127,12406.131
42,mtREV+I,5933.478,52,11970.956,11986.660,12179.030
43,mtREV+G4,5810.777,52,11725.553,11741.257,11933.627
44,mtREV+I+G4,5808.635,53,11723.270,11739.624,11935.345
45,mtREV+F,5726.594,70,11593.187,11623.037,11873.286
