No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,9661.396,77,19476.792,19496.166,19827.005
2,JC+I,9393.062,78,18942.124,18962.034,19296.885
3,JC+G4,9233.242,78,18622.485,18642.394,18977.246
4,JC+I+G4,9224.366,79,18606.732,18627.185,18966.041
5,F81+F,9640.690,80,19441.381,19462.386,19805.238
6,F81+F+I,9369.800,81,18901.601,18923.166,19270.007
7,F81+F+G4,9224.188,81,18610.376,18631.941,18978.782
8,F81+F+I+G4,9213.575,82,18591.149,18613.282,18964.103
9,K2P,9452.209,78,19060.417,19080.327,19415.178
10,K2P+I,9173.138,79,18504.276,18524.729,18863.585
11,K2P+G4,8989.808,79,18137.616,18158.069,18496.925
12,K2P+I+G4,8981.897,80,18123.793,18144.798,18487.651
13,HKY+F,9422.934,81,19007.867,19029.432,19376.273
14,HKY+F+I,9137.899,82,18439.797,18461.931,18812.751
15,HKY+F+G4,8969.420,82,18102.841,18124.974,18475.795
16,HKY+F+I+G4,8959.502,83,18085.005,18107.715,18462.507
17,TNe,9448.369,79,19054.738,19075.192,19414.048
18,TNe+I,9171.009,80,18502.017,18523.022,18865.875
19,TNe+G4,8989.664,80,18139.328,18160.333,18503.186
20,TNe+I+G4,8981.773,81,18125.546,18147.110,18493.951
21,TN+F,9409.521,82,18983.041,19005.174,19355.995
22,TN+F+I,9126.969,83,18419.939,18442.649,18797.441
23,TN+F+G4,8965.675,83,18097.350,18120.060,18474.852
24,TN+F+I+G4,8955.537,84,18079.075,18102.370,18461.125
25,K3P,9452.186,79,19062.371,19082.824,19421.680
26,K3P+I,9173.116,80,18506.232,18527.237,18870.090
27,K3P+G4,8989.457,80,18138.914,18159.919,18502.771
28,K3P+I+G4,8981.591,81,18125.182,18146.747,18493.588
29,K3Pu+F,9422.811,82,19009.621,19031.755,19382.575
30,K3Pu+F+I,9137.828,83,18441.656,18464.367,18819.159
31,K3Pu+F+G4,8968.879,83,18103.759,18126.469,18481.261
32,K3Pu+F+I+G4,8959.041,84,18086.082,18109.377,18468.133
33,TPM2+F,9416.364,82,18996.728,19018.861,19369.682
34,TPM2+F+I,9134.677,83,18435.355,18458.065,18812.857
35,TPM2+F+G4,8966.897,83,18099.794,18122.505,18477.297
36,TPM2+F+I+G4,8957.168,84,18082.336,18105.631,18464.386
37,TPM2u+F,9416.364,82,18996.728,19018.861,19369.682
38,TPM2u+F+I,9134.684,83,18435.367,18458.078,18812.870
39,TPM2u+F+G4,8966.898,83,18099.795,18122.505,18477.297
40,TPM2u+F+I+G4,8957.167,84,18082.335,18105.630,18464.385
41,TPM3+F,9421.602,82,19007.205,19029.338,19380.159
42,TPM3+F+I,9134.994,83,18435.989,18458.699,18813.491
43,TPM3+F+G4,8969.412,83,18104.825,18127.535,18482.327
44,TPM3+F+I+G4,8959.464,84,18086.927,18110.223,18468.978
45,TPM3u+F,9421.602,82,19007.204,19029.338,19380.158
46,TPM3u+F+I,9134.994,83,18435.988,18458.699,18813.491
47,TPM3u+F+G4,8969.412,83,18104.824,18127.534,18482.326
48,TPM3u+F+I+G4,8959.463,84,18086.926,18110.221,18468.976
49,TIMe,9448.351,80,19056.701,19077.706,19420.559
50,TIMe+I,9170.987,81,18503.974,18525.539,18872.380
51,TIMe+G4,8989.318,81,18140.636,18162.201,18509.042
