No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,31229.851,61,62581.701,62585.502,62924.922
2,JC+I,30565.782,62,61255.565,61259.492,61604.412
3,JC+G4,30146.761,62,60417.522,60421.450,60766.370
4,JC+I+G4,30127.261,63,60380.522,60384.579,60734.996
5,F81+F,31278.710,64,62685.419,62689.607,63045.520
6,F81+F+I,30558.847,65,61247.694,61252.014,61613.421
7,F81+F+G4,30117.386,65,60364.772,60369.092,60730.499
8,F81+F+I+G4,30097.271,66,60326.542,60330.997,60697.895
9,K2P,30647.820,62,61419.641,61423.568,61768.488
10,K2P+I,29960.749,63,60047.498,60051.554,60401.972
11,K2P+G4,29488.553,63,59103.107,59107.163,59457.581
12,K2P+I+G4,29472.917,64,59073.834,59078.022,59433.935
13,HKY+F,30639.413,65,61408.825,61413.145,61774.552
14,HKY+F+I,29849.542,66,59831.084,59835.539,60202.437
15,HKY+F+G4,29329.096,66,58790.193,58794.648,59161.547
16,HKY+F+I+G4,29310.853,67,58755.706,58760.298,59132.686
17,TNe,30640.937,63,61407.875,61411.931,61762.349
18,TNe+I,29958.476,64,60044.952,60049.139,60405.053
19,TNe+G4,29487.247,64,59102.494,59106.681,59462.594
20,TNe+I+G4,29471.746,65,59073.491,59077.812,59439.218
21,TN+F,30608.527,66,61349.054,61353.509,61720.408
22,TN+F+I,29825.838,67,59785.675,59790.268,60162.656
23,TN+F+G4,29310.641,67,58755.281,58759.874,59132.261
24,TN+F+I+G4,29292.312,68,58720.623,58725.356,59103.230
25,K3P,30642.386,63,61410.771,61414.827,61765.245
26,K3P+I,29955.321,64,60038.642,60042.829,60398.742
27,K3P+G4,29483.565,64,59095.131,59099.318,59455.231
28,K3P+I+G4,29467.794,65,59065.587,59069.908,59431.314
29,K3Pu+F,30639.075,66,61410.150,61414.605,61781.504
30,K3Pu+F+I,29849.312,67,59832.625,59837.217,60209.605
31,K3Pu+F+G4,29328.311,67,58790.623,58795.215,59167.603
32,K3Pu+F+I+G4,29309.949,68,58755.899,58760.631,59138.506
33,TPM2+F,30632.044,66,61396.088,61400.543,61767.442
34,TPM2+F+I,29849.280,67,59832.561,59837.154,60209.541
35,TPM2+F+G4,29327.234,67,58788.467,58793.060,59165.447
36,TPM2+F+I+G4,29308.842,68,58753.684,58758.417,59136.291
37,TPM2u+F,30632.046,66,61396.093,61400.548,61767.447
38,TPM2u+F+I,29849.277,67,59832.554,59837.147,60209.534
39,TPM2u+F+G4,29327.233,67,58788.467,58793.059,59165.447
40,TPM2u+F+I+G4,29308.837,68,58753.674,58758.406,59136.281
41,TPM3+F,30633.719,66,61399.438,61403.893,61770.792
42,TPM3+F+I,29849.348,67,59832.696,59837.288,60209.676
43,TPM3+F+G4,29328.842,67,58791.683,58796.276,59168.663
44,TPM3+F+I+G4,29310.240,68,58756.481,58761.213,59139.087
45,TPM3u+F,30633.719,66,61399.438,61403.893,61770.792
46,TPM3u+F+I,29849.348,67,59832.696,59837.288,60209.676
47,TPM3u+F+G4,29328.842,67,58791.683,58796.276,59168.663
48,TPM3u+F+I+G4,29310.238,68,58756.477,58761.209,59139.084
49,TIMe,30635.504,64,61399.009,61403.196,61759.109
50,TIMe+I,29953.045,65,60036.091,60040.411,60401.818
51,TIMe+G4,29482.255,65,59094.511,59098.831,59460.238
52,TIMe+I+G4,29466.669,66,59065.338,59069.793,59436.692
53,TIM+F,30608.190,67,61350.380,61354.973,61727.360
54,TIM+F+I,29825.616,68,59787.232,59791.964,60169.839
55,TIM+F+G4,29309.869,68,58755.739,58760.471,59138.346
56,TIM+F+I+G4,29291.426,69,58720.852,58725.726,59109.085
57,TIM2e,30608.671,64,61345.343,61349.530,61705.443
58,TIM2e+I,29946.098,65,60022.197,60026.517,60387.924
59,TIM2e+G4,29481.171,65,59092.342,59096.663,59458.069
60,TIM2e+I+G4,29465.792,66,59063.583,59068.039,59434.937
61,TIM2+F,30601.310,67,61336.619,61341.212,61713.599
62,TIM2+F+I,29825.548,68,59787.097,59791.829,60169.703
63,TIM2+F+G4,29308.923,68,58753.846,58758.578,59136.453
64,TIM2+F+I+G4,29290.518,69,58719.036,58723.910,59107.270
65,TIM3e,30578.135,64,61284.270,61288.457,61644.370
66,TIM3e+I,29932.969,65,59995.939,60000.259,60361.666
67,TIM3e+G4,29453.819,65,59037.639,59041.959,59403.366
68,TIM3e+I+G4,29440.702,66,59013.405,59017.860,59384.758
69,TIM3+F,30602.641,67,61339.282,61343.875,61716.263
70,TIM3+F+I,29825.609,68,59787.219,59791.951,60169.825
71,TIM3+F+G4,29310.344,68,58756.688,58761.421,59139.295
72,TIM3+F+I+G4,29291.621,69,58721.243,58726.117,59109.476
73,TVMe,30550.810,65,61231.619,61235.940,61597.346
74,TVMe+I,29920.955,66,59973.910,59978.366,60345.264
75,TVMe+G4,29448.568,66,59029.136,59033.591,59400.489
76,TVMe+I+G4,29435.161,67,59004.322,59008.914,59381.302
77,TVM+F,30625.729,68,61387.458,61392.190,61770.064
78,TVM+F+I,29848.715,69,59835.430,59840.304,60223.664
79,TVM+F+G4,29326.863,69,58791.725,58796.599,59179.959
80,TVM+F+I+G4,29308.166,70,58756.333,58761.350,59150.193
81,SYM,30543.984,66,61219.968,61224.423,61591.321
82,SYM+I,29918.877,67,59971.755,59976.348,60348.735
83,SYM+G4,29446.713,67,59027.425,59032.018,59404.405
84,SYM+I+G4,29433.586,68,59003.171,59007.903,59385.778
85,GTR+F,30594.786,69,61327.573,61332.446,61715.806
86,GTR+F+I,29824.947,70,59789.894,59794.911,60183.754
87,GTR+F+G4,29308.533,70,58757.066,58762.083,59150.926
88,GTR+F+I+G4,29289.719,71,58721.438,58726.602,59120.925
