No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23548.067,69,47234.134,47241.813,47592.343
2,JC+I,23249.215,70,46638.431,46646.338,47001.831
3,JC+G4,22989.408,70,46118.815,46126.723,46482.215
4,JC+I+G4,22968.102,71,46078.205,46086.345,46446.796
5,F81+F,23552.853,72,47249.706,47258.082,47623.489
6,F81+F+I,23255.934,73,46657.868,46666.484,47036.843
7,F81+F+G4,22996.196,73,46138.392,46147.008,46517.367
8,F81+F+I+G4,22975.079,74,46098.158,46107.017,46482.324
9,K2P,22988.739,70,46117.477,46125.385,46480.877
10,K2P+I,22674.805,71,45491.610,45499.750,45860.201
11,K2P+G4,22378.462,71,44898.924,44907.064,45267.515
12,K2P+I+G4,22358.828,72,44861.657,44870.033,45235.440
13,HKY+F,22993.322,73,46132.645,46141.260,46511.619
14,HKY+F+I,22683.884,74,45515.768,45524.627,45899.934
15,HKY+F+G4,22387.568,74,44923.137,44931.995,45307.302
16,HKY+F+I+G4,22368.451,75,44886.901,44896.007,45276.259
17,TNe,22981.745,71,46105.491,46113.631,46474.082
18,TNe+I,22672.154,72,45488.309,45496.685,45862.091
19,TNe+G4,22374.719,72,44893.439,44901.815,45267.221
20,TNe+I+G4,22355.888,73,44857.777,44866.393,45236.751
21,TN+F,22988.550,74,46125.101,46133.959,46509.266
22,TN+F+I,22682.337,75,45514.675,45523.780,45904.032
23,TN+F+G4,22385.347,75,44920.693,44929.799,45310.050
24,TN+F+I+G4,22366.791,76,44885.581,44894.937,45280.130
25,K3P,22988.639,71,46119.278,46127.418,46487.870
26,K3P+I,22674.701,72,45493.402,45501.778,45867.185
27,K3P+G4,22378.331,72,44900.662,44909.038,45274.445
28,K3P+I+G4,22358.700,73,44863.400,44872.016,45242.374
29,K3Pu+F,22993.231,74,46134.461,46143.320,46518.627
30,K3Pu+F+I,22683.776,75,45517.553,45526.658,45906.910
31,K3Pu+F+G4,22387.445,75,44924.890,44933.995,45314.247
32,K3Pu+F+I+G4,22368.327,76,44888.653,44898.009,45283.202
33,TPM2+F,22993.275,74,46134.549,46143.408,46518.715
34,TPM2+F+I,22683.827,75,45517.653,45526.759,45907.011
35,TPM2+F+G4,22387.542,75,44925.085,44934.190,45314.442
36,TPM2+F+I+G4,22368.449,76,44888.898,44898.254,45283.447
37,TPM2u+F,22993.274,74,46134.549,46143.408,46518.715
38,TPM2u+F+I,22683.827,75,45517.653,45526.759,45907.011
39,TPM2u+F+G4,22387.542,75,44925.085,44934.190,45314.442
40,TPM2u+F+I+G4,22368.449,76,44888.899,44898.254,45283.447
41,TPM3+F,22960.864,74,46069.727,46078.586,46453.893
42,TPM3+F+I,22665.586,75,45481.171,45490.277,45870.528
43,TPM3+F+G4,22365.452,75,44880.904,44890.009,45270.261
44,TPM3+F+I+G4,22347.879,76,44847.757,44857.113,45242.306
45,TPM3u+F,22960.864,74,46069.728,46078.587,46453.894
46,TPM3u+F+I,22665.586,75,45481.171,45490.277,45870.528
47,TPM3u+F+G4,22365.452,75,44880.904,44890.009,45270.261
48,TPM3u+F+I+G4,22347.876,76,44847.753,44857.109,45242.302
49,TIMe,22981.651,72,46107.302,46115.678,46481.085
50,TIMe+I,22672.052,73,45490.105,45498.720,45869.079
51,TIMe+G4,22374.591,73,44895.183,44903.799,45274.157
52,TIMe+I+G4,22355.760,74,44859.521,44868.380,45243.687
53,TIM+F,22988.458,75,46126.917,46136.022,46516.274
54,TIM+F+I,22682.232,76,45516.464,45525.819,45911.012
55,TIM+F+G4,22385.223,76,44922.445,44931.801,45316.994
56,TIM+F+I+G4,22366.665,77,44887.329,44896.939,45287.069
57,TIM2e,22981.699,72,46107.398,46115.774,46481.181
58,TIM2e+I,22672.090,73,45490.180,45498.796,45869.155
59,TIM2e+G4,22374.706,73,44895.412,44904.027,45274.386
60,TIM2e+I+G4,22355.888,74,44859.775,44868.634,45243.941
61,TIM2+F,22988.503,75,46127.007,46136.112,46516.364
62,TIM2+F+I,22682.277,76,45516.554,45525.910,45911.103
63,TIM2+F+G4,22385.321,76,44922.641,44931.997,45317.190
64,TIM2+F+I+G4,22366.791,77,44887.582,44897.192,45287.322
65,TIM3e,22955.740,72,46055.479,46063.856,46429.262
66,TIM3e+I,22658.285,73,45462.570,45471.186,45841.544
67,TIM3e+G4,22358.827,73,44863.653,44872.269,45242.628
68,TIM3e+I+G4,22341.212,74,44830.424,44839.283,45214.590
69,TIM3+F,22956.355,75,46062.710,46071.815,46452.067
70,TIM3+F+I,22664.029,76,45480.059,45489.414,45874.607
71,TIM3+F+G4,22363.327,76,44878.653,44888.009,45273.202
72,TIM3+F+I+G4,22346.223,77,44846.446,44856.055,45246.186
73,TVMe,22962.172,73,46070.344,46078.960,46449.318
74,TVMe+I,22660.666,74,45469.331,45478.190,45853.497
75,TVMe+G4,22362.355,74,44872.710,44881.569,45256.876
76,TVMe+I+G4,22344.043,75,44838.087,44847.192,45227.444
77,TVM+F,22960.644,76,46073.289,46082.644,46467.837
78,TVM+F+I,22665.340,77,45484.680,45494.289,45884.420
79,TVM+F+G4,22365.246,77,44884.493,44894.102,45284.233
80,TVM+F+I+G4,22347.705,78,44851.410,44861.277,45256.341
81,SYM,22955.530,74,46059.061,46067.919,46443.226
82,SYM+I,22658.046,75,45466.093,45475.198,45855.450
83,SYM+G4,22358.625,75,44867.250,44876.355,45256.607
84,SYM+I+G4,22341.038,76,44834.076,44843.431,45228.624
85,GTR+F,22956.140,77,46066.280,46075.890,46466.020
86,GTR+F+I,22663.782,78,45483.563,45493.430,45888.494
87,GTR+F+G4,22363.119,78,44882.238,44892.105,45287.169
88,GTR+F+I+G4,22346.043,79,44850.086,44860.214,45260.209
