No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,17528.480,105,35266.960,35285.495,35810.387
2,Dayhoff+I,17209.819,106,34631.638,34650.541,35180.240
3,Dayhoff+G4,16984.545,106,34181.091,34199.994,34729.693
4,Dayhoff+I+G4,16985.904,107,34185.808,34205.084,34739.585
5,Dayhoff+F,17374.556,124,34997.113,35023.339,35638.873
6,Dayhoff+F+I,17049.575,125,34349.150,34375.822,34996.086
7,Dayhoff+F+G4,16817.133,125,33884.266,33910.938,34531.202
8,Dayhoff+F+I+G4,16818.313,126,33888.627,33915.749,34540.738
9,mtMAM,18403.376,105,37016.752,37035.287,37560.179
10,mtMAM+I,17915.868,106,36043.737,36062.640,36592.339
11,mtMAM+G4,17571.973,106,35355.946,35374.849,35904.548
12,mtMAM+I+G4,17566.928,107,35347.855,35367.131,35901.633
13,mtMAM+F,17665.400,124,35578.800,35605.026,36220.560
14,mtMAM+F+I,17240.723,125,34731.446,34758.119,35378.383
15,mtMAM+F+G4,16966.839,125,34183.679,34210.351,34830.615
16,mtMAM+F+I+G4,16963.053,126,34178.105,34205.227,34830.217
17,JTT,17269.138,105,34748.277,34766.811,35291.703
18,JTT+I,16939.173,106,34090.347,34109.250,34638.949
19,JTT+G4,16738.153,106,33688.306,33707.209,34236.908
20,JTT+I+G4,16738.646,107,33691.292,33710.568,34245.069
21,JTT+F,17159.938,124,34567.876,34594.103,35209.637
22,JTT+F+I,16828.962,125,33907.924,33934.596,34554.860
23,JTT+F+G4,16623.432,125,33496.864,33523.537,34143.801
24,JTT+F+I+G4,16624.056,126,33500.113,33527.235,34152.225
25,WAG,17674.685,105,35559.370,35577.905,36102.796
26,WAG+I,17335.687,106,34883.373,34902.276,35431.975
27,WAG+G4,17096.023,106,34404.047,34422.950,34952.649
28,WAG+I+G4,17097.566,107,34409.133,34428.409,34962.910
29,WAG+F,17536.129,124,35320.257,35346.484,35962.018
30,WAG+F+I,17193.888,125,34637.777,34664.449,35284.713
31,WAG+F+G4,16944.891,125,34139.782,34166.454,34786.718
32,WAG+F+I+G4,16946.405,126,34144.810,34171.932,34796.921
33,cpREV,17934.531,105,36079.062,36097.596,36622.488
34,cpREV+I,17551.766,106,35315.532,35334.436,35864.134
35,cpREV+G4,17274.710,106,34761.420,34780.323,35310.022
36,cpREV+I+G4,17275.430,107,34764.859,34784.135,35318.637
37,cpREV+F,17724.679,124,35697.357,35723.584,36339.118
38,cpREV+F+I,17344.826,125,34939.653,34966.325,35586.589
39,cpREV+F+G4,17045.980,125,34341.959,34368.632,34988.896
40,cpREV+F+I+G4,17047.182,126,34346.364,34373.486,34998.475
41,mtREV,18012.508,105,36235.017,36253.551,36778.443
