No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,25365.066,67,50864.133,50870.600,51219.083
2,JC+I,24704.640,68,49545.279,49551.944,49905.527
3,JC+G4,24448.944,68,49033.888,49040.553,49394.137
4,JC+I+G4,24399.190,69,48936.380,48943.245,49301.926
5,F81+F,25326.483,70,50792.966,50800.036,51163.810
6,F81+F+I,24650.816,71,49443.632,49450.909,49819.774
7,F81+F+G4,24402.651,71,48947.302,48954.579,49323.444
8,F81+F+I+G4,24350.356,72,48844.712,48852.199,49226.151
9,K2P,24582.866,68,49301.732,49308.396,49661.980
10,K2P+I,23892.184,69,47922.368,47929.234,48287.914
11,K2P+G4,23577.236,69,47292.471,47299.337,47658.017
12,K2P+I+G4,23533.430,70,47206.861,47213.930,47577.704
13,HKY+F,24552.461,71,49246.923,49254.200,49623.064
14,HKY+F+I,23840.808,72,47825.617,47833.104,48207.056
15,HKY+F+G4,23524.640,72,47193.281,47200.768,47574.720
16,HKY+F+I+G4,23479.106,73,47104.213,47111.914,47490.950
17,TNe,24582.503,69,49303.007,49309.872,49668.553
18,TNe+I,23892.020,70,47924.040,47931.109,48294.884
19,TNe+G4,23573.222,70,47286.445,47293.514,47657.288
20,TNe+I+G4,23531.151,71,47204.302,47211.579,47580.444
21,TN+F,24547.259,72,49238.518,49246.006,49619.958
22,TN+F+I,23828.257,73,47802.514,47810.215,48189.251
23,TN+F+G4,23523.340,73,47192.680,47200.381,47579.417
24,TN+F+I+G4,23476.204,74,47100.407,47108.324,47492.442
25,K3P,24582.738,69,49303.476,49310.341,49669.022
26,K3P+I,23892.005,70,47924.010,47931.080,48294.854
27,K3P+G4,23576.721,70,47293.443,47300.513,47664.287
28,K3P+I+G4,23532.947,71,47207.893,47215.170,47584.035
29,K3Pu+F,24552.231,72,49248.462,49255.949,49629.901
30,K3Pu+F+I,23840.387,73,47826.774,47834.475,48213.511
31,K3Pu+F+G4,23523.734,73,47193.469,47201.169,47580.206
32,K3Pu+F+I+G4,23478.218,74,47104.435,47112.353,47496.470
33,TPM2+F,24551.112,72,49246.223,49253.710,49627.663
34,TPM2+F+I,23840.165,73,47826.330,47834.031,48213.067
35,TPM2+F+G4,23524.555,73,47195.110,47202.811,47581.847
36,TPM2+F+I+G4,23479.056,74,47106.111,47114.029,47498.146
37,TPM2u+F,24551.112,72,49246.224,49253.711,49627.663
38,TPM2u+F+I,23840.165,73,47826.330,47834.031,48213.067
39,TPM2u+F+G4,23524.555,73,47195.110,47202.811,47581.847
40,TPM2u+F+I+G4,23479.056,74,47106.111,47114.029,47498.146
41,TPM3+F,24530.256,72,49204.513,49212.000,49585.952
42,TPM3+F+I,23837.601,73,47821.201,47828.902,48207.938
43,TPM3+F+G4,23516.952,73,47179.904,47187.605,47566.641
44,TPM3+F+I+G4,23473.589,74,47095.178,47103.096,47487.213
45,TPM3u+F,24530.256,72,49204.513,49212.000,49585.952
