No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,25311.988,67,50757.977,50764.403,51113.334
2,JC+I,24665.038,68,49466.076,49472.698,49826.737
3,JC+G4,24402.702,68,48941.405,48948.027,49302.066
4,JC+I+G4,24356.516,69,48851.031,48857.853,49216.997
5,F81+F,25274.857,70,50689.713,50696.738,51060.982
6,F81+F+I,24612.492,71,49366.985,49374.215,49743.557
7,F81+F+G4,24357.023,71,48856.046,48863.276,49232.619
8,F81+F+I+G4,24308.452,72,48760.905,48768.344,49142.782
9,K2P,24503.698,68,49143.395,49150.018,49504.057
10,K2P+I,23827.032,69,47792.065,47798.887,48158.030
11,K2P+G4,23506.565,69,47151.129,47157.952,47517.095
12,K2P+I+G4,23465.810,70,47071.619,47078.644,47442.888
13,HKY+F,24474.716,71,49091.433,49098.664,49468.006
14,HKY+F+I,23776.501,72,47697.001,47704.441,48078.878
15,HKY+F+G4,23454.544,72,47053.087,47060.527,47434.964
16,HKY+F+I+G4,23412.093,73,46970.185,46977.837,47357.366
17,TNe,24503.429,69,49144.857,49151.679,49510.822
18,TNe+I,23826.831,70,47793.661,47800.686,48164.930
19,TNe+G4,23503.166,70,47146.332,47153.357,47517.601
20,TNe+I+G4,23463.888,71,47069.776,47077.006,47446.349
21,TN+F,24469.073,72,49082.145,49089.585,49464.022
22,TN+F+I,23763.516,73,47673.032,47680.684,48060.213
23,TN+F+G4,23452.880,73,47051.761,47059.412,47438.941
24,TN+F+I+G4,23408.774,74,46965.549,46973.415,47358.033
25,K3P,24503.584,69,49145.169,49151.991,49511.134
26,K3P+I,23826.881,70,47793.761,47800.786,48165.030
27,K3P+G4,23506.116,70,47152.232,47159.257,47523.501
28,K3P+I+G4,23465.388,71,47072.776,47080.007,47449.349
29,K3Pu+F,24474.509,72,49093.017,49100.457,49474.894
30,K3Pu+F+I,23776.123,73,47698.246,47705.897,48085.426
31,K3Pu+F+G4,23453.735,73,47053.470,47061.122,47440.651
32,K3Pu+F+I+G4,23411.295,74,46970.590,46978.457,47363.074
33,TPM2+F,24473.617,72,49091.234,49098.674,49473.111
34,TPM2+F+I,23776.056,73,47698.112,47705.763,48085.292
35,TPM2+F+G4,23454.393,73,47054.786,47062.437,47441.966
36,TPM2+F+I+G4,23411.980,74,46971.959,46979.826,47364.443
37,TPM2u+F,24473.618,72,49091.236,49098.675,49473.112
38,TPM2u+F+I,23776.056,73,47698.112,47705.763,48085.292
39,TPM2u+F+G4,23454.393,73,47054.786,47062.437,47441.966
40,TPM2u+F+I+G4,23411.979,74,46971.959,46979.826,47364.443
41,TPM3+F,24453.604,72,49051.207,49058.647,49433.084
42,TPM3+F+I,23773.780,73,47693.561,47701.213,48080.742
43,TPM3+F+G4,23447.620,73,47041.240,47048.891,47428.420
44,TPM3+F+I+G4,23407.182,74,46962.363,46970.230,47354.848
45,TPM3u+F,24453.604,72,49051.207,49058.647,49433.084
46,TPM3u+F+I,23773.780,73,47693.561,47701.212,48080.741
47,TPM3u+F+G4,23447.620,73,47041.240,47048.891,47428.420
48,TPM3u+F+I+G4,23407.182,74,46962.364,46970.231,47354.849
49,TIMe,24503.317,70,49146.634,49153.658,49517.903
50,TIMe+I,23826.679,71,47795.357,47802.588,48171.930
51,TIMe+G4,23502.726,71,47147.451,47154.682,47524.024
52,TIMe+I+G4,23463.469,72,47070.937,47078.377,47452.814
53,TIM+F,24468.864,73,49083.728,49091.380,49470.909
54,TIM+F+I,23763.131,74,47674.262,47682.128,48066.746
55,TIM+F+G4,23452.076,74,47052.152,47060.019,47444.637
56,TIM+F+I+G4,23407.972,75,46965.944,46974.030,47363.733
57,TIM2e,24501.314,70,49142.629,49149.653,49513.898
58,TIM2e+I,23825.763,71,47793.525,47800.756,48170.098
59,TIM2e+G4,23503.155,71,47148.310,47155.541,47524.883
60,TIM2e+I+G4,23463.866,72,47071.732,47079.172,47453.609
61,TIM2+F,24467.968,73,49081.936,49089.587,49469.116
62,TIM2+F+I,23763.060,74,47674.120,47681.987,48066.605
63,TIM2+F+G4,23452.743,74,47053.486,47061.353,47445.971
64,TIM2+F+I+G4,23408.684,75,46967.367,46975.452,47365.156
65,TIM3e,24464.170,70,49068.340,49075.365,49439.609
66,TIM3e+I,23814.405,71,47770.809,47778.040,48147.382
67,TIM3e+G4,23481.609,71,47105.217,47112.448,47481.790
68,TIM3e+I+G4,23445.473,72,47034.945,47042.385,47416.822
69,TIM3+F,24447.890,73,49041.781,49049.432,49428.961
70,TIM3+F+I,23760.985,74,47669.969,47677.836,48062.454
71,TIM3+F+G4,23445.907,74,47039.813,47047.680,47432.297
72,TIM3+F+I+G4,23403.926,75,46957.853,46965.938,47355.641
73,TVMe,24461.692,71,49065.385,49072.615,49441.957
74,TVMe+I,23812.918,72,47769.835,47777.275,48151.712
75,TVMe+G4,23483.848,72,47111.696,47119.136,47493.573
76,TVMe+I+G4,23446.554,73,47039.108,47046.759,47426.288
77,TVM+F,24451.842,74,49051.684,49059.551,49444.168
78,TVM+F+I,23772.639,75,47695.278,47703.363,48093.066
79,TVM+F+G4,23446.629,75,47043.258,47051.343,47441.046
80,TVM+F+I+G4,23406.238,76,46964.475,46972.782,47367.567
81,SYM,24461.435,72,49066.869,49074.309,49448.746
82,SYM+I,23812.773,73,47771.545,47779.197,48158.726
83,SYM+G4,23480.932,73,47107.864,47115.515,47495.044
84,SYM+I+G4,23444.788,74,47037.576,47045.443,47430.061
