No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,21057.829,65,42245.659,42250.322,42606.588
2,Dayhoff+I,20656.843,66,41445.687,41450.496,41812.169
3,Dayhoff+G4,20401.024,66,40934.048,40938.857,41300.531
4,Dayhoff+I+G4,20402.680,67,40939.360,40944.317,41311.395
5,Dayhoff+F,20917.694,84,42003.387,42011.229,42469.819
6,Dayhoff+F+I,20511.902,85,41193.804,41201.837,41665.789
7,Dayhoff+F+G4,20257.434,85,40684.867,40692.900,41156.852
8,Dayhoff+F+I+G4,20258.700,86,40689.400,40697.626,41166.938
9,mtMAM,22126.046,65,44382.091,44386.754,44743.021
10,mtMAM+I,21614.463,66,43360.926,43365.735,43727.408
11,mtMAM+G4,21154.328,66,42440.656,42445.465,42807.138
12,mtMAM+I+G4,21153.567,67,42441.133,42446.091,42813.168
13,mtMAM+F,21366.380,84,42900.760,42908.602,43367.192
14,mtMAM+F+I,20887.080,85,41944.160,41952.193,42416.145
15,mtMAM+F+G4,20554.815,85,41279.629,41287.662,41751.614
16,mtMAM+F+I+G4,20552.378,86,41276.755,41284.982,41754.293
17,JTT,20715.547,65,41561.094,41565.758,41922.024
18,JTT+I,20328.089,66,40788.179,40792.988,41154.661
19,JTT+G4,20104.984,66,40341.969,40346.778,40708.451
20,JTT+I+G4,20106.352,67,40346.704,40351.662,40718.739
21,JTT+F,20633.581,84,41435.163,41443.005,41901.595
22,JTT+F+I,20245.700,85,40661.399,40669.432,41133.384
23,JTT+F+G4,20023.499,85,40216.999,40225.032,40688.983
24,JTT+F+I+G4,20024.804,86,40221.609,40229.835,40699.146
25,WAG,21045.444,65,42220.889,42225.552,42581.818
26,WAG+I,20651.181,66,41434.362,41439.171,41800.844
27,WAG+G4,20414.749,66,40961.498,40966.307,41327.980
28,WAG+I+G4,20415.726,67,40965.452,40970.409,41337.487
29,WAG+F,20947.953,84,42063.906,42071.748,42530.338
30,WAG+F+I,20553.346,85,41276.692,41284.725,41748.677
31,WAG+F+G4,20315.079,85,40800.159,40808.192,41272.144
32,WAG+F+I+G4,20316.027,86,40804.054,40812.280,41281.591
33,cpREV,21192.600,65,42515.199,42519.863,42876.129
34,cpREV+I,20754.257,66,41640.514,41645.323,42006.996
35,cpREV+G4,20498.457,66,41128.913,41133.722,41495.396
36,cpREV+I+G4,20498.468,67,41130.935,41135.893,41502.970
37,cpREV+F,21122.543,84,42413.087,42420.929,42879.519
38,cpREV+F+I,20682.030,85,41534.060,41542.093,42006.045
39,cpREV+F+G4,20417.070,85,41004.140,41012.173,41476.125
40,cpREV+F+I+G4,20417.205,86,41006.411,41014.637,41483.948
41,mtREV,21613.554,65,43357.108,43361.771,43718.037
42,mtREV+I,21192.113,66,42516.225,42521.034,42882.708
43,mtREV+G4,20868.720,66,41869.441,41874.250,42235.923
44,mtREV+I+G4,20868.868,67,41871.736,41876.694,42243.771
45,mtREV+F,21015.243,84,42198.486,42206.328,42664.918
46,mtREV+F+I,20611.163,85,41392.325,41400.358,41864.310
47,mtREV+F+G4,20323.660,85,40817.321,40825.354,41289.305
48,mtREV+F+I+G4,20324.049,86,40820.099,40828.325,41297.636
49,rtREV,21305.783,65,42741.565,42746.228,43102.495
50,rtREV+I,20903.848,66,41939.696,41944.505,42306.179
51,rtREV+G4,20658.787,66,41449.574,41454.383,41816.056
52,rtREV+I+G4,20658.832,67,41451.664,41456.622,41823.699
53,rtREV+F,21082.456,84,42332.911,42340.753,42799.343
54,rtREV+F+I,20683.628,85,41537.257,41545.290,42009.241
55,rtREV+F+G4,20437.981,85,41045.962,41053.995,41517.947
56,rtREV+F+I+G4,20438.058,86,41048.117,41056.343,41525.654
57,mtART,22165.102,65,44460.203,44464.866,44821.133
58,mtART+I,21621.983,66,43375.965,43380.775,43742.448
59,mtART+G4,21138.638,66,42409.277,42414.086,42775.759
60,mtART+I+G4,21137.486,67,42408.973,42413.931,42781.008
61,mtART+F,21427.124,84,43022.248,43030.090,43488.680
62,mtART+F+I,20965.723,85,42101.446,42109.479,42573.430
