No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5202.835,43,10491.670,10504.283,10656.817
2,Dayhoff+I,5191.017,44,10470.034,10483.278,10639.022
3,Dayhoff+G4,5167.159,44,10422.317,10435.562,10591.306
4,Dayhoff+I+G4,5167.085,45,10424.170,10438.063,10596.999
5,Dayhoff+F,5138.891,62,10401.782,10429.583,10639.902
6,Dayhoff+F+I,5126.724,63,10379.448,10408.248,10621.409
7,Dayhoff+F+G4,5103.168,63,10332.337,10361.137,10574.297
8,Dayhoff+F+I+G4,5102.969,64,10333.937,10363.758,10579.739
9,mtMAM,5464.249,43,11014.499,11027.112,11179.646
10,mtMAM+I,5431.076,44,10950.151,10963.395,11119.140
11,mtMAM+G4,5340.235,44,10768.469,10781.713,10937.458
12,mtMAM+I+G4,5339.623,45,10769.245,10783.138,10942.074
13,mtMAM+F,5171.548,62,10467.096,10494.896,10705.215
14,mtMAM+F+I,5146.303,63,10418.606,10447.406,10660.566
15,mtMAM+F+G4,5084.368,63,10294.737,10323.537,10536.697
16,mtMAM+F+I+G4,5083.225,64,10294.449,10324.270,10540.250
17,JTT,5064.072,43,10214.145,10226.758,10379.292
18,JTT+I,5052.951,44,10193.903,10207.147,10362.891
19,JTT+G4,5038.555,44,10165.111,10178.355,10334.099
20,JTT+I+G4,5038.091,45,10166.182,10180.075,10339.011
21,JTT+F,5014.944,62,10153.889,10181.689,10392.008
22,JTT+F+I,5004.773,63,10135.546,10164.346,10377.506
23,JTT+F+G4,4991.949,63,10109.897,10138.697,10351.858
24,JTT+F+I+G4,4991.398,64,10110.795,10140.616,10356.596
25,WAG,5158.926,43,10403.852,10416.466,10569.000
26,WAG+I,5143.777,44,10375.553,10388.798,10544.542
27,WAG+G4,5128.958,44,10345.917,10359.161,10514.905
28,WAG+I+G4,5128.025,45,10346.051,10359.943,10518.880
29,WAG+F,5082.551,62,10289.103,10316.904,10527.223
30,WAG+F+I,5068.497,63,10262.994,10291.794,10504.954
31,WAG+F+G4,5054.966,63,10235.932,10264.732,10477.893
32,WAG+F+I+G4,5053.930,64,10235.860,10265.681,10481.661
33,cpREV,5166.664,43,10419.327,10431.941,10584.475
34,cpREV+I,5149.563,44,10387.125,10400.369,10556.113
35,cpREV+G4,5128.297,44,10344.593,10357.837,10513.581
36,cpREV+I+G4,5127.519,45,10345.038,10358.931,10517.867
37,cpREV+F,5066.534,62,10257.069,10284.869,10495.188
38,cpREV+F+I,5056.041,63,10238.083,10266.883,10480.043
39,cpREV+F+G4,5032.398,63,10190.795,10219.595,10432.756
40,cpREV+F+I+G4,5032.401,64,10192.802,10222.622,10438.603
41,mtREV,5363.996,43,10813.991,10826.605,10979.139
42,mtREV+I,5335.217,44,10758.435,10771.679,10927.423
43,mtREV+G4,5289.321,44,10666.643,10679.887,10835.631
44,mtREV+I+G4,5288.095,45,10666.190,10680.082,10839.018
45,mtREV+F,5097.384,62,10318.767,10346.568,10556.887
46,mtREV+F+I,5077.509,63,10281.019,10309.819,10522.979
47,mtREV+F+G4,5041.974,63,10209.949,10238.749,10451.909
48,mtREV+F+I+G4,5040.732,64,10209.464,10239.285,10455.265
49,rtREV,5268.682,43,10623.363,10635.977,10788.511
50,rtREV+I,5250.686,44,10589.372,10602.616,10758.360
51,rtREV+G4,5229.213,44,10546.426,10559.670,10715.414
52,rtREV+I+G4,5228.247,45,10546.495,10560.387,10719.323
53,rtREV+F,5152.866,62,10429.731,10457.532,10667.851
54,rtREV+F+I,5137.534,63,10401.067,10429.867,10643.028
55,rtREV+F+G4,5110.305,63,10346.609,10375.409,10588.570
56,rtREV+F+I+G4,5109.701,64,10347.403,10377.223,10593.204
57,mtART,5641.217,43,11368.435,11381.048,11533.582
58,mtART+I,5595.431,44,11278.861,11292.105,11447.850
59,mtART+G4,5479.612,44,11047.225,11060.469,11216.213
60,mtART+I+G4,5478.985,45,11047.971,11061.863,11220.800
61,mtART+F,5365.557,62,10855.115,10882.915,11093.234
62,mtART+F+I,5340.989,63,10807.979,10836.779,11049.939
63,mtART+F+G4,5236.847,63,10599.694,10628.494,10841.654
64,mtART+F+I+G4,5236.813,64,10601.625,10631.446,10847.426
65,mtZOA,5389.367,43,10864.734,10877.347,11029.881
66,mtZOA+I,5362.307,44,10812.614,10825.858,10981.603
67,mtZOA+G4,5284.389,44,10656.778,10670.022,10825.766
68,mtZOA+I+G4,5284.326,45,10658.652,10672.545,10831.481
69,mtZOA+F,5211.534,62,10547.068,10574.869,10785.188
70,mtZOA+F+I,5194.930,63,10515.860,10544.660,10757.821
71,mtZOA+F+G4,5126.150,63,10378.300,10407.100,10620.261
72,mtZOA+F+I+G4,5126.364,64,10380.729,10410.550,10626.530
73,VT,5142.687,43,10371.374,10383.987,10536.522
74,VT+I,5130.116,44,10348.232,10361.476,10517.220
75,VT+G4,5118.344,44,10324.688,10337.932,10493.676
76,VT+I+G4,5117.720,45,10325.440,10339.333,10498.269
77,VT+F,5070.839,62,10265.678,10293.479,10503.798
78,VT+F+I,5060.139,63,10246.277,10275.077,10488.238
79,VT+F+G4,5048.544,63,10223.088,10251.888,10465.049
80,VT+F+I+G4,5047.985,64,10223.970,10253.791,10469.771
81,LG,5202.532,43,10491.065,10503.678,10656.212
82,LG+I,5184.821,44,10457.643,10470.887,10626.631
83,LG+G4,5163.244,44,10414.488,10427.732,10583.477
84,LG+I+G4,5162.590,45,10415.179,10429.072,10588.008
85,LG+F,5107.414,62,10338.829,10366.630,10576.949
86,LG+F+I,5093.421,63,10312.843,10341.643,10554.803
87,LG+F+G4,5068.143,63,10262.287,10291.087,10504.247
88,LG+F+I+G4,5067.719,64,10263.437,10293.258,10509.238
89,DCMut,5202.856,43,10491.712,10504.325,10656.860
90,DCMut+I,5191.063,44,10470.127,10483.371,10639.115
91,DCMut+G4,5167.387,44,10422.774,10436.018,10591.762
92,DCMut+I+G4,5167.117,45,10424.233,10438.126,10597.062
93,DCMut+F,5138.932,62,10401.864,10429.665,10639.984
