No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,24282.311,57,48678.622,48684.183,48970.946
2,Dayhoff+I,23904.716,58,47925.431,47931.192,48222.884
3,Dayhoff+G4,23431.191,58,46978.382,46984.143,47275.834
4,Dayhoff+I+G4,23429.921,59,46977.842,46983.806,47280.423
5,Dayhoff+F,24340.292,76,48832.584,48842.588,49222.350
6,Dayhoff+F+I,23949.452,77,48052.903,48063.179,48447.798
7,Dayhoff+F+G4,23441.547,77,47037.095,47047.370,47431.989
8,Dayhoff+F+I+G4,23440.582,78,47037.164,47047.716,47437.187
9,mtMAM,26088.213,57,52290.426,52295.987,52582.750
10,mtMAM+I,25634.059,58,51384.118,51389.879,51681.571
11,mtMAM+G4,24503.763,58,49123.525,49129.286,49420.978
12,mtMAM+I+G4,24503.903,59,49125.806,49131.771,49428.387
13,mtMAM+F,24783.014,76,49718.028,49728.032,50107.794
14,mtMAM+F+I,24352.103,77,48858.207,48868.482,49253.101
15,mtMAM+F+G4,23563.163,77,47280.327,47290.602,47675.221
16,mtMAM+F+I+G4,23563.019,78,47282.039,47292.590,47682.061
17,JTT,23800.668,57,47715.336,47720.897,48007.660
18,JTT+I,23413.243,58,46942.486,46948.247,47239.939
19,JTT+G4,22964.115,58,46044.229,46049.990,46341.682
20,JTT+I+G4,22963.420,59,46044.840,46050.805,46347.421
21,JTT+F,23828.140,76,47808.279,47818.283,48198.045
22,JTT+F+I,23435.507,77,47025.015,47035.290,47419.909
23,JTT+F+G4,22978.399,77,46110.797,46121.073,46505.691
24,JTT+F+I+G4,22977.641,78,46111.283,46121.834,46511.306
25,WAG,24120.274,57,48354.548,48360.109,48646.872
26,WAG+I,23753.688,58,47623.377,47629.138,47920.829
27,WAG+G4,23305.090,58,46726.180,46731.940,47023.632
28,WAG+I+G4,23304.253,59,46726.505,46732.470,47029.086
29,WAG+F,24170.134,76,48492.268,48502.271,48882.033
30,WAG+F+I,23798.399,77,47750.798,47761.073,48145.692
31,WAG+F+G4,23332.637,77,46819.275,46829.550,47214.169
32,WAG+F+I+G4,23331.955,78,46819.910,46830.461,47219.932
33,cpREV,24336.115,57,48786.231,48791.792,49078.555
34,cpREV+I,23957.834,58,48031.667,48037.428,48329.120
35,cpREV+G4,23447.060,58,47010.120,47015.881,47307.573
36,cpREV+I+G4,23446.220,59,47010.441,47016.406,47313.022
37,cpREV+F,24387.490,76,48926.980,48936.984,49316.746
38,cpREV+F+I,24002.728,77,48159.456,48169.732,48554.350
39,cpREV+F+G4,23454.451,77,47062.902,47073.178,47457.796
40,cpREV+F+I+G4,23454.065,78,47064.131,47074.682,47464.154
41,mtREV,25366.062,57,50846.124,50851.685,51138.448
42,mtREV+I,24972.313,58,50060.626,50066.387,50358.079
43,mtREV+G4,24260.508,58,48637.016,48642.777,48934.468
44,mtREV+I+G4,24260.438,59,48638.875,48644.840,48941.456
45,mtREV+F,24415.789,76,48983.578,48993.581,49373.344
46,mtREV+F+I,24034.506,77,48223.012,48233.287,48617.906
47,mtREV+F+G4,23432.676,77,47019.352,47029.627,47414.246
48,mtREV+F+I+G4,23432.162,78,47020.324,47030.875,47420.346
49,rtREV,24558.927,57,49231.854,49237.415,49524.178
50,rtREV+I,24158.307,58,48432.614,48438.375,48730.067
51,rtREV+G4,23659.737,58,47435.473,47441.234,47732.926
52,rtREV+I+G4,23658.499,59,47434.998,47440.963,47737.579
53,rtREV+F,24401.271,76,48954.543,48964.546,49344.308
54,rtREV+F+I,24003.616,77,48161.231,48171.507,48556.125
55,rtREV+F+G4,23506.020,77,47166.039,47176.315,47560.933
56,rtREV+F+I+G4,23504.905,78,47165.809,47176.361,47565.832
57,mtART,26280.003,57,52674.006,52679.567,52966.330
58,mtART+I,25777.471,58,51670.942,51676.703,51968.395
59,mtART+G4,24701.915,58,49519.830,49525.591,49817.282
60,mtART+I+G4,24700.372,59,49518.743,49524.708,49821.324
61,mtART+F,25134.113,76,50420.226,50430.229,50809.991
62,mtART+F+I,24696.090,77,49546.180,49556.456,49941.074
63,mtART+F+G4,23915.551,77,47985.102,47995.378,48379.997
64,mtART+F+I+G4,23915.255,78,47986.509,47997.060,48386.532
65,mtZOA,25378.519,57,50871.039,50876.600,51163.363
66,mtZOA+I,24948.536,58,50013.073,50018.834,50310.525
67,mtZOA+G4,24103.012,58,48322.024,48327.785,48619.477
68,mtZOA+I+G4,24102.559,59,48323.119,48329.083,48625.700
69,mtZOA+F,24590.614,76,49333.227,49343.231,49722.993
70,mtZOA+F+I,24190.234,77,48534.468,48544.743,48929.362
71,mtZOA+F+G4,23565.491,77,47284.983,47295.258,47679.877
72,mtZOA+F+I+G4,23565.101,78,47286.202,47296.754,47686.225
73,VT,24142.207,57,48398.414,48403.975,48690.738
74,VT+I,23766.151,58,47648.303,47654.064,47945.756
75,VT+G4,23337.534,58,46791.069,46796.830,47088.521
76,VT+I+G4,23336.928,59,46791.856,46797.821,47094.438
77,VT+F,24155.618,76,48463.236,48473.239,48853.001
78,VT+F+I,23779.100,77,47712.201,47722.476,48107.095
79,VT+F+G4,23347.839,77,46849.678,46859.953,47244.572
80,VT+F+I+G4,23347.217,78,46850.433,46860.985,47250.456
81,LG,24242.063,57,48598.126,48603.687,48890.450
82,LG+I,23841.085,58,47798.169,47803.930,48095.622
83,LG+G4,23340.893,58,46797.786,46803.547,47095.239
84,LG+I+G4,23340.133,59,46798.266,46804.231,47100.847
85,LG+F,24208.754,76,48569.508,48579.512,48959.274
86,LG+F+I,23812.034,77,47778.068,47788.343,48172.962
87,LG+F+G4,23324.124,77,46802.248,46812.523,47197.142
88,LG+F+I+G4,23323.141,78,46802.282,46812.833,47202.305
89,DCMut,24285.680,57,48685.361,48690.922,48977.685
90,DCMut+I,23907.724,58,47931.447,47937.208,48228.900
91,DCMut+G4,23434.954,58,46985.908,46991.669,47283.361
92,DCMut+I+G4,23433.453,59,46984.907,46990.871,47287.488
93,DCMut+F,24342.503,76,48837.006,48847.010,49226.772
