No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,10769.579,69,21677.157,21706.430,21952.568
2,Dayhoff+I,10706.350,70,21552.701,21582.913,21832.103
3,Dayhoff+G4,10470.029,70,21080.058,21110.271,21359.461
4,Dayhoff+I+G4,10470.037,71,21082.074,21113.245,21365.468
5,Dayhoff+F,10725.982,88,21627.964,21678.331,21979.213
6,Dayhoff+F+I,10657.223,89,21492.446,21544.123,21847.686
7,Dayhoff+F+G4,10430.475,89,21038.950,21090.627,21394.190
8,Dayhoff+F+I+G4,10430.101,90,21040.202,21093.212,21399.434
9,mtMAM,11523.818,69,23185.635,23214.908,23461.047
10,mtMAM+I,11396.609,70,22933.218,22963.430,23212.620
11,mtMAM+G4,10889.196,70,21918.391,21948.604,22197.794
12,mtMAM+I+G4,10888.880,71,21919.759,21950.930,22203.153
13,mtMAM+F,10999.055,88,22174.109,22224.476,22525.358
14,mtMAM+F+I,10872.762,89,21923.524,21975.202,22278.765
15,mtMAM+F+G4,10531.613,89,21241.225,21292.903,21596.465
16,mtMAM+F+I+G4,10529.722,90,21239.444,21292.454,21598.676
17,JTT,10578.687,69,21295.374,21324.646,21570.785
18,JTT+I,10501.727,70,21143.453,21173.666,21422.856
19,JTT+G4,10281.154,70,20702.309,20732.522,20981.711
20,JTT+I+G4,10280.543,71,20703.086,20734.257,20986.480
21,JTT+F,10535.474,88,21246.949,21297.315,21598.198
22,JTT+F+I,10453.772,89,21085.543,21137.220,21440.783
23,JTT+F+G4,10246.465,89,20670.931,20722.608,21026.171
24,JTT+F+I+G4,10245.434,90,20670.868,20723.878,21030.100
25,WAG,10627.992,69,21393.984,21423.257,21669.395
26,WAG+I,10557.990,70,21255.979,21286.192,21535.382
27,WAG+G4,10362.404,70,20864.809,20895.021,21144.211
28,WAG+I+G4,10361.731,71,20865.461,20896.632,21148.855
29,WAG+F,10620.628,88,21417.257,21467.623,21768.506
30,WAG+F+I,10546.994,89,21271.988,21323.666,21627.229
31,WAG+F+G4,10354.089,89,20886.178,20937.856,21241.419
32,WAG+F+I+G4,10353.140,90,20886.280,20939.289,21245.511
33,cpREV,10663.070,69,21464.140,21493.413,21739.551
34,cpREV+I,10575.279,70,21290.558,21320.771,21569.961
35,cpREV+G4,10359.893,70,20859.786,20889.999,21139.189
36,cpREV+I+G4,10358.244,71,20858.488,20889.659,21141.882
37,cpREV+F,10634.562,88,21445.124,21495.490,21796.373
38,cpREV+F+I,10547.943,89,21273.885,21325.562,21629.125
39,cpREV+F+G4,10334.738,89,20847.476,20899.153,21202.716
40,cpREV+F+I+G4,10332.934,90,20845.867,20898.877,21205.099
41,mtREV,11177.478,69,22492.955,22522.228,22768.366
42,mtREV+I,11083.580,70,22307.160,22337.372,22586.562
43,mtREV+G4,10762.170,70,21664.340,21694.552,21943.742
44,mtREV+I+G4,10761.282,71,21664.565,21695.736,21947.959
45,mtREV+F,10725.371,88,21626.742,21677.108,21977.991
46,mtREV+F+I,10638.234,89,21454.469,21506.146,21809.709
47,mtREV+F+G4,10396.940,89,20971.880,21023.557,21327.120
48,mtREV+F+I+G4,10395.682,90,20971.364,21024.374,21330.596
49,rtREV,10841.036,69,21820.071,21849.344,22095.482
50,rtREV+I,10748.122,70,21636.245,21666.457,21915.647
51,rtREV+G4,10534.955,70,21209.911,21240.123,21489.313
52,rtREV+I+G4,10532.998,71,21207.996,21239.167,21491.390
53,rtREV+F,10826.584,88,21829.169,21879.535,22180.418
54,rtREV+F+I,10726.714,89,21631.429,21683.106,21986.669
55,rtREV+F+G4,10513.332,89,21204.664,21256.342,21559.905
56,rtREV+F+I+G4,10510.913,90,21201.826,21254.835,21561.057
57,mtART,11813.079,69,23764.159,23793.431,24039.570
58,mtART+I,11648.234,70,23436.469,23466.681,23715.871
59,mtART+G4,11134.943,70,22409.887,22440.099,22689.289
60,mtART+I+G4,11132.821,71,22407.642,22438.813,22691.036
61,mtART+F,11203.935,88,22583.871,22634.237,22935.120
62,mtART+F+I,11081.104,89,22340.207,22391.885,22695.448
63,mtART+F+G4,10709.544,89,21597.088,21648.766,21952.329
64,mtART+F+I+G4,10708.260,90,21596.520,21649.530,21955.752
65,mtZOA,11378.469,69,22894.938,22924.211,23170.349
66,mtZOA+I,11244.291,70,22628.583,22658.795,22907.985
67,mtZOA+G4,10822.724,70,21785.448,21815.661,22064.850
68,mtZOA+I+G4,10821.020,71,21784.041,21815.211,22067.435
69,mtZOA+F,10917.274,88,22010.547,22060.914,22361.796
70,mtZOA+F+I,10811.120,89,21800.241,21851.918,22155.481
71,mtZOA+F+G4,10508.741,89,21195.482,21247.159,21550.722
72,mtZOA+F+I+G4,10507.401,90,21194.803,21247.812,21554.034
73,VT,10652.513,69,21443.025,21472.298,21718.436
74,VT+I,10573.796,70,21287.592,21317.805,21566.994
75,VT+G4,10384.822,70,20909.643,20939.856,21189.046
76,VT+I+G4,10383.843,71,20909.686,20940.857,21193.080
77,VT+F,10640.157,88,21456.314,21506.681,21807.563
78,VT+F+I,10558.703,89,21295.407,21347.084,21650.647
79,VT+F+G4,10374.935,89,20927.871,20979.548,21283.111
80,VT+F+I+G4,10373.684,90,20927.367,20980.377,21286.599
81,LG,10710.430,69,21558.861,21588.133,21834.272
82,LG+I,10621.273,70,21382.546,21412.758,21661.948
83,LG+G4,10401.333,70,20942.666,20972.879,21222.069
84,LG+I+G4,10399.999,71,20941.998,20973.169,21225.392
85,LG+F,10708.187,88,21592.375,21642.741,21943.624
86,LG+F+I,10617.446,89,21412.891,21464.569,21768.132
87,LG+F+G4,10400.650,89,20979.300,21030.977,21334.540
88,LG+F+I+G4,10399.198,90,20978.397,21031.406,21337.629
89,DCMut,10768.678,69,21675.356,21704.629,21950.767
90,DCMut+I,10705.401,70,21550.802,21581.014,21830.204
91,DCMut+G4,10469.892,70,21079.783,21109.996,21359.186
92,DCMut+I+G4,10469.911,71,21081.822,21112.993,21365.216
93,DCMut+F,10725.068,88,21626.136,21676.503,21977.385
94,DCMut+F+I,10656.278,89,21490.556,21542.233,21845.796
95,DCMut+F+G4,10430.245,89,21038.490,21090.167,21393.730
96,DCMut+F+I+G4,10429.873,90,21039.746,21092.756,21398.978
97,PMB,10773.829,69,21685.657,21714.930,21961.068
98,PMB+I,10695.765,70,21531.530,21561.743,21810.932
99,PMB+G4,10506.974,70,21153.948,21184.161,21433.351
100,PMB+I+G4,10505.916,71,21153.833,21185.003,21437.227
101,PMB+F,10766.580,88,21709.160,21759.526,22060.408
102,PMB+F+I,10688.930,89,21555.861,21607.538,21911.101
103,PMB+F+G4,10501.725,89,21181.451,21233.128,21536.691
104,PMB+F+I+G4,10500.654,90,21181.307,21234.317,21540.539
105,HIVb,10756.042,69,21650.085,21679.357,21925.496
106,HIVb+I,10652.401,70,21444.802,21475.014,21724.204
107,HIVb+G4,10400.127,70,20940.254,20970.467,21219.657
108,HIVb+I+G4,10397.417,71,20936.834,20968.005,21220.228
109,HIVb+F,10675.323,88,21526.646,21577.013,21877.895
110,HIVb+F+I,10560.243,89,21298.486,21350.164,21653.726
111,HIVb+F+G4,10316.543,89,20811.086,20862.763,21166.326
112,HIVb+F+I+G4,10312.440,90,20804.879,20857.889,21164.111
113,HIVw,11132.722,69,22403.445,22432.718,22678.856
114,HIVw+I,11035.407,70,22210.814,22241.027,22490.216
