No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,30973.598,69,62085.196,62091.461,62456.777
2,JC+I,30011.556,70,60163.113,60169.563,60540.079
3,JC+G4,29545.646,70,59231.293,59237.743,59608.259
4,JC+I+G4,29471.014,71,59084.028,59090.667,59466.380
5,F81+F,31043.299,72,62230.598,62237.428,62618.334
6,F81+F+I,30028.658,73,60203.317,60210.341,60596.439
7,F81+F+G4,29544.040,73,59234.080,59241.105,59627.202
8,F81+F+I+G4,29467.285,74,59082.570,59089.792,59481.077
9,K2P,30599.176,70,61338.351,61344.801,61715.317
10,K2P+I,29622.115,71,59386.229,59392.868,59768.580
11,K2P+G4,29118.689,71,58379.378,58386.017,58761.730
12,K2P+I+G4,29048.108,72,58240.216,58247.046,58627.953
13,HKY+F,30627.595,73,61401.190,61408.215,61794.312
14,HKY+F+I,29568.753,74,59285.505,59292.727,59684.012
15,HKY+F+G4,29027.496,74,58202.992,58210.214,58601.499
16,HKY+F+I+G4,28954.423,75,58058.846,58066.268,58462.738
17,TNe,30591.865,71,61325.729,61332.368,61708.080
18,TNe+I,29617.352,72,59378.705,59385.535,59766.441
19,TNe+G4,29116.471,72,58376.941,58383.772,58764.678
20,TNe+I+G4,29045.320,73,58236.640,58243.665,58629.762
21,TN+F,30612.312,74,61372.625,61379.847,61771.132
22,TN+F+I,29548.591,75,59247.182,59254.604,59651.074
23,TN+F+G4,29014.844,75,58179.688,58187.110,58583.580
24,TN+F+I+G4,28939.098,76,58030.197,58037.822,58439.475
25,K3P,30590.923,71,61323.846,61330.485,61706.198
26,K3P+I,29613.169,72,59370.339,59377.169,59758.076
27,K3P+G4,29111.845,72,58367.690,58374.520,58755.426
28,K3P+I+G4,29040.761,73,58227.521,58234.546,58620.643
29,K3Pu+F,30625.871,74,61399.741,61406.963,61798.248
30,K3Pu+F+I,29568.221,75,59286.442,59293.863,59690.334
31,K3Pu+F+G4,29027.453,75,58204.907,58212.329,58608.799
32,K3Pu+F+I+G4,28954.406,76,58060.812,58068.437,58470.089
33,TPM2+F,30627.424,74,61402.849,61410.071,61801.356
34,TPM2+F+I,29568.731,75,59287.461,59294.883,59691.353
35,TPM2+F+G4,29022.062,75,58194.123,58201.545,58598.015
36,TPM2+F+I+G4,28950.285,76,58052.570,58060.195,58461.848
37,TPM2u+F,30627.425,74,61402.850,61410.072,61801.357
38,TPM2u+F+I,29568.731,75,59287.461,59294.883,59691.353
39,TPM2u+F+G4,29022.061,75,58194.123,58201.545,58598.015
40,TPM2u+F+I+G4,28950.284,76,58052.568,58060.193,58461.846
41,TPM3+F,30585.186,74,61318.373,61325.595,61716.880
42,TPM3+F+I,29563.986,75,59277.973,59285.395,59681.865
43,TPM3+F+G4,29020.382,75,58190.764,58198.186,58594.656
44,TPM3+F+I+G4,28949.988,76,58051.977,58059.601,58461.254
45,TPM3u+F,30585.185,74,61318.370,61325.592,61716.877
46,TPM3u+F+I,29563.987,75,59277.973,59285.395,59681.866
47,TPM3u+F+G4,29020.382,75,58190.764,58198.186,58594.656
48,TPM3u+F+I+G4,28949.989,76,58051.978,58059.602,58461.255
49,TIMe,30583.631,72,61311.263,61318.093,61699.000
50,TIMe+I,29608.432,73,59362.864,59369.889,59755.986
51,TIMe+G4,29109.654,73,58365.308,58372.332,58758.429
52,TIMe+I+G4,29038.000,74,58224.000,58231.221,58622.507
53,TIM+F,30610.632,75,61371.265,61378.687,61775.157
54,TIM+F+I,29548.095,76,59248.190,59255.814,59657.467
55,TIM+F+G4,29014.800,76,58181.601,58189.225,58590.878
56,TIM+F+I+G4,28939.079,77,58032.157,58039.988,58446.820
57,TIM2e,30583.485,72,61310.969,61317.799,61698.706
58,TIM2e+I,29607.922,73,59361.843,59368.868,59754.965
59,TIM2e+G4,29112.492,73,58370.985,58378.009,58764.107
60,TIM2e+I+G4,29040.640,74,58229.279,58236.501,58627.786
61,TIM2+F,30612.105,75,61374.209,61381.631,61778.102
62,TIM2+F+I,29548.545,76,59249.090,59256.714,59658.367
63,TIM2+F+G4,29009.754,76,58171.508,58179.133,58580.786
64,TIM2+F+I+G4,28935.239,77,58024.479,58032.309,58439.141
65,TIM3e,30459.701,72,61063.402,61070.232,61451.138
66,TIM3e+I,29567.245,73,59280.490,59287.515,59673.612
67,TIM3e+G4,29043.288,73,58232.576,58239.600,58625.698
68,TIM3e+I+G4,28982.561,74,58113.121,58120.343,58511.628
69,TIM3+F,30568.562,75,61287.123,61294.545,61691.015
70,TIM3+F+I,29543.724,76,59239.448,59247.073,59648.726
71,TIM3+F+G4,29007.485,76,58166.971,58174.596,58576.248
72,TIM3+F+I+G4,28934.561,77,58023.122,58030.953,58437.785
73,TVMe,30458.016,73,61062.032,61069.057,61455.154
74,TVMe+I,29559.523,74,59267.045,59274.267,59665.552
75,TVMe+G4,29041.135,74,58230.269,58237.491,58628.776
76,TVMe+I+G4,28979.544,75,58109.088,58116.510,58512.980
77,TVM+F,30584.755,76,61321.511,61329.136,61730.788
78,TVM+F+I,29563.713,77,59281.427,59289.257,59696.090
79,TVM+F+G4,29015.158,77,58184.317,58192.147,58598.979
80,TVM+F+I+G4,28945.879,78,58047.757,58055.796,58467.805
81,SYM,30449.477,74,61046.953,61054.175,61445.460
82,SYM+I,29555.016,75,59260.033,59267.455,59663.925
83,SYM+G4,29037.029,75,58224.058,58231.480,58627.951
84,SYM+I+G4,28975.424,76,58102.847,58110.472,58512.125
85,GTR+F,30568.111,77,61290.223,61298.053,61704.885
86,GTR+F+I,29543.441,78,59242.881,59250.921,59662.930
87,GTR+F+G4,29002.602,78,58161.204,58169.244,58581.252
88,GTR+F+I+G4,28930.728,79,58019.455,58027.706,58444.889
