No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,3382.013,31,6826.027,6830.987,6952.148
2,JC+I,3315.510,32,6695.019,6700.313,6825.209
3,JC+G4,3278.533,32,6621.066,6626.359,6751.255
4,JC+I+G4,3279.485,33,6624.971,6630.609,6759.229
5,F81+F,3371.550,34,6811.100,6817.095,6949.427
6,F81+F+I,3295.847,35,6661.695,6668.058,6804.090
7,F81+F+G4,3257.870,35,6585.740,6592.103,6728.135
8,F81+F+I+G4,3258.373,36,6588.746,6595.490,6735.209
9,K2P,3345.260,32,6754.520,6759.813,6884.710
10,K2P+I,3276.453,33,6618.907,6624.545,6753.165
11,K2P+G4,3236.933,33,6539.866,6545.505,6674.124
12,K2P+I+G4,3237.656,34,6543.312,6549.307,6681.639
13,HKY+F,3333.741,35,6737.482,6743.846,6879.877
14,HKY+F+I,3250.908,36,6573.815,6580.559,6720.278
15,HKY+F+G4,3208.728,36,6489.456,6496.200,6635.919
16,HKY+F+I+G4,3208.791,37,6491.582,6498.720,6642.114
17,TNe,3345.223,33,6756.447,6762.085,6890.705
18,TNe+I,3276.073,34,6620.146,6626.141,6758.473
19,TNe+G4,3236.926,34,6541.853,6547.848,6680.179
20,TNe+I+G4,3237.508,35,6545.015,6551.379,6687.410
21,TN+F,3327.280,36,6726.560,6733.304,6873.023
22,TN+F+I,3240.097,37,6554.194,6561.331,6704.726
23,TN+F+G4,3201.118,37,6476.236,6483.373,6626.767
24,TN+F+I+G4,3200.904,38,6477.807,6485.349,6632.407
25,K3P,3342.429,33,6750.858,6756.496,6885.116
26,K3P+I,3272.833,34,6613.666,6619.661,6751.992
27,K3P+G4,3234.242,34,6536.484,6542.479,6674.810
28,K3P+I+G4,3234.686,35,6539.372,6545.736,6681.767
29,K3Pu+F,3333.491,36,6738.982,6745.726,6885.445
30,K3Pu+F+I,3250.845,37,6575.690,6582.827,6726.222
31,K3Pu+F+G4,3208.726,37,6491.453,6498.590,6641.985
32,K3Pu+F+I+G4,3208.712,38,6493.423,6500.965,6648.023
33,TPM2+F,3333.606,36,6739.212,6745.956,6885.675
34,TPM2+F+I,3250.317,37,6574.635,6581.772,6725.166
35,TPM2+F+G4,3206.331,37,6486.662,6493.799,6637.194
36,TPM2+F+I+G4,3206.225,38,6488.450,6495.992,6643.050
37,TPM2u+F,3333.606,36,6739.212,6745.956,6885.675
38,TPM2u+F+I,3250.317,37,6574.635,6581.772,6725.166
39,TPM2u+F+G4,3206.331,37,6486.661,6493.799,6637.193
40,TPM2u+F+I+G4,3206.217,38,6488.434,6495.976,6643.034
41,TPM3+F,3333.562,36,6739.123,6745.868,6885.587
42,TPM3+F+I,3250.488,37,6574.976,6582.113,6725.508
43,TPM3+F+G4,3208.672,37,6491.344,6498.481,6641.875
44,TPM3+F+I+G4,3208.610,38,6493.221,6500.763,6647.821
45,TPM3u+F,3333.562,36,6739.124,6745.868,6885.587
46,TPM3u+F+I,3250.488,37,6574.976,6582.113,6725.508
47,TPM3u+F+G4,3208.672,37,6491.345,6498.482,6641.876
48,TPM3u+F+I+G4,3208.609,38,6493.219,6500.761,6647.819
49,TIMe,3342.387,34,6752.775,6758.770,6891.101
50,TIMe+I,3272.416,35,6614.831,6621.195,6757.226
51,TIMe+G4,3234.240,35,6538.481,6544.844,6680.875
52,TIMe+I+G4,3234.586,36,6541.173,6547.917,6687.636
53,TIM+F,3327.016,37,6728.032,6735.169,6878.564
54,TIM+F+I,3240.030,38,6556.059,6563.601,6710.660
55,TIM+F+G4,3201.109,38,6478.219,6485.761,6632.819
56,TIM+F+I+G4,3200.877,39,6479.755,6487.714,6638.423
57,TIM2e,3344.700,34,6757.401,6763.396,6895.727
58,TIM2e+I,3276.034,35,6622.067,6628.431,6764.462
59,TIM2e+G4,3236.812,35,6543.625,6549.989,6686.020
60,TIM2e+I+G4,3237.198,36,6546.396,6553.140,6692.859
61,TIM2+F,3327.123,37,6728.246,6735.383,6878.778
62,TIM2+F+I,3239.465,38,6554.929,6562.471,6709.529
63,TIM2+F+G4,3198.666,38,6473.332,6480.874,6627.933
64,TIM2+F+I+G4,3198.377,39,6474.755,6482.714,6633.423
65,TIM3e,3336.998,34,6741.996,6747.991,6880.322
66,TIM3e+I,3271.454,35,6612.907,6619.271,6755.302
67,TIM3e+G4,3230.119,35,6530.238,6536.602,6672.633
68,TIM3e+I+G4,3230.573,36,6533.147,6539.891,6679.610
69,TIM3+F,3327.054,37,6728.107,6735.244,6878.639
70,TIM3+F+I,3239.610,38,6555.220,6562.762,6709.820
71,TIM3+F+G4,3200.999,38,6477.998,6485.540,6632.598
72,TIM3+F+I+G4,3200.720,39,6479.440,6487.400,6638.109
73,TVMe,3335.535,35,6741.070,6747.434,6883.465
74,TVMe+I,3269.765,36,6611.530,6618.274,6757.993
75,TVMe+G4,3229.160,36,6530.320,6537.064,6676.783
76,TVMe+I+G4,3229.556,37,6533.112,6540.249,6683.644
77,TVM+F,3333.104,38,6742.209,6749.751,6896.809
78,TVM+F+I,3249.197,39,6576.394,6584.353,6735.062
79,TVM+F+G4,3205.989,39,6489.978,6497.937,6648.647
80,TVM+F+I+G4,3205.774,40,6491.547,6499.936,6654.284
81,SYM,3335.500,36,6742.999,6749.743,6889.462
82,SYM+I,3269.477,37,6612.955,6620.092,6763.487
83,SYM+G4,3229.143,37,6532.287,6539.424,6682.819
84,SYM+I+G4,3229.503,38,6535.007,6542.549,6689.607
85,GTR+F,3326.555,39,6731.111,6739.070,6889.779
86,GTR+F+I,3238.167,40,6556.333,6564.722,6719.070
87,GTR+F+G4,3198.208,40,6476.415,6484.804,6639.152
88,GTR+F+I+G4,3197.847,41,6477.695,6486.526,6644.500
