No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6475.339,81,13112.677,13167.797,13418.667
2,Dayhoff+I,6386.366,82,12936.733,12993.450,13246.500
3,Dayhoff+G4,6218.920,82,12601.840,12658.557,12911.608
4,Dayhoff+I+G4,6218.570,83,12603.141,12661.484,12916.686
5,Dayhoff+F,6429.085,100,13058.170,13149.161,13435.935
6,Dayhoff+F+I,6340.663,101,12883.326,12976.556,13264.869
7,Dayhoff+F+G4,6178.087,101,12558.174,12651.405,12939.717
8,Dayhoff+F+I+G4,6177.666,102,12559.332,12654.841,12944.653
9,mtMAM,7390.687,81,14943.374,14998.495,15249.364
10,mtMAM+I,7194.056,82,14552.112,14608.829,14861.879
11,mtMAM+G4,6769.049,82,13702.098,13758.815,14011.866
12,mtMAM+I+G4,6758.253,83,13682.506,13740.850,13996.052
13,mtMAM+F,6858.345,100,13916.691,14007.682,14294.456
14,mtMAM+F+I,6704.987,101,13611.974,13705.204,13993.517
15,mtMAM+F+G4,6370.737,101,12943.473,13036.704,13325.016
16,mtMAM+F+I+G4,6367.127,102,12938.254,13033.764,13323.575
17,JTT,6368.077,81,12898.155,12953.275,13204.144
18,JTT+I,6260.055,82,12684.110,12740.827,12993.878
19,JTT+G4,6131.473,82,12426.946,12483.663,12736.714
20,JTT+I+G4,6128.460,83,12422.919,12481.262,12736.464
21,JTT+F,6340.741,100,12881.481,12972.472,13259.247
22,JTT+F+I,6236.497,101,12674.995,12768.225,13056.537
23,JTT+F+G4,6113.484,101,12428.967,12522.198,12810.510
24,JTT+F+I+G4,6110.786,102,12425.573,12521.082,12810.893
25,WAG,6383.046,81,12928.092,12983.212,13234.082
26,WAG+I,6285.783,82,12735.566,12792.282,13045.333
27,WAG+G4,6161.190,82,12486.379,12543.096,12796.147
28,WAG+I+G4,6159.191,83,12484.382,12542.725,12797.927
29,WAG+F,6334.350,100,12868.700,12959.691,13246.465
30,WAG+F+I,6241.009,101,12684.018,12777.248,13065.560
31,WAG+F+G4,6120.531,101,12443.061,12536.292,12824.604
32,WAG+F+I+G4,6118.620,102,12441.241,12536.750,12826.561
33,cpREV,6497.481,81,13156.963,13212.083,13462.953
34,cpREV+I,6376.023,82,12916.046,12972.763,13225.814
35,cpREV+G4,6227.110,82,12618.220,12674.937,12927.988
36,cpREV+I+G4,6224.382,83,12614.764,12673.107,12928.309
37,cpREV+F,6444.506,100,13089.012,13180.003,13466.777
38,cpREV+F+I,6334.727,101,12871.455,12964.685,13252.997
39,cpREV+F+G4,6180.931,101,12563.863,12657.094,12945.406
40,cpREV+F+I+G4,6179.243,102,12562.487,12657.996,12947.807
41,mtREV,7009.201,81,14180.402,14235.522,14486.392
42,mtREV+I,6868.040,82,13900.081,13956.798,14209.848
43,mtREV+G4,6595.597,82,13355.195,13411.912,13664.962
44,mtREV+I+G4,6589.887,83,13345.774,13404.117,13659.319
