No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,44878.054,63,89882.108,89884.389,90271.977
2,JC+I,44092.296,64,88312.593,88314.947,88708.651
3,JC+G4,43529.188,64,87186.377,87188.731,87582.435
4,JC+I+G4,43509.198,65,87148.396,87150.825,87550.643
5,F81+F,44928.890,66,89989.781,89992.285,90398.216
6,F81+F+I,44155.805,67,88445.610,88448.190,88860.233
7,F81+F+G4,43585.896,67,87305.792,87308.372,87720.415
8,F81+F+I+G4,43567.044,68,87270.087,87272.746,87690.899
9,K2P,43872.503,64,87873.005,87875.359,88269.063
10,K2P+I,43054.684,65,86239.368,86241.797,86641.615
11,K2P+G4,42417.267,65,84964.535,84966.963,85366.781
12,K2P+I+G4,42400.484,66,84932.968,84935.472,85341.403
13,HKY+F,43914.855,67,87963.710,87966.290,88378.333
14,HKY+F+I,43122.280,68,86380.561,86383.219,86801.373
15,HKY+F+G4,42467.723,68,85071.447,85074.105,85492.259
16,HKY+F+I+G4,42453.326,69,85044.652,85047.390,85471.653
17,TNe,43872.107,65,87874.215,87876.643,88276.461
18,TNe+I,43052.837,66,86237.675,86240.179,86646.110
19,TNe+G4,42417.257,66,84966.514,84969.018,85374.949
20,TNe+I+G4,42400.361,67,84934.722,84937.302,85349.345
21,TN+F,43907.008,68,87950.016,87952.674,88370.828
22,TN+F+I,43112.649,69,86363.298,86366.035,86790.298
23,TN+F+G4,42463.093,69,85064.186,85066.924,85491.187
24,TN+F+I+G4,42448.143,70,85036.285,85039.103,85469.474
25,K3P,43868.083,65,87866.166,87868.595,88268.413
26,K3P+I,43050.039,66,86232.078,86234.582,86640.513
27,K3P+G4,42412.904,66,84957.808,84960.312,85366.243
28,K3P+I+G4,42396.000,67,84926.001,84928.582,85340.625
29,K3Pu+F,43910.515,68,87957.029,87959.687,88377.841
30,K3Pu+F+I,43118.228,69,86374.456,86377.193,86801.456
31,K3Pu+F+G4,42464.335,69,85066.671,85069.408,85493.671
32,K3Pu+F+I+G4,42449.802,70,85039.604,85042.421,85472.793
33,TPM2+F,43895.396,68,87926.792,87929.450,88347.604
34,TPM2+F+I,43111.638,69,86361.276,86364.013,86788.276
35,TPM2+F+G4,42460.075,69,85058.149,85060.886,85485.149
36,TPM2+F+I+G4,42445.939,70,85031.878,85034.696,85465.067
37,TPM2u+F,43895.396,68,87926.792,87929.450,88347.604
38,TPM2u+F+I,43111.638,69,86361.276,86364.013,86788.276
39,TPM2u+F+G4,42460.074,69,85058.149,85060.886,85485.149
40,TPM2u+F+I+G4,42445.926,70,85031.852,85034.670,85465.041
41,TPM3+F,43880.132,68,87896.265,87898.923,88317.077
42,TPM3+F+I,43107.731,69,86353.462,86356.199,86780.462
43,TPM3+F+G4,42437.191,69,85012.381,85015.118,85439.381
44,TPM3+F+I+G4,42424.597,70,84989.193,84992.011,85422.382
45,TPM3u+F,43880.132,68,87896.265,87898.923,88317.077
46,TPM3u+F+I,43107.731,69,86353.462,86356.199,86780.462
47,TPM3u+F+G4,42437.190,69,85012.381,85015.118,85439.381
48,TPM3u+F+I+G4,42424.570,70,84989.139,84991.957,85422.328
49,TIMe,43867.684,66,87867.368,87869.872,88275.803
50,TIMe+I,43048.179,67,86230.359,86232.939,86644.982
51,TIMe+G4,42412.901,67,84959.801,84962.382,85374.425
52,TIMe+I+G4,42396.025,68,84928.051,84930.709,85348.863
53,TIM+F,43902.636,69,87943.271,87946.009,88370.272
54,TIM+F+I,43108.545,70,86357.089,86359.907,86790.278
55,TIM+F+G4,42459.665,70,85059.329,85062.147,85492.518
56,TIM+F+I+G4,42444.651,71,85031.302,85034.201,85470.679
57,TIM2e,43848.869,66,87829.738,87832.242,88238.174
58,TIM2e+I,43039.608,67,86213.215,86215.796,86627.839
59,TIM2e+G4,42406.473,67,84946.946,84949.526,85361.569
60,TIM2e+I+G4,42390.044,68,84916.088,84918.746,85336.899
61,TIM2+F,43887.750,69,87913.501,87916.238,88340.501
62,TIM2+F+I,43102.032,70,86344.065,86346.882,86777.254
63,TIM2+F+G4,42455.400,70,85050.800,85053.617,85483.989
64,TIM2+F+I+G4,42440.753,71,85023.507,85026.406,85462.884
65,TIM3e,43863.984,66,87859.968,87862.472,88268.403
66,TIM3e+I,43052.155,67,86238.310,86240.890,86652.933
67,TIM3e+G4,42413.635,67,84961.269,84963.850,85375.893
68,TIM3e+I+G4,42397.481,68,84930.962,84933.621,85351.774
69,TIM3+F,43872.139,69,87882.279,87885.016,88309.279
70,TIM3+F+I,43098.371,70,86336.741,86339.559,86769.930
71,TIM3+F+G4,42431.826,70,85003.652,85006.469,85436.840
72,TIM3+F+I+G4,42418.877,71,84979.755,84982.654,85419.132
73,TVMe,43836.579,67,87807.159,87809.739,88221.782
74,TVMe+I,43035.966,68,86207.933,86210.591,86628.745
75,TVMe+G4,42398.061,68,84932.122,84934.781,85352.934
76,TVMe+I+G4,42382.353,69,84902.707,84905.444,85329.707
77,TVM+F,43855.980,70,87851.959,87854.777,88285.148
78,TVM+F+I,43092.418,71,86326.837,86329.736,86766.214
79,TVM+F+G4,42425.219,71,84992.438,84995.337,85431.815
80,TVM+F+I+G4,42412.908,72,84969.816,84972.797,85415.381
81,SYM,43836.194,68,87808.389,87811.047,88229.201
82,SYM+I,43034.105,69,86206.209,86208.946,86633.209
83,SYM+G4,42398.046,69,84934.092,84936.829,85361.092
84,SYM+I+G4,42382.307,70,84904.614,84907.431,85337.803
85,GTR+F,43848.158,71,87838.316,87841.215,88277.693
86,GTR+F+I,43083.054,72,86310.108,86313.089,86755.673
87,GTR+F+G4,42419.764,72,84983.528,84986.510,85429.094
88,GTR+F+I+G4,42407.065,73,84960.130,84963.195,85411.884
