No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5183.592,69,10505.185,10590.671,10726.639
2,Dayhoff+I,5114.210,70,10368.420,10457.170,10593.084
3,Dayhoff+G4,5031.409,70,10202.817,10291.567,10427.481
4,Dayhoff+I+G4,5026.526,71,10195.051,10287.159,10422.925
5,Dayhoff+F,5206.018,88,10588.036,10754.674,10870.471
6,Dayhoff+F+I,5134.050,89,10446.099,10618.357,10731.743
7,Dayhoff+F+G4,5051.733,89,10281.465,10453.723,10567.109
8,Dayhoff+F+I+G4,5046.229,90,10272.457,10450.500,10561.311
9,mtMAM,5663.188,69,11464.376,11549.863,11685.830
10,mtMAM+I,5559.327,70,11258.653,11347.403,11483.317
11,mtMAM+G4,5348.761,70,10837.523,10926.273,11062.187
12,mtMAM+I+G4,5346.469,71,10834.938,10927.047,11062.812
13,mtMAM+F,5360.856,88,10897.712,11064.350,11180.147
14,mtMAM+F+I,5267.636,89,10713.272,10885.530,10998.916
15,mtMAM+F+G4,5123.777,89,10425.555,10597.813,10711.199
16,mtMAM+F+I+G4,5120.088,90,10420.175,10598.219,10709.029
17,JTT,5027.761,69,10193.523,10279.010,10414.977
18,JTT+I,4963.271,70,10066.542,10155.292,10291.206
19,JTT+G4,4890.726,70,9921.453,10010.203,10146.117
20,JTT+I+G4,4887.055,71,9916.109,10008.217,10143.983
21,JTT+F,5049.646,88,10275.292,10441.930,10557.727
22,JTT+F+I,4985.144,89,10148.288,10320.546,10433.932
23,JTT+F+G4,4909.268,89,9996.537,10168.795,10282.181
24,JTT+F+I+G4,4905.232,90,9990.464,10168.508,10279.318
25,WAG,5116.540,69,10371.081,10456.567,10592.535
26,WAG+I,5054.772,70,10249.544,10338.294,10474.209
27,WAG+G4,4988.957,70,10117.914,10206.664,10342.578
28,WAG+I+G4,4984.878,71,10111.756,10203.864,10339.630
29,WAG+F,5146.542,88,10469.084,10635.722,10751.519
30,WAG+F+I,5084.323,89,10346.646,10518.904,10632.291
31,WAG+F+G4,5013.220,89,10204.439,10376.697,10490.084
32,WAG+F+I+G4,5008.985,90,10197.970,10376.014,10486.824
33,cpREV,5176.310,69,10490.621,10576.107,10712.075
34,cpREV+I,5111.632,70,10363.264,10452.014,10587.928
35,cpREV+G4,5025.807,70,10191.614,10280.364,10416.278
36,cpREV+I+G4,5021.663,71,10185.326,10277.434,10413.199
37,cpREV+F,5222.038,88,10620.076,10786.714,10902.510
38,cpREV+F+I,5159.449,89,10496.898,10669.156,10782.542
39,cpREV+F+G4,5064.034,89,10306.068,10478.326,10591.712
40,cpREV+F+I+G4,5059.997,90,10299.994,10478.037,10588.848
41,mtREV,5509.675,69,11157.350,11242.837,11378.805
42,mtREV+I,5424.000,70,10988.001,11076.751,11212.665
43,mtREV+G4,5279.811,70,10699.622,10788.372,10924.286
44,mtREV+I+G4,5277.719,71,10697.439,10789.547,10925.312
45,mtREV+F,5290.097,88,10756.193,10922.831,11038.628
46,mtREV+F+I,5207.595,89,10593.189,10765.447,10878.834
47,mtREV+F+G4,5097.748,89,10373.496,10545.754,10659.140
48,mtREV+F+I+G4,5092.811,90,10365.621,10543.665,10654.475
49,rtREV,5236.540,69,10611.080,10696.567,10832.535
50,rtREV+I,5178.197,70,10496.393,10585.143,10721.057
51,rtREV+G4,5093.653,70,10327.305,10416.055,10551.969
52,rtREV+I+G4,5091.135,71,10324.269,10416.377,10552.143
53,rtREV+F,5248.711,88,10673.422,10840.061,10955.857
54,rtREV+F+I,5187.571,89,10553.142,10725.400,10838.786
55,rtREV+F+G4,5098.751,89,10375.501,10547.759,10661.145
56,rtREV+F+I+G4,5095.696,90,10371.393,10549.436,10660.247
57,mtART,5866.841,69,11871.682,11957.168,12093.136
58,mtART+I,5764.368,70,11668.735,11757.485,11893.399
59,mtART+G4,5542.365,70,11224.730,11313.480,11449.394
60,mtART+I+G4,5540.837,71,11223.674,11315.782,11451.547
61,mtART+F,5562.580,88,11301.161,11467.799,11583.596
62,mtART+F+I,5467.404,89,11112.807,11285.065,11398.451
63,mtART+F+G4,5303.140,89,10784.281,10956.539,11069.925
64,mtART+F+I+G4,5300.335,90,10780.670,10958.713,11069.523
65,mtZOA,5578.934,69,11295.868,11381.355,11517.322
66,mtZOA+I,5488.823,70,11117.645,11206.395,11342.309
67,mtZOA+G4,5313.634,70,10767.268,10856.018,10991.932
68,mtZOA+I+G4,5312.115,71,10766.230,10858.338,10994.104
69,mtZOA+F,5378.058,88,10932.116,11098.754,11214.551
70,mtZOA+F+I,5294.511,89,10767.021,10939.279,11052.665
71,mtZOA+F+G4,5166.530,89,10511.060,10683.318,10796.704
72,mtZOA+F+I+G4,5162.733,90,10505.466,10683.510,10794.320
73,VT,5110.048,69,10358.096,10443.583,10579.551
74,VT+I,5050.437,70,10240.875,10329.625,10465.539
75,VT+G4,4990.930,70,10121.860,10210.610,10346.524
76,VT+I+G4,4986.852,71,10115.705,10207.813,10343.578
77,VT+F,5125.067,88,10426.133,10592.771,10708.568
78,VT+F+I,5065.902,89,10309.804,10482.062,10595.449
79,VT+F+G4,5004.139,89,10186.277,10358.535,10471.922
80,VT+F+I+G4,4999.899,90,10179.797,10357.841,10468.651
81,LG,5201.167,69,10540.335,10625.822,10761.789
82,LG+I,5136.771,70,10413.541,10502.291,10638.205
83,LG+G4,5050.175,70,10240.350,10329.100,10465.014
84,LG+I+G4,5047.520,71,10237.040,10329.148,10464.914
85,LG+F,5205.150,88,10586.300,10752.938,10868.734
86,LG+F+I,5139.381,89,10456.762,10629.020,10742.406
87,LG+F+G4,5049.426,89,10276.853,10449.111,10562.497
88,LG+F+I+G4,5046.179,90,10272.357,10450.401,10561.211
