No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7799.910,93,15785.820,15834.932,16167.980
2,Dayhoff+I,7677.202,94,15542.404,15592.714,15928.673
3,Dayhoff+G4,7527.647,94,15243.293,15293.603,15629.563
4,Dayhoff+I+G4,7527.944,95,15245.889,15297.414,15636.267
5,Dayhoff+F,7774.441,112,15772.883,15847.992,16233.118
6,Dayhoff+F+I,7651.594,113,15529.188,15605.867,15993.533
7,Dayhoff+F+G4,7504.626,113,15235.251,15311.930,15699.596
8,Dayhoff+F+I+G4,7504.909,114,15237.819,15316.087,15706.273
9,mtMAM,8343.945,93,16873.890,16923.002,17256.050
10,mtMAM+I,8207.536,94,16603.073,16653.383,16989.342
11,mtMAM+G4,7887.354,94,15962.707,16013.017,16348.977
12,mtMAM+I+G4,7887.674,95,15965.349,16016.874,16355.727
13,mtMAM+F,7997.857,112,16219.713,16294.823,16679.949
14,mtMAM+F+I,7861.419,113,15948.837,16025.516,16413.182
15,mtMAM+F+G4,7651.131,113,15528.262,15604.941,15992.607
16,mtMAM+F+I+G4,7650.956,114,15529.912,15608.180,15998.366
17,JTT,7575.131,93,15336.261,15385.374,15718.421
18,JTT+I,7460.086,94,15108.172,15158.482,15494.441
19,JTT+G4,7341.836,94,14871.673,14921.983,15257.942
20,JTT+I+G4,7342.120,95,14874.240,14925.765,15264.618
21,JTT+F,7561.202,112,15346.405,15421.514,15806.640
22,JTT+F+I,7444.972,113,15115.943,15192.622,15580.288
23,JTT+F+G4,7330.533,113,14887.067,14963.746,15351.412
24,JTT+F+I+G4,7330.892,114,14889.783,14968.052,15358.237
25,WAG,7681.827,93,15549.655,15598.767,15931.815
26,WAG+I,7568.962,94,15325.924,15376.234,15712.193
27,WAG+G4,7452.689,94,15093.378,15143.688,15479.648
28,WAG+I+G4,7453.062,95,15096.124,15147.649,15486.503
29,WAG+F,7668.793,112,15561.586,15636.695,16021.821
30,WAG+F+I,7554.851,113,15335.702,15412.381,15800.047
31,WAG+F+G4,7439.250,113,15104.500,15181.178,15568.845
32,WAG+F+I+G4,7439.712,114,15107.425,15185.693,15575.879
33,cpREV,7729.707,93,15645.414,15694.526,16027.574
34,cpREV+I,7617.118,94,15422.235,15472.545,15808.504
35,cpREV+G4,7493.013,94,15174.026,15224.336,15560.295
