No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,21396.415,67,42926.829,42933.408,43280.682
2,JC+I,20723.975,68,41583.950,41590.730,41943.084
3,JC+G4,20322.589,68,40781.178,40787.959,41140.313
4,JC+I+G4,20306.088,69,40750.176,40757.160,41114.591
5,F81+F,21398.845,70,42937.691,42944.883,43307.388
6,F81+F+I,20725.101,71,41592.202,41599.605,41967.181
7,F81+F+G4,20333.702,71,40809.405,40816.808,41184.383
8,F81+F+I+G4,20316.190,72,40776.380,40783.997,41156.640
9,K2P,20794.238,68,41724.475,41731.256,42083.610
10,K2P+I,20093.657,69,40325.314,40332.298,40689.729
11,K2P+G4,19641.277,69,39420.553,39427.538,39784.969
12,K2P+I+G4,19625.272,70,39390.544,39397.737,39760.241
13,HKY+F,20809.102,71,41760.203,41767.606,42135.181
14,HKY+F+I,20113.559,72,40371.118,40378.735,40751.378
15,HKY+F+G4,19658.696,72,39461.391,39469.008,39841.651
16,HKY+F+I+G4,19643.224,73,39432.448,39440.283,39817.989
17,TNe,20787.260,69,41712.521,41719.505,42076.936
18,TNe+I,20078.095,70,40296.190,40303.382,40665.887
19,TNe+G4,19639.519,70,39419.039,39426.231,39788.736
20,TNe+I+G4,19622.409,71,39386.818,39394.221,39761.796
21,TN+F,20782.923,72,41709.847,41717.464,42090.106
22,TN+F+I,20073.492,73,40292.984,40300.818,40678.525
23,TN+F+G4,19642.948,73,39431.897,39439.731,39817.438
24,TN+F+I+G4,19624.461,74,39396.922,39404.977,39787.744
25,K3P,20792.905,69,41723.810,41730.795,42088.225
26,K3P+I,20092.475,70,40324.950,40332.143,40694.647
27,K3P+G4,19640.932,70,39421.865,39429.057,39791.562
28,K3P+I+G4,19624.867,71,39391.734,39399.137,39766.712
29,K3Pu+F,20807.656,72,41759.312,41766.930,42139.572
30,K3Pu+F+I,20112.648,73,40371.296,40379.131,40756.838
31,K3Pu+F+G4,19658.455,73,39462.911,39470.745,39848.452
32,K3Pu+F+I+G4,19642.946,74,39433.893,39441.948,39824.715
33,TPM2+F,20808.037,72,41760.074,41767.692,42140.334
34,TPM2+F+I,20113.422,73,40372.843,40380.678,40758.384
35,TPM2+F+G4,19658.621,73,39463.243,39471.077,39848.784
36,TPM2+F+I+G4,19643.153,74,39434.307,39442.362,39825.129
37,TPM2u+F,20808.037,72,41760.074,41767.691,42140.333
38,TPM2u+F+I,20113.422,73,40372.843,40380.678,40758.385
39,TPM2u+F+G4,19658.621,73,39463.243,39471.077,39848.784
40,TPM2u+F+I+G4,19643.151,74,39434.302,39442.358,39825.125
41,TPM3+F,20789.484,72,41722.968,41730.585,42103.227
42,TPM3+F+I,20111.321,73,40368.643,40376.478,40754.184
43,TPM3+F+G4,19651.118,73,39448.236,39456.071,39833.777
44,TPM3+F+I+G4,19637.089,74,39422.179,39430.234,39813.001
45,TPM3u+F,20789.484,72,41722.967,41730.585,42103.227
46,TPM3u+F+I,20111.322,73,40368.643,40376.478,40754.184
47,TPM3u+F+G4,19651.118,73,39448.236,39456.071,39833.777
48,TPM3u+F+I+G4,19637.081,74,39422.162,39430.217,39812.985
49,TIMe,20785.929,70,41711.859,41719.051,42081.556
50,TIMe+I,20076.930,71,40295.859,40303.263,40670.838
51,TIMe+G4,19639.170,71,39420.339,39427.743,39795.318
52,TIMe+I+G4,19622.026,72,39388.051,39395.669,39768.311
53,TIM+F,20781.482,73,41708.964,41716.799,42094.505
54,TIM+F+I,20072.608,74,40293.215,40301.271,40684.038
55,TIM+F+G4,19642.673,74,39433.346,39441.401,39824.168
56,TIM+F+I+G4,19624.179,75,39398.358,39406.636,39794.461
57,TIM2e,20787.168,70,41714.336,41721.528,42084.033
58,TIM2e+I,20078.006,71,40298.012,40305.416,40672.991
59,TIM2e+G4,19638.901,71,39419.803,39427.206,39794.781
60,TIM2e+I+G4,19621.794,72,39387.588,39395.205,39767.847
61,TIM2+F,20781.844,73,41709.688,41717.522,42095.229
62,TIM2+F+I,20073.317,74,40294.633,40302.689,40685.456
63,TIM2+F+G4,19642.883,74,39433.766,39441.821,39824.589
64,TIM2+F+I+G4,19624.384,75,39398.767,39407.046,39794.871
65,TIM3e,20768.256,70,41676.512,41683.705,42046.209
66,TIM3e+I,20075.578,71,40293.156,40300.559,40668.134
67,TIM3e+G4,19631.420,71,39404.840,39412.243,39779.818
68,TIM3e+I+G4,19615.799,72,39375.598,39383.215,39755.858
69,TIM3+F,20762.905,73,41671.809,41679.644,42057.351
70,TIM3+F+I,20071.399,74,40290.797,40298.853,40681.620
71,TIM3+F+G4,19634.406,74,39416.812,39424.867,39807.634
72,TIM3+F+I+G4,19617.687,75,39385.374,39393.653,39781.478
73,TVMe,20774.421,71,41690.842,41698.245,42065.820
74,TVMe+I,20089.996,72,40323.991,40331.609,40704.251
75,TVMe+G4,19632.800,72,39409.600,39417.217,39789.859
76,TVMe+I+G4,19618.142,73,39382.284,39390.118,39767.825
77,TVM+F,20787.418,74,41722.837,41730.892,42113.659
78,TVM+F+I,20110.348,75,40370.697,40378.976,40766.801
79,TVM+F+G4,19650.946,75,39451.893,39460.172,39847.997
80,TVM+F+I+G4,19636.881,76,39425.762,39434.268,39827.147
81,SYM,20767.248,72,41678.496,41686.113,42058.755
82,SYM+I,20074.532,73,40295.065,40302.899,40680.606
83,SYM+G4,19630.750,73,39407.501,39415.335,39793.042
84,SYM+I+G4,19615.069,74,39378.138,39386.193,39768.961
85,GTR+F,20760.839,75,41671.678,41679.957,42067.782
86,GTR+F+I,20070.395,76,40292.790,40301.296,40694.175
87,GTR+F+G4,19634.263,76,39420.526,39429.032,39821.912
88,GTR+F+I+G4,19617.485,77,39388.970,39397.706,39795.636
