No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,25864.305,57,51842.609,51845.712,52167.008
2,Dayhoff+I,25233.231,58,50582.462,50585.675,50912.551
3,Dayhoff+G4,24881.870,58,49879.740,49882.953,50209.829
4,Dayhoff+I+G4,24875.507,59,49869.015,49872.341,50204.796
5,Dayhoff+F,25710.198,76,51572.397,51577.938,52004.928
6,Dayhoff+F+I,25066.695,77,50287.389,50293.080,50725.612
7,Dayhoff+F+G4,24710.841,77,49575.683,49581.373,50013.905
8,Dayhoff+F+I+G4,24704.247,78,49564.494,49570.335,50008.408
9,mtMAM,27840.331,57,55794.662,55797.764,56119.060
10,mtMAM+I,27022.373,58,54160.747,54163.960,54490.836
11,mtMAM+G4,25934.498,58,51984.995,51988.209,52315.085
12,mtMAM+I+G4,25927.420,59,51972.841,51976.166,52308.621
13,mtMAM+F,26246.427,76,52644.854,52650.395,53077.385
14,mtMAM+F+I,25425.993,77,51005.985,51011.675,51444.208
15,mtMAM+F+G4,24692.597,77,49539.193,49544.884,49977.416
16,mtMAM+F+I+G4,24686.079,78,49528.158,49533.998,49972.071
17,JTT,25348.462,57,50810.923,50814.026,51135.321
18,JTT+I,24732.186,58,49580.371,49583.585,49910.461
19,JTT+G4,24402.806,58,48921.613,48924.826,49251.703
20,JTT+I+G4,24397.734,59,48913.468,48916.793,49249.249
21,JTT+F,25237.838,76,50627.675,50633.217,51060.207
22,JTT+F+I,24611.271,77,49376.542,49382.232,49814.764
23,JTT+F+G4,24294.500,77,48743.000,48748.690,49181.222
24,JTT+F+I+G4,24289.034,78,48734.069,48739.910,49177.982
25,WAG,25905.902,57,51925.803,51928.906,52250.202
26,WAG+I,25277.553,58,50671.106,50674.319,51001.195
27,WAG+G4,24922.889,58,49961.778,49964.992,50291.868
28,WAG+I+G4,24917.860,59,49953.720,49957.046,50289.501
29,WAG+F,25752.019,76,51656.038,51661.579,52088.569
30,WAG+F+I,25119.608,77,50393.215,50398.906,50831.438
31,WAG+F+G4,24767.827,77,49689.654,49695.344,50127.877
32,WAG+F+I+G4,24762.996,78,49681.992,49687.833,50125.906
33,cpREV,26210.275,57,52534.551,52537.654,52858.949
34,cpREV+I,25540.694,58,51197.387,51200.601,51527.477
35,cpREV+G4,25108.271,58,50332.543,50335.756,50662.632
36,cpREV+I+G4,25102.377,59,50322.754,50326.080,50658.535
37,cpREV+F,25884.573,76,51921.145,51926.687,52353.676
38,cpREV+F+I,25210.850,77,50575.700,50581.390,51013.923
39,cpREV+F+G4,24797.480,77,49748.960,49754.650,50187.182
40,cpREV+F+I+G4,24791.338,78,49738.676,49744.517,50182.589
41,mtREV,27269.923,57,54653.845,54656.948,54978.244
42,mtREV+I,26519.195,58,53154.390,53157.603,53484.480
43,mtREV+G4,25849.051,58,51814.101,51817.314,52144.191
44,mtREV+I+G4,25844.769,59,51807.537,51810.863,52143.318
45,mtREV+F,25936.845,76,52025.690,52031.232,52458.222
46,mtREV+F+I,25206.027,77,50566.053,50571.744,51004.276
47,mtREV+F+G4,24695.519,77,49545.038,49550.728,49983.260
48,mtREV+F+I+G4,24687.548,78,49531.096,49536.937,49975.010
49,rtREV,26388.519,57,52891.039,52894.141,53215.437
50,rtREV+I,25730.741,58,51577.483,51580.696,51907.572
51,rtREV+G4,25300.210,58,50716.420,50719.633,51046.510
52,rtREV+I+G4,25294.336,59,50706.672,50709.998,51042.453
53,rtREV+F,26033.531,76,52219.062,52224.604,52651.593
54,rtREV+F+I,25369.016,77,50892.032,50897.723,51330.255
55,rtREV+F+G4,24952.141,77,50058.282,50063.972,50496.504
56,rtREV+F+I+G4,24945.717,78,50047.433,50053.274,50491.347
57,mtART,28172.967,57,56459.934,56463.037,56784.333
58,mtART+I,27236.465,58,54588.931,54592.144,54919.020
59,mtART+G4,26256.769,58,52629.537,52632.750,52959.627
60,mtART+I+G4,26243.951,59,52605.901,52609.227,52941.682
61,mtART+F,26680.117,76,53512.233,53517.775,53944.764
62,mtART+F+I,25881.351,77,51916.702,51922.392,52354.924
63,mtART+F+G4,25116.074,77,50386.147,50391.837,50824.370
64,mtART+F+I+G4,25110.034,78,50376.068,50381.908,50819.981
65,mtZOA,27154.654,57,54423.308,54426.410,54747.706
66,mtZOA+I,26380.724,58,52877.448,52880.661,53207.538
67,mtZOA+G4,25608.418,58,51332.835,51336.048,51662.925
68,mtZOA+I+G4,25602.504,59,51323.007,51326.333,51658.788
69,mtZOA+F,26063.034,76,52278.069,52283.610,52710.600
70,mtZOA+F+I,25356.224,77,50866.447,50872.137,51304.669
71,mtZOA+F+G4,24778.069,77,49710.138,49715.828,50148.361
72,mtZOA+F+I+G4,24771.859,78,49699.717,49705.558,50143.631
73,VT,25883.314,57,51880.627,51883.730,52205.026
74,VT+I,25269.605,58,50655.210,50658.424,50985.300
