No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,27185.789,53,54477.578,54480.378,54776.961
2,JC+I,26604.547,54,53317.094,53320.002,53622.126
3,JC+G4,26438.135,54,52984.269,52987.177,53289.301
4,JC+I+G4,26404.865,55,52919.729,52922.746,53230.410
5,F81+F,27219.788,56,54551.576,54554.704,54867.906
6,F81+F+I,26634.412,57,53382.824,53386.065,53704.802
7,F81+F+G4,26477.317,57,53068.634,53071.875,53390.612
8,F81+F+I+G4,26441.802,58,52999.605,53002.961,53327.232
9,K2P,26452.928,54,53013.856,53016.764,53318.888
10,K2P+I,25836.862,55,51783.725,51786.741,52094.405
11,K2P+G4,25623.076,55,51356.153,51359.170,51666.834
12,K2P+I+G4,25594.899,56,51301.798,51304.926,51618.127
13,HKY+F,26491.685,57,53097.369,53100.611,53419.348
14,HKY+F+I,25880.694,58,51877.388,51880.744,52205.015
15,HKY+F+G4,25665.629,58,51447.258,51450.614,51774.885
16,HKY+F+I+G4,25637.798,59,51393.596,51397.070,51726.872
17,TNe,26452.683,55,53015.365,53018.382,53326.046
18,TNe+I,25833.083,56,51778.166,51781.294,52094.496
19,TNe+G4,25622.913,56,51357.827,51360.955,51674.156
20,TNe+I+G4,25594.204,57,51302.409,51305.650,51624.387
21,TN+F,26479.378,58,53074.756,53078.112,53402.383
22,TN+F+I,25859.037,59,51836.074,51839.548,52169.350
23,TN+F+G4,25653.266,59,51424.532,51428.006,51757.807
24,TN+F+I+G4,25622.707,60,51365.415,51369.008,51704.339
25,K3P,26452.910,55,53015.820,53018.837,53326.501
26,K3P+I,25836.844,56,51785.688,51788.816,52102.017
27,K3P+G4,25623.064,56,51358.128,51361.256,51674.458
28,K3P+I+G4,25594.884,57,51303.768,51307.009,51625.746
29,K3Pu+F,26491.503,58,53099.006,53102.363,53426.633
30,K3Pu+F+I,25880.649,59,51879.298,51882.772,52212.574
31,K3Pu+F+G4,25665.475,59,51448.950,51452.424,51782.226
32,K3Pu+F+I+G4,25637.665,60,51395.330,51398.924,51734.254
33,TPM2+F,26490.451,58,53096.901,53100.258,53424.528
34,TPM2+F+I,25878.888,59,51875.776,51879.250,52209.051
35,TPM2+F+G4,25663.318,59,51444.636,51448.110,51777.911
36,TPM2+F+I+G4,25635.214,60,51390.429,51394.022,51729.353
37,TPM2u+F,26490.452,58,53096.904,53100.261,53424.531
38,TPM2u+F+I,25878.889,59,51875.778,51879.252,52209.054
39,TPM2u+F+G4,25663.317,59,51444.634,51448.108,51777.910
40,TPM2u+F+I+G4,25635.214,60,51390.427,51394.021,51729.352
41,TPM3+F,26469.279,58,53054.558,53057.914,53382.185
42,TPM3+F+I,25870.317,59,51858.634,51862.108,52191.910
43,TPM3+F+G4,25641.486,59,51400.973,51404.447,51734.249
44,TPM3+F+I+G4,25616.676,60,51353.352,51356.945,51692.276
45,TPM3u+F,26469.278,58,53054.555,53057.912,53382.182
46,TPM3u+F+I,25870.317,59,51858.634,51862.108,52191.910
47,TPM3u+F+G4,25641.486,59,51400.973,51404.447,51734.248
48,TPM3u+F+I+G4,25616.657,60,51353.314,51356.908,51692.239
49,TIMe,26452.677,56,53017.353,53020.481,53333.683
50,TIMe+I,25833.068,57,51780.136,51783.377,52102.114
51,TIMe+G4,25622.913,57,51359.827,51363.068,51681.805
52,TIMe+I+G4,25594.222,58,51304.445,51307.801,51632.072
53,TIM+F,26479.210,59,53076.419,53079.893,53409.695
54,TIM+F+I,25859.006,60,51838.012,51841.606,52176.937
55,TIM+F+G4,25653.148,60,51426.296,51429.890,51765.221
56,TIM+F+I+G4,25622.614,61,51367.228,51370.943,51711.801
57,TIM2e,26450.718,56,53013.436,53016.563,53329.765
58,TIM2e+I,25832.105,57,51778.210,51781.451,52100.188
59,TIM2e+G4,25619.563,57,51353.125,51356.366,51675.103
60,TIM2e+I+G4,25591.433,58,51298.865,51302.222,51626.492
61,TIM2+F,26478.125,59,53074.250,53077.724,53407.526
62,TIM2+F+I,25857.172,60,51834.345,51837.938,52173.269
63,TIM2+F+G4,25651.193,60,51422.386,51425.980,51761.310
