No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,9573.342,43,19232.684,19236.545,19444.737
2,JC+I,9525.113,44,19138.226,19142.271,19355.211
3,JC+G4,9474.320,44,19036.639,19040.684,19253.624
4,JC+I+G4,9475.103,45,19040.206,19044.439,19262.122
5,F81+F,9605.693,46,19303.387,19307.813,19530.234
6,F81+F+I,9547.710,47,19189.420,19194.043,19421.199
7,F81+F+G4,9490.795,47,19075.590,19080.213,19307.369
8,F81+F+I+G4,9491.024,48,19078.049,19082.874,19314.760
9,K2P,9380.734,44,18849.468,18853.513,19066.453
10,K2P+I,9326.022,45,18742.043,18746.277,18963.960
11,K2P+G4,9266.188,45,18622.377,18626.610,18844.293
12,K2P+I+G4,9266.749,46,18625.497,18629.923,18852.345
13,HKY+F,9381.094,47,18856.187,18860.810,19087.966
14,HKY+F+I,9305.487,48,18706.974,18711.798,18943.684
15,HKY+F+G4,9236.695,48,18569.390,18574.215,18806.101
16,HKY+F+I+G4,9236.029,49,18570.059,18575.090,18811.701
17,TNe,9380.642,45,18851.284,18855.517,19073.201
18,TNe+I,9325.551,46,18743.101,18747.527,18969.949
19,TNe+G4,9265.777,46,18623.554,18627.980,18850.402
20,TNe+I+G4,9266.177,47,18626.355,18630.978,18858.134
21,TN+F,9375.975,48,18847.951,18852.775,19084.662
22,TN+F+I,9303.596,49,18705.191,18710.222,18946.833
23,TN+F+G4,9233.473,49,18564.947,18569.977,18806.589
24,TN+F+I+G4,9233.106,50,18566.213,18571.454,18812.786
25,K3P,9380.710,45,18851.420,18855.654,19073.337
26,K3P+I,9325.995,46,18743.990,18748.416,18970.838
27,K3P+G4,9266.134,46,18624.268,18628.694,18851.116
28,K3P+I+G4,9266.493,47,18626.985,18631.608,18858.764
29,K3Pu+F,9376.554,48,18849.107,18853.932,19085.818
30,K3Pu+F+I,9298.990,49,18695.980,18701.011,18937.622
31,K3Pu+F+G4,9228.950,49,18555.901,18560.932,18797.543
32,K3Pu+F+I+G4,9228.165,50,18556.329,18561.571,18802.903
33,TPM2+F,9362.648,48,18821.296,18826.121,19058.007
34,TPM2+F+I,9286.973,49,18671.946,18676.976,18913.588
35,TPM2+F+G4,9216.016,49,18530.032,18535.062,18771.674
36,TPM2+F+I+G4,9215.237,50,18530.473,18535.715,18777.047
37,TPM2u+F,9362.648,48,18821.295,18826.120,19058.006
38,TPM2u+F+I,9286.973,49,18671.945,18676.976,18913.588
39,TPM2u+F+G4,9216.017,49,18530.035,18535.065,18771.677
40,TPM2u+F+I+G4,9215.233,50,18530.466,18535.707,18777.039
41,TPM3+F,9381.091,48,18858.182,18863.007,19094.893
42,TPM3+F+I,9304.286,49,18706.573,18711.604,18948.215
43,TPM3+F+G4,9234.884,49,18567.768,18572.799,18809.410
44,TPM3+F+I+G4,9234.031,50,18568.062,18573.304,18814.636
45,TPM3u+F,9381.091,48,18858.182,18863.007,19094.893
46,TPM3u+F+I,9304.286,49,18706.572,18711.603,18948.215
47,TPM3u+F+G4,9234.882,49,18567.765,18572.796,18809.407
48,TPM3u+F+I+G4,9234.026,50,18568.051,18573.293,18814.625
49,TIMe,9380.619,46,18853.238,18857.664,19080.086
50,TIMe+I,9325.525,47,18745.051,18749.674,18976.830
51,TIMe+G4,9265.724,47,18625.447,18630.070,18857.226
52,TIMe+I+G4,9266.035,48,18628.070,18632.895,18864.781
53,TIM+F,9371.446,49,18840.892,18845.923,19082.534
54,TIM+F+I,9297.164,50,18694.328,18699.570,18940.902
55,TIM+F+G4,9225.840,50,18551.681,18556.922,18798.254
56,TIM+F+I+G4,9225.336,51,18552.673,18558.130,18804.178
57,TIM2e,9380.291,46,18852.582,18857.008,19079.429
58,TIM2e+I,9325.184,47,18744.368,18748.991,18976.148
59,TIM2e+G4,9265.590,47,18625.180,18629.803,18856.959
60,TIM2e+I+G4,9265.842,48,18627.685,18632.509,18864.395
61,TIM2+F,9357.728,49,18813.456,18818.487,19055.098
62,TIM2+F+I,9285.293,50,18670.585,18675.827,18917.159
63,TIM2+F+G4,9212.764,50,18525.528,18530.769,18772.102
64,TIM2+F+I+G4,9212.255,51,18526.511,18531.967,18778.016
65,TIM3e,9375.433,46,18842.866,18847.292,19069.714
66,TIM3e+I,9323.780,47,18741.560,18746.183,18973.339
67,TIM3e+G4,9263.510,47,18621.019,18625.642,18852.798
68,TIM3e+I+G4,9263.866,48,18623.732,18628.556,18860.442
69,TIM3+F,9375.975,49,18849.951,18854.982,19091.593
70,TIM3+F+I,9302.430,50,18704.860,18710.102,18951.434
71,TIM3+F+G4,9231.690,50,18563.381,18568.622,18809.954
72,TIM3+F+I+G4,9231.173,51,18564.347,18569.804,18815.852
73,TVMe,9375.028,47,18844.056,18848.679,19075.835
74,TVMe+I,9323.811,48,18743.621,18748.446,18980.332
75,TVMe+G4,9263.630,48,18623.259,18628.084,18859.970
76,TVMe+I+G4,9263.983,49,18625.966,18630.997,18867.608
