No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,16768.990,81,33699.980,33710.590,34120.851
2,JC+I,16361.049,82,32886.097,32896.978,33312.164
3,JC+G4,16175.856,82,32515.713,32526.593,32941.779
4,JC+I+G4,16151.279,83,32468.559,32479.714,32899.822
5,F81+F,16762.712,84,33693.425,33704.858,34129.883
6,F81+F+I,16337.926,85,32845.853,32857.567,33287.507
7,F81+F+G4,16149.372,85,32468.744,32480.458,32910.398
8,F81+F+I+G4,16123.872,86,32419.744,32431.744,32866.595
9,K2P,16295.862,82,32755.724,32766.605,33181.791
10,K2P+I,15866.585,83,31899.169,31910.325,32330.432
11,K2P+G4,15648.565,83,31463.130,31474.285,31894.393
12,K2P+I+G4,15625.602,84,31419.204,31430.637,31855.663
13,HKY+F,16271.995,85,32713.990,32725.705,33155.645
14,HKY+F+I,15809.452,86,31790.904,31802.904,32237.755
15,HKY+F+G4,15585.959,86,31343.918,31355.918,31790.768
16,HKY+F+I+G4,15559.977,87,31293.955,31306.244,31746.001
17,TNe,16295.862,83,32757.724,32768.879,33188.987
18,TNe+I,15863.490,84,31894.980,31906.413,32331.438
19,TNe+G4,15648.080,84,31464.160,31475.593,31900.619
20,TNe+I+G4,15625.597,85,31421.195,31432.910,31862.849
21,TN+F,16271.940,86,32715.879,32727.879,33162.730
22,TN+F+I,15805.140,87,31784.281,31796.570,32236.327
23,TN+F+G4,15585.638,87,31345.275,31357.564,31797.322
24,TN+F+I+G4,15559.918,88,31295.837,31308.418,31753.079
25,K3P,16295.817,83,32757.635,32768.790,33188.898
26,K3P+I,15866.484,84,31900.969,31912.402,32337.428
27,K3P+G4,15647.786,84,31463.573,31475.006,31900.032
28,K3P+I+G4,15624.874,85,31419.749,31431.464,31861.403
29,K3Pu+F,16271.408,86,32714.816,32726.816,33161.666
30,K3Pu+F+I,15808.114,87,31790.227,31802.516,32242.274
31,K3Pu+F+G4,15582.987,87,31339.974,31352.263,31792.020
32,K3Pu+F+I+G4,15556.956,88,31289.913,31302.494,31747.155
33,TPM2+F,16271.804,86,32715.608,32727.608,33162.459
34,TPM2+F+I,15809.014,87,31792.028,31804.317,32244.074
35,TPM2+F+G4,15582.986,87,31339.972,31352.261,31792.019
36,TPM2+F+I+G4,15557.124,88,31290.248,31302.829,31747.490
37,TPM2u+F,16271.804,86,32715.608,32727.608,33162.459
38,TPM2u+F+I,15809.014,87,31792.028,31804.317,32244.074
39,TPM2u+F+G4,15582.986,87,31339.972,31352.261,31792.019
40,TPM2u+F+I+G4,15557.124,88,31290.247,31302.829,31747.490
41,TPM3+F,16253.891,86,32679.782,32691.782,33126.633
42,TPM3+F+I,15807.267,87,31788.533,31800.822,32240.580
43,TPM3+F+G4,15582.076,87,31338.152,31350.441,31790.198
44,TPM3+F+I+G4,15557.365,88,31290.731,31303.312,31747.973
45,TPM3u+F,16253.891,86,32679.783,32691.783,33126.633
46,TPM3u+F+I,15807.267,87,31788.533,31800.822,32240.580
47,TPM3u+F+G4,15582.076,87,31338.152,31350.441,31790.199
48,TPM3u+F+I+G4,15557.365,88,31290.731,31303.313,31747.973
49,TIMe,16295.817,84,32759.635,32771.068,33196.093
50,TIMe+I,15863.386,85,31896.773,31908.488,32338.427
51,TIMe+G4,15647.323,85,31464.646,31476.361,31906.301
52,TIMe+I+G4,15624.870,86,31421.740,31433.740,31868.591
53,TIM+F,16271.354,87,32716.708,32728.997,33168.754
54,TIM+F+I,15803.781,88,31783.561,31796.143,32240.804
55,TIM+F+G4,15582.698,88,31341.395,31353.977,31798.638
56,TIM+F+I+G4,15556.884,89,31291.768,31304.646,31754.207
57,TIM2e,16295.176,84,32758.351,32769.784,33194.810
58,TIM2e+I,15863.253,85,31896.506,31908.221,32338.161
59,TIM2e+G4,15648.061,85,31466.123,31477.837,31907.777
60,TIM2e+I+G4,15625.575,86,31423.150,31435.150,31870.001
61,TIM2+F,16271.748,87,32717.495,32729.784,33169.542
62,TIM2+F+I,15804.717,88,31785.434,31798.015,32242.676
63,TIM2+F+G4,15582.677,88,31341.355,31353.936,31798.597
64,TIM2+F+I+G4,15557.067,89,31292.135,31305.013,31754.573
65,TIM3e,16257.754,84,32683.507,32694.940,33119.966
66,TIM3e+I,15852.119,85,31874.239,31885.953,32315.893
67,TIM3e+G4,15630.621,85,31431.242,31442.957,31872.897
68,TIM3e+I+G4,15610.653,86,31393.306,31405.306,31840.156
69,TIM3+F,16253.846,87,32681.692,32693.981,33133.739
70,TIM3+F+I,15803.057,88,31782.114,31794.695,32239.356
71,TIM3+F+G4,15581.777,88,31339.555,31352.136,31796.797
72,TIM3+F+I+G4,15557.321,89,31292.642,31305.520,31755.081
73,TVMe,16255.902,85,32681.804,32693.519,33123.459
74,TVMe+I,15853.908,86,31879.815,31891.815,32326.666
75,TVMe+G4,15629.567,86,31431.134,31443.134,31877.985
76,TVMe+I+G4,15609.388,87,31392.777,31405.066,31844.823
77,TVM+F,16252.211,88,32680.421,32693.003,33137.664
78,TVM+F+I,15805.401,89,31788.803,31801.680,32251.241
79,TVM+F+G4,15576.918,89,31331.836,31344.714,31794.274
80,TVM+F+I+G4,15552.348,90,31284.697,31297.874,31752.331
81,SYM,16255.906,86,32683.811,32695.811,33130.662
82,SYM+I,15851.155,87,31876.311,31888.600,32328.357
83,SYM+G4,15629.309,87,31432.619,31444.908,31884.665
84,SYM+I+G4,15609.383,88,31394.767,31407.348,31852.009
85,GTR+F,16252.172,89,32682.343,32695.221,33144.782
86,GTR+F+I,15801.183,90,31782.367,31795.544,32250.001
87,GTR+F+G4,15576.640,90,31333.279,31346.457,31800.914
88,GTR+F+I+G4,15552.286,91,31286.573,31300.054,31759.403
