No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,17560.877,55,35231.753,35236.333,35520.225
2,Dayhoff+I,17163.346,56,34438.692,34443.442,34732.408
3,Dayhoff+G4,16921.811,56,33955.623,33960.373,34249.339
4,Dayhoff+I+G4,16919.236,57,33952.472,33957.395,34251.434
5,Dayhoff+F,17492.997,74,35133.994,35142.365,35522.119
6,Dayhoff+F+I,17085.303,75,34320.606,34329.210,34713.976
7,Dayhoff+F+G4,16849.433,75,33848.866,33857.470,34242.236
8,Dayhoff+F+I+G4,16846.122,76,33844.243,33853.083,34242.859
9,mtMAM,19000.985,55,38111.970,38116.550,38400.442
10,mtMAM+I,18480.225,56,37072.451,37077.201,37366.167
11,mtMAM+G4,17846.950,56,35805.899,35810.649,36099.616
12,mtMAM+I+G4,17842.965,57,35799.931,35804.854,36098.892
13,mtMAM+F,18104.772,74,36357.545,36365.916,36745.671
14,mtMAM+F+I,17635.110,75,35420.220,35428.824,35813.590
15,mtMAM+F+G4,17201.928,75,34553.857,34562.461,34947.227
16,mtMAM+F+I+G4,17199.524,76,34551.048,34559.888,34949.663
17,JTT,17153.172,55,34416.344,34420.924,34704.816
18,JTT+I,16784.421,56,33680.843,33685.593,33974.560
19,JTT+G4,16572.230,56,33256.460,33261.210,33550.177
20,JTT+I+G4,16569.785,57,33253.570,33258.493,33552.531
21,JTT+F,17115.497,74,34378.993,34387.364,34767.119
22,JTT+F+I,16746.222,75,33642.445,33651.049,34035.816
23,JTT+F+G4,16540.019,75,33230.038,33238.642,33623.409
24,JTT+F+I+G4,16537.454,76,33226.907,33235.747,33625.523
25,WAG,17315.706,55,34741.411,34745.991,35029.883
26,WAG+I,16943.289,56,33998.578,34003.328,34292.295
27,WAG+G4,16744.805,56,33601.609,33606.359,33895.326
28,WAG+I+G4,16742.054,57,33598.108,33603.032,33897.070
29,WAG+F,17295.435,74,34738.870,34747.241,35126.996
30,WAG+F+I,16916.424,75,33982.848,33991.452,34376.219
31,WAG+F+G4,16719.468,75,33588.936,33597.539,33982.306
32,WAG+F+I+G4,16716.482,76,33584.964,33593.804,33983.580
33,cpREV,17450.654,55,35011.308,35015.888,35299.780
34,cpREV+I,17067.431,56,34246.863,34251.613,34540.580
35,cpREV+G4,16821.179,56,33754.358,33759.108,34048.075
36,cpREV+I+G4,16818.737,57,33751.473,33756.397,34050.435
37,cpREV+F,17435.060,74,35018.119,35026.490,35406.245
38,cpREV+F+I,17052.712,75,34255.425,34264.029,34648.796
39,cpREV+F+G4,16808.599,75,33767.198,33775.802,34160.569
40,cpREV+F+I+G4,16805.929,76,33763.857,33772.697,34162.473
