No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20922.715,61,41967.429,41975.909,42263.930
2,Dayhoff+I,20580.391,62,41284.783,41293.551,41586.144
3,Dayhoff+G4,19837.110,62,39798.220,39806.988,40099.581
4,Dayhoff+I+G4,19835.245,63,39796.490,39805.551,40102.712
5,Dayhoff+F,21056.803,80,42273.606,42288.451,42662.459
6,Dayhoff+F+I,20704.676,81,41571.353,41586.587,41965.067
7,Dayhoff+F+G4,19850.941,81,39863.883,39879.116,40257.596
8,Dayhoff+F+I+G4,19847.868,82,39859.736,39875.364,40258.310
9,mtMAM,22744.871,61,45611.742,45620.222,45908.243
10,mtMAM+I,22291.540,62,44707.079,44715.847,45008.441
11,mtMAM+G4,21102.352,62,42328.704,42337.471,42630.065
12,mtMAM+I+G4,21095.694,63,42317.388,42326.449,42623.610
13,mtMAM+F,21591.734,80,43343.467,43358.313,43732.320
14,mtMAM+F+I,21141.515,81,42445.030,42460.264,42838.744
15,mtMAM+F+G4,20006.516,81,40175.033,40190.267,40568.747
16,mtMAM+F+I+G4,20003.263,82,40170.526,40186.154,40569.101
17,JTT,20583.012,61,41288.023,41296.503,41584.524
18,JTT+I,20210.508,62,40545.016,40553.784,40846.378
19,JTT+G4,19530.848,62,39185.696,39194.463,39487.057
20,JTT+I+G4,19529.950,63,39185.900,39194.961,39492.122
21,JTT+F,20566.321,80,41292.642,41307.487,41681.495
22,JTT+F+I,20189.858,81,40541.716,40556.950,40935.430
23,JTT+F+G4,19448.455,81,39058.909,39074.143,39452.623
24,JTT+F+I+G4,19446.619,82,39057.237,39072.865,39455.812
25,WAG,21001.305,61,42124.610,42133.090,42421.111
26,WAG+I,20601.534,62,41327.068,41335.836,41628.429
27,WAG+G4,19867.862,62,39859.724,39868.492,40161.085
28,WAG+I+G4,19866.181,63,39858.361,39867.422,40164.583
29,WAG+F,21202.285,80,42564.569,42579.415,42953.423
30,WAG+F+I,20784.226,81,41730.451,41745.685,42124.165
31,WAG+F+G4,19935.140,81,40032.279,40047.513,40425.993
32,WAG+F+I+G4,19932.749,82,40029.497,40045.125,40428.072
33,cpREV,21399.119,61,42920.238,42928.718,43216.739
34,cpREV+I,20944.477,62,42012.954,42021.722,42314.315
35,cpREV+G4,20092.846,62,40309.693,40318.461,40611.054
36,cpREV+I+G4,20089.212,63,40304.423,40313.484,40610.645
37,cpREV+F,21566.672,80,43293.343,43308.188,43682.196
38,cpREV+F+I,21080.120,81,42322.240,42337.473,42715.953
39,cpREV+F+G4,20019.983,81,40201.967,40217.201,40595.681
40,cpREV+F+I+G4,20013.087,82,40190.174,40205.802,40588.749
41,mtREV,22157.206,61,44436.413,44444.893,44732.913
42,mtREV+I,21728.923,62,43581.846,43590.614,43883.208
43,mtREV+G4,20850.853,62,41825.707,41834.474,42127.068
44,mtREV+I+G4,20845.335,63,41816.670,41825.730,42122.892
45,mtREV+F,21402.854,80,42965.707,42980.553,43354.560
46,mtREV+F+I,20957.869,81,42077.739,42092.973,42471.453
47,mtREV+F+G4,19969.502,81,40101.003,40116.237,40494.717
48,mtREV+F+I+G4,19964.366,82,40092.732,40108.360,40491.307
49,rtREV,21203.192,61,42528.383,42536.863,42824.884
50,rtREV+I,20782.027,62,41688.054,41696.822,41989.416
51,rtREV+G4,20026.931,62,40177.861,40186.629,40479.223
52,rtREV+I+G4,20024.808,63,40175.616,40184.677,40481.838
53,rtREV+F,21219.329,80,42598.659,42613.504,42987.512
54,rtREV+F+I,20812.058,81,41786.116,41801.350,42179.830
55,rtREV+F+G4,19999.302,81,40160.604,40175.838,40554.318
56,rtREV+F+I+G4,19997.789,82,40159.578,40175.206,40558.152
57,mtART,23217.537,61,46557.075,46565.555,46853.575
58,mtART+I,22687.922,62,45499.844,45508.611,45801.205
59,mtART+G4,21510.666,62,43145.331,43154.099,43446.692
60,mtART+I+G4,21505.236,63,43136.472,43145.533,43442.694
61,mtART+F,21919.154,80,43998.309,44013.154,44387.162
62,mtART+F+I,21471.295,81,43104.590,43119.824,43498.304
63,mtART+F+G4,20322.020,81,40806.040,40821.274,41199.754
64,mtART+F+I+G4,20315.841,82,40795.682,40811.310,41194.257
65,mtZOA,22361.418,61,44844.835,44853.315,45141.336
66,mtZOA+I,21921.665,62,43967.331,43976.099,44268.692
67,mtZOA+G4,20955.512,62,42035.023,42043.791,42336.384
68,mtZOA+I+G4,20950.813,63,42027.627,42036.687,42333.848
69,mtZOA+F,21498.110,80,43156.220,43171.066,43545.073
70,mtZOA+F+I,21085.520,81,42333.039,42348.273,42726.753
71,mtZOA+F+G4,20084.211,81,40330.423,40345.657,40724.136
72,mtZOA+F+I+G4,20081.249,82,40326.497,40342.125,40725.072
73,VT,20859.885,61,41841.769,41850.249,42138.270
74,VT+I,20478.916,62,41081.831,41090.599,41383.192
75,VT+G4,19832.133,62,39788.266,39797.034,40089.627
76,VT+I+G4,19830.646,63,39787.293,39796.353,40093.514
77,VT+F,20915.426,80,41990.852,42005.698,42379.705
78,VT+F+I,20531.631,81,41225.262,41240.496,41618.976
79,VT+F+G4,19823.966,81,39809.931,39825.165,40203.645
80,VT+F+I+G4,19822.306,82,39808.611,39824.239,40207.186
81,LG,21169.638,61,42461.276,42469.756,42757.777
82,LG+I,20743.119,62,41610.238,41619.006,41911.599
83,LG+G4,19967.446,62,40058.892,40067.660,40360.253
84,LG+I+G4,19965.660,63,40057.319,40066.380,40363.541
85,LG+F,21165.134,80,42490.267,42505.113,42879.120
86,LG+F+I,20747.873,81,41657.745,41672.979,42051.459
87,LG+F+G4,19912.968,81,39987.936,40003.170,40381.650
88,LG+F+I+G4,19911.088,82,39986.175,40001.803,40384.749
89,DCMut,20921.057,61,41964.114,41972.594,42260.614
90,DCMut+I,20578.965,62,41281.930,41290.698,41583.292
91,DCMut+G4,19837.623,62,39799.246,39808.014,40100.607
92,DCMut+I+G4,19835.634,63,39797.268,39806.329,40103.490
93,DCMut+F,21053.901,80,42267.801,42282.646,42656.654
94,DCMut+F+I,20702.084,81,41566.168,41581.402,41959.882
95,DCMut+F+G4,19850.884,81,39863.768,39879.002,40257.482
96,DCMut+F+I+G4,19847.779,82,39859.558,39875.186,40258.132
97,PMB,21304.803,61,42731.605,42740.085,43028.106
98,PMB+I,20905.352,62,41934.705,41943.472,42236.066
99,PMB+G4,20239.892,62,40603.784,40612.551,40905.145
100,PMB+I+G4,20238.289,63,40602.579,40611.640,40908.801
101,PMB+F,21275.016,80,42710.031,42724.877,43098.885
102,PMB+F+I,20870.980,81,41903.960,41919.194,42297.674
103,PMB+F+G4,20116.221,81,40394.442,40409.676,40788.156
104,PMB+F+I+G4,20115.160,82,40394.320,40409.948,40792.894
105,HIVb,21184.457,61,42490.914,42499.394,42787.414
106,HIVb+I,20680.193,62,41484.386,41493.154,41785.748
107,HIVb+G4,19765.561,62,39655.122,39663.890,39956.483
