No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,7707.989,77,15569.978,15592.771,15909.180
2,JC+I,7496.152,78,15148.304,15171.734,15491.912
3,JC+G4,7346.332,78,14848.664,14872.094,15192.272
4,JC+I+G4,7345.611,79,14849.223,14873.299,15197.236
5,F81+F,7699.989,80,15559.977,15584.710,15912.396
6,F81+F+I,7484.559,81,15131.118,15156.518,15487.942
7,F81+F+G4,7329.206,81,14820.412,14845.812,15177.236
8,F81+F+I+G4,7328.593,82,14821.185,14847.262,15182.414
9,K2P,7496.545,78,15149.090,15172.519,15492.697
10,K2P+I,7271.030,79,14700.060,14724.137,15048.074
11,K2P+G4,7100.845,79,14359.690,14383.767,14707.704
12,K2P+I+G4,7099.380,80,14358.760,14383.493,14711.178
13,HKY+F,7482.102,81,15126.203,15151.603,15483.027
14,HKY+F+I,7247.264,82,14658.529,14684.605,15019.758
15,HKY+F+G4,7070.950,82,14305.900,14331.976,14667.128
16,HKY+F+I+G4,7069.139,83,14304.278,14331.042,14669.912
17,TNe,7496.538,79,15151.075,15175.152,15499.088
18,TNe+I,7269.471,80,14698.941,14723.674,15051.359
19,TNe+G4,7100.740,80,14361.479,14386.212,14713.898
20,TNe+I+G4,7099.328,81,14360.655,14386.055,14717.479
21,TN+F,7481.888,82,15127.777,15153.853,15489.005
22,TN+F+I,7245.934,83,14657.868,14684.632,15023.502
23,TN+F+G4,7070.517,83,14307.035,14333.799,14672.669
24,TN+F+I+G4,7068.932,84,14305.864,14333.326,14675.903
25,K3P,7496.538,79,15151.076,15175.153,15499.090
26,K3P+I,7271.023,80,14702.045,14726.778,15054.464
27,K3P+G4,7100.830,80,14361.660,14386.393,14714.078
28,K3P+I+G4,7099.329,81,14360.658,14386.058,14717.482
29,K3Pu+F,7482.090,82,15128.179,15154.256,15489.408
30,K3Pu+F+I,7247.264,83,14660.527,14687.291,15026.161
31,K3Pu+F+G4,7070.952,83,14307.905,14334.669,14673.539
32,K3Pu+F+I+G4,7069.132,84,14306.265,14333.726,14676.304
33,TPM2+F,7482.092,82,15128.184,15154.261,15489.413
34,TPM2+F+I,7247.265,83,14660.529,14687.293,15026.163
35,TPM2+F+G4,7070.962,83,14307.925,14334.689,14673.559
36,TPM2+F+I+G4,7069.132,84,14306.265,14333.726,14676.304
37,TPM2u+F,7482.093,82,15128.185,15154.262,15489.414
38,TPM2u+F+I,7247.265,83,14660.529,14687.293,15026.163
