No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7205.829,89,14589.658,14600.963,15062.949
2,Dayhoff+I,7155.063,90,14490.127,14501.694,14968.736
3,Dayhoff+G4,7119.599,90,14419.198,14430.766,14897.807
4,Dayhoff+I+G4,7120.246,91,14422.491,14434.324,14906.418
5,Dayhoff+F,7245.799,108,14707.599,14724.440,15281.929
6,Dayhoff+F+I,7198.982,109,14615.964,14633.129,15195.612
7,Dayhoff+F+G4,7167.168,109,14552.336,14569.501,15131.984
8,Dayhoff+F+I+G4,7168.489,110,14556.978,14574.471,15141.944
9,mtMAM,7811.852,89,15801.705,15813.010,16274.996
10,mtMAM+I,7724.551,90,15629.102,15640.670,16107.711
11,mtMAM+G4,7608.523,90,15397.046,15408.614,15875.655
12,mtMAM+I+G4,7612.036,91,15406.071,15417.905,15889.998
13,mtMAM+F,7490.675,108,15197.351,15214.192,15771.681
14,mtMAM+F+I,7396.548,109,15011.095,15028.261,15590.744
15,mtMAM+F+G4,7293.988,109,14805.977,14823.142,15385.625
16,mtMAM+F+I+G4,7297.026,110,14814.052,14831.545,15399.019
17,JTT,7179.332,89,14536.664,14547.969,15009.955
18,JTT+I,7137.116,90,14454.233,14465.801,14932.842
19,JTT+G4,7108.495,90,14396.990,14408.558,14875.599
20,JTT+I+G4,7109.473,91,14400.946,14412.780,14884.873
21,JTT+F,7216.870,108,14649.740,14666.581,15224.070
22,JTT+F+I,7175.542,109,14569.083,14586.248,15148.732
23,JTT+F+G4,7146.316,109,14510.632,14527.798,15090.281
24,JTT+F+I+G4,7147.477,110,14514.954,14532.447,15099.921
25,WAG,7163.975,89,14505.951,14517.257,14979.242
26,WAG+I,7125.474,90,14430.949,14442.517,14909.558
27,WAG+G4,7102.107,90,14384.215,14395.783,14862.824
28,WAG+I+G4,7102.943,91,14387.887,14399.720,14871.813
29,WAG+F,7191.769,108,14599.538,14616.379,15173.868
30,WAG+F+I,7153.110,109,14524.220,14541.386,15103.869
31,WAG+F+G4,7128.882,109,14475.763,14492.929,15055.412
32,WAG+F+I+G4,7129.871,110,14479.742,14497.235,15064.709
33,cpREV,7246.040,89,14670.080,14681.386,15143.371
34,cpREV+I,7204.833,90,14589.665,14601.233,15068.274
35,cpREV+G4,7177.011,90,14534.022,14545.590,15012.631
36,cpREV+I+G4,7177.510,91,14537.019,14548.852,15020.946
37,cpREV+F,7213.099,108,14642.198,14659.040,15216.529
38,cpREV+F+I,7172.454,109,14562.907,14580.072,15142.556
39,cpREV+F+G4,7145.541,109,14509.083,14526.248,15088.731
40,cpREV+F+I+G4,7146.172,110,14512.343,14529.836,15097.309
41,mtREV,7637.012,89,15452.024,15463.330,15925.315
42,mtREV+I,7577.462,90,15334.924,15346.492,15813.533
43,mtREV+G4,7529.703,90,15239.406,15250.973,15718.014
44,mtREV+I+G4,7530.586,91,15243.172,15255.006,15727.099
45,mtREV+F,7322.397,108,14860.793,14877.635,15435.124
46,mtREV+F+I,7263.136,109,14744.273,14761.438,15323.921
47,mtREV+F+G4,7216.862,109,14651.724,14668.890,15231.373
48,mtREV+F+I+G4,7217.511,110,14655.022,14672.514,15239.988
49,rtREV,7245.688,89,14669.375,14680.681,15142.666
50,rtREV+I,7200.280,90,14580.560,14592.128,15059.169
51,rtREV+G4,7173.183,90,14526.366,14537.934,15004.975
52,rtREV+I+G4,7173.695,91,14529.390,14541.223,15013.316
53,rtREV+F,7245.597,108,14707.194,14724.035,15281.524
54,rtREV+F+I,7197.791,109,14613.582,14630.747,15193.230
55,rtREV+F+G4,7163.738,109,14545.476,14562.641,15125.125
56,rtREV+F+I+G4,7164.435,110,14548.870,14566.363,15133.836
57,mtART,7718.351,89,15614.701,15626.007,16087.992
58,mtART+I,7643.549,90,15467.098,15478.666,15945.707
59,mtART+G4,7554.806,90,15289.611,15301.179,15768.220
60,mtART+I+G4,7556.769,91,15295.539,15307.372,15779.466
61,mtART+F,7411.543,108,15039.085,15055.926,15613.416
62,mtART+F+I,7339.103,109,14896.205,14913.371,15475.854
63,mtART+F+G4,7261.104,109,14740.208,14757.374,15319.857
64,mtART+F+I+G4,7262.580,110,14745.160,14762.653,15330.127
65,mtZOA,7604.259,89,15386.519,15397.824,15859.810
66,mtZOA+I,7541.821,90,15263.643,15275.211,15742.252
67,mtZOA+G4,7481.540,90,15143.080,15154.648,15621.689
68,mtZOA+I+G4,7482.576,91,15147.152,15158.985,15631.078
69,mtZOA+F,7330.811,108,14877.621,14894.462,15451.952
70,mtZOA+F+I,7270.628,109,14759.256,14776.421,15338.905
71,mtZOA+F+G4,7218.042,109,14654.085,14671.250,15233.733
72,mtZOA+F+I+G4,7218.801,110,14657.603,14675.096,15242.569
73,VT,7151.637,89,14481.273,14492.579,14954.564
