No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,10267.617,67,20669.234,20694.267,20941.818
2,Dayhoff+I,10090.228,68,20316.456,20342.307,20593.109
3,Dayhoff+G4,9929.160,68,19994.321,20020.172,20270.974
4,Dayhoff+I+G4,9917.514,69,19973.029,19999.714,20253.750
5,Dayhoff+F,10239.902,86,20651.804,20695.177,21001.688
6,Dayhoff+F+I,10059.655,87,20293.309,20337.821,20647.262
7,Dayhoff+F+G4,9883.158,87,19940.315,19984.827,20294.268
8,Dayhoff+F+I+G4,9872.248,88,19920.497,19966.164,20278.518
9,mtMAM,11437.785,67,23009.570,23034.603,23282.154
10,mtMAM+I,11048.618,68,22233.237,22259.088,22509.890
11,mtMAM+G4,10593.093,68,21322.186,21348.037,21598.838
12,mtMAM+I+G4,10576.524,69,21291.049,21317.734,21571.770
13,mtMAM+F,10567.243,86,21306.486,21349.859,21656.370
14,mtMAM+F+I,10277.993,87,20729.987,20774.498,21083.940
15,mtMAM+F+G4,9950.662,87,20075.324,20119.835,20429.277
16,mtMAM+F+I+G4,9938.367,88,20052.733,20098.401,20410.755
17,JTT,10012.475,67,20158.950,20183.983,20431.535
18,JTT+I,9821.542,68,19779.085,19804.936,20055.738
19,JTT+G4,9693.014,68,19522.028,19547.879,19798.681
20,JTT+I+G4,9679.715,69,19497.429,19524.114,19778.151
21,JTT+F,9986.528,86,20145.055,20188.429,20494.940
22,JTT+F+I,9797.542,87,19769.084,19813.596,20123.037
23,JTT+F+G4,9668.225,87,19510.450,19554.961,19864.403
24,JTT+F+I+G4,9655.400,88,19486.801,19532.468,19844.822
25,WAG,10142.489,67,20418.977,20444.010,20691.562
26,WAG+I,9985.504,68,20107.008,20132.859,20383.661
27,WAG+G4,9845.469,68,19826.939,19852.790,20103.592
28,WAG+I+G4,9836.525,69,19811.051,19837.736,20091.772
29,WAG+F,10085.707,86,20343.415,20386.789,20693.299
30,WAG+F+I,9936.672,87,20047.344,20091.856,20401.297
31,WAG+F+G4,9787.959,87,19749.918,19794.430,20103.871
32,WAG+F+I+G4,9780.690,88,19737.380,19783.048,20095.402
33,cpREV,10211.308,67,20556.615,20581.648,20829.200
34,cpREV+I,10048.582,68,20233.163,20259.014,20509.816
35,cpREV+G4,9863.671,68,19863.342,19889.193,20139.995
36,cpREV+I+G4,9857.329,69,19852.657,19879.342,20133.379
37,cpREV+F,10111.849,86,20395.697,20439.071,20745.582
38,cpREV+F+I,9971.575,87,20117.150,20161.662,20471.103
39,cpREV+F+G4,9766.792,87,19707.585,19752.097,20061.538
40,cpREV+F+I+G4,9763.274,88,19702.548,19748.215,20060.569
41,mtREV,11035.749,67,22205.498,22230.531,22478.082
42,mtREV+I,10758.112,68,21652.224,21678.075,21928.877
43,mtREV+G4,10454.519,68,21045.037,21070.888,21321.690
44,mtREV+I+G4,10442.988,69,21023.976,21050.661,21304.697
45,mtREV+F,10298.571,86,20769.141,20812.515,21119.026
46,mtREV+F+I,10085.459,87,20344.918,20389.430,20698.871
47,mtREV+F+G4,9854.004,87,19882.008,19926.520,20235.961
48,mtREV+F+I+G4,9845.310,88,19866.621,19912.289,20224.642
49,rtREV,10328.845,67,20791.690,20816.723,21064.275
50,rtREV+I,10143.048,68,20422.096,20447.947,20698.749
51,rtREV+G4,9964.384,68,20064.767,20090.619,20341.420
52,rtREV+I+G4,9956.291,69,20050.582,20077.267,20331.303
53,rtREV+F,10221.755,86,20615.511,20658.884,20965.395
54,rtREV+F+I,10037.960,87,20249.920,20294.431,20603.873
55,rtREV+F+G4,9858.848,87,19891.696,19936.208,20245.649
