dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000003192,Drosophila,AA,19,50,0.9432351513189836,0.8098739495798319
EMGT00050000003192,Drosophila,AA,1,50,0.9472723215191414,0.7733050847457628
EMGT00050000003192,Drosophila,AA,45,50,0.9443891944551561,0.7896405919661733
EMGT00050000003192,Drosophila,AA,47,50,0.9333658774713205,0.7348886532343585
EMGT00050000003192,Drosophila,AA,3,50,0.96147614032245,0.8202479338842975
EMGT00050000003192,Drosophila,AA,26,50,0.9501843523358049,0.8171247357293869
EMGT00050000003192,Drosophila,AA,22,50,0.9492571752418735,0.7917547568710359
EMGT00050000003192,Drosophila,AA,43,50,0.931866974521003,0.7597883597883598
EMGT00050000003192,Drosophila,AA,7,50,0.9399230301802715,0.767762460233298
EMGT00050000003192,Drosophila,AA,39,50,0.9378397014683215,0.7719112988384371
EMGT00050000003192,Drosophila,AA,5,50,0.9312143538533357,0.736392742796158
EMGT00050000003192,Drosophila,AA,41,50,0.9446176899400616,0.7824709609292503
EMGT00050000003192,Drosophila,AA,20,50,0.9463568908891862,0.7934322033898306
EMGT00050000003192,Drosophila,AA,2,50,0.9381706797573889,0.7729672650475184
EMGT00050000003192,Drosophila,AA,46,50,0.9703538928210313,0.8601694915254238
EMGT00050000003192,Drosophila,AA,27,50,0.9444590735076668,0.7919320594479831
EMGT00050000003192,Drosophila,AA,18,50,0.9423326835607537,0.7729211087420043
EMGT00050000003192,Drosophila,AA,25,50,0.9408694945885029,0.7691489361702127
EMGT00050000003192,Drosophila,AA,44,50,0.9457638127714854,0.7906976744186046
EMGT00050000003192,Drosophila,AA,40,50,0.9427116098788482,0.7925925925925926
EMGT00050000003192,Drosophila,AA,4,50,0.9401617795753286,0.7550802139037434
EMGT00050000003192,Drosophila,AA,38,50,0.9499878463782208,0.7943037974683544
EMGT00050000003192,Drosophila,AA,21,50,0.9436846175764236,0.7478813559322034
EMGT00050000003192,Drosophila,AA,23,50,0.947682834831896,0.7691500524658972
EMGT00050000003192,Drosophila,AA,6,50,0.9543374372266321,0.8245243128964059
EMGT00050000003192,Drosophila,AA,42,50,0.9554748671345693,0.7861635220125787
EMGT00050000003192,Drosophila,AA,36,50,0.93864818728662,0.7484143763213531
EMGT00050000003192,Drosophila,AA,12,50,0.9426112783790381,0.7632135306553911
EMGT00050000003192,Drosophila,AA,10,50,0.939565685497796,0.7816455696202531
EMGT00050000003192,Drosophila,AA,8,50,0.9689532880737664,0.8475289169295478
EMGT00050000003192,Drosophila,AA,34,50,0.9477198235746368,0.8041666666666667
EMGT00050000003192,Drosophila,AA,30,50,0.9488400364704691,0.7997892518440464
EMGT00050000003192,Drosophila,AA,48,50,0.9511074219540835,0.8177028451001054
EMGT00050000003192,Drosophila,AA,29,50,0.9385592790305884,0.783157894736842
EMGT00050000003192,Drosophila,AA,14,50,0.9447868932235695,0.7702845100105374
EMGT00050000003192,Drosophila,AA,16,50,0.955550582826454,0.7989528795811518
EMGT00050000003192,Drosophila,AA,32,50,0.946848760748609,0.7851851851851852
EMGT00050000003192,Drosophila,AA,11,50,0.9369506526196131,0.7846638655462185
EMGT00050000003192,Drosophila,AA,35,50,0.9449198945447171,0.7635206786850477
EMGT00050000003192,Drosophila,AA,9,50,0.9438666073090777,0.7993664202745512
EMGT00050000003192,Drosophila,AA,37,50,0.9525998218190653,0.8154825026511134
EMGT00050000003192,Drosophila,AA,13,50,0.9359655011086023,0.7610526315789473
EMGT00050000003192,Drosophila,AA,17,50,0.9527860484900043,0.7976939203354297
EMGT00050000003192,Drosophila,AA,33,50,0.9452466540750218,0.7822410147991543
EMGT00050000003192,Drosophila,AA,49,50,0.9489095561060796,0.7790575916230367
EMGT00050000003192,Drosophila,AA,31,50,0.941304347826087,0.7666314677930306
EMGT00050000003192,Drosophila,AA,15,50,0.950828639734187,0.799792531120332
EMGT00050000003192,Drosophila,AA,28,50,0.9593246510493915,0.8085774058577406
