dataset,species,datatype,ref_num,est_num,sp,tc
PF01943,PANDIT,AA,11,50,0.8672843800902015,0.40604026845637586
PF01943,PANDIT,AA,13,50,0.8666290166805808,0.375
PF01943,PANDIT,AA,37,50,0.8785292079409727,0.39603960396039606
PF01943,PANDIT,AA,33,50,0.8604676086992366,0.39285714285714285
PF01943,PANDIT,AA,17,50,0.8433232200811771,0.3953488372093023
PF01943,PANDIT,AA,15,50,0.8420832924074256,0.40594059405940597
PF01943,PANDIT,AA,9,50,0.8673009270167286,0.4161073825503356
PF01943,PANDIT,AA,28,50,0.9119530589688577,0.42105263157894735
PF01943,PANDIT,AA,49,50,0.8549355241774126,0.411371237458194
PF01943,PANDIT,AA,31,50,0.8369271246129082,0.5481727574750831
PF01943,PANDIT,AA,12,50,0.8341697398789333,0.39403973509933776
PF01943,PANDIT,AA,36,50,0.8428495697916242,0.3953488372093023
PF01943,PANDIT,AA,34,50,0.8566692795087857,0.3758169934640523
PF01943,PANDIT,AA,10,50,0.8256198822244306,0.38562091503267976
PF01943,PANDIT,AA,29,50,0.8447495289136872,0.46511627906976744
PF01943,PANDIT,AA,8,50,0.8475673366792893,0.38235294117647056
PF01943,PANDIT,AA,14,50,0.8636623211342982,0.36454849498327757
PF01943,PANDIT,AA,30,50,0.8798060101063527,0.4096774193548387
PF01943,PANDIT,AA,48,50,0.8737911657083115,0.5033333333333333
PF01943,PANDIT,AA,32,50,0.8779163873583703,0.5182724252491694
PF01943,PANDIT,AA,16,50,0.8389498720851349,0.419672131147541
PF01943,PANDIT,AA,27,50,0.87810213595733,0.5451505016722408
PF01943,PANDIT,AA,6,50,0.885361652339243,0.42244224422442245
PF01943,PANDIT,AA,46,50,0.8666144801324234,0.4219269102990033
PF01943,PANDIT,AA,44,50,0.8395369707148796,0.4934210526315789
PF01943,PANDIT,AA,18,50,0.8657421332011023,0.5374149659863946
PF01943,PANDIT,AA,25,50,0.8578804856034672,0.36807817589576547
PF01943,PANDIT,AA,4,50,0.890346933650863,0.43
PF01943,PANDIT,AA,21,50,0.903268378519291,0.5165562913907285
PF01943,PANDIT,AA,40,50,0.8604389236658043,0.4013377926421405
PF01943,PANDIT,AA,38,50,0.8702296307785242,0.4563758389261745
PF01943,PANDIT,AA,42,50,0.8830402174625008,0.4786885245901639
PF01943,PANDIT,AA,2,50,0.8536994102094774,0.44481605351170567
PF01943,PANDIT,AA,23,50,0.8537342703056054,0.49834983498349833
PF01943,PANDIT,AA,45,50,0.867234579845368,0.4074074074074074
PF01943,PANDIT,AA,5,50,0.8758478445183591,0.42905405405405406
PF01943,PANDIT,AA,24,50,0.8676571260920589,0.40131578947368424
PF01943,PANDIT,AA,19,50,0.8618998031207797,0.42424242424242425
PF01943,PANDIT,AA,7,50,0.8745960238957986,0.36454849498327757
PF01943,PANDIT,AA,26,50,0.8838066175933516,0.3712374581939799
PF01943,PANDIT,AA,47,50,0.8536170835637381,0.4641638225255973
PF01943,PANDIT,AA,43,50,0.8570579760867972,0.4377104377104377
PF01943,PANDIT,AA,22,50,0.8744239913221489,0.5082508250825083
PF01943,PANDIT,AA,3,50,0.8457637549747672,0.375
PF01943,PANDIT,AA,20,50,0.8985136452241715,0.5278688524590164
PF01943,PANDIT,AA,1,50,0.8679922223939732,0.34967320261437906
PF01943,PANDIT,AA,39,50,0.8475374344536916,0.4084967320261438
PF01943,PANDIT,AA,41,50,0.8750173996348124,0.3961038961038961
