dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000001583,Drosophila,AA,1,50,0.9773328841618942,0.8961748633879781
EMGT00050000001583,Drosophila,AA,39,50,0.9684747557395197,0.8777777777777778
EMGT00050000001583,Drosophila,AA,41,50,0.9793521682629831,0.8791208791208791
EMGT00050000001583,Drosophila,AA,43,50,0.9809307714589167,0.907103825136612
EMGT00050000001583,Drosophila,AA,3,50,0.9716581657203349,0.8732782369146006
EMGT00050000001583,Drosophila,AA,22,50,0.9675758887766392,0.8666666666666667
EMGT00050000001583,Drosophila,AA,26,50,0.9730900688393588,0.8591549295774648
EMGT00050000001583,Drosophila,AA,47,50,0.9791185527328714,0.9088397790055248
EMGT00050000001583,Drosophila,AA,7,50,0.9776388554941091,0.8861111111111111
EMGT00050000001583,Drosophila,AA,5,50,0.9662045060658578,0.8815426997245179
EMGT00050000001583,Drosophila,AA,45,50,0.9781457591219794,0.871866295264624
EMGT00050000001583,Drosophila,AA,24,50,0.979740134744947,0.9019607843137255
EMGT00050000001583,Drosophila,AA,19,50,0.9778239443424486,0.8692098092643051
EMGT00050000001583,Drosophila,AA,2,50,0.9808099268949596,0.8977900552486188
EMGT00050000001583,Drosophila,AA,42,50,0.9718153251148175,0.8575342465753425
EMGT00050000001583,Drosophila,AA,23,50,0.9780161631710602,0.883008356545961
EMGT00050000001583,Drosophila,AA,21,50,0.9829791326089047,0.925414364640884
EMGT00050000001583,Drosophila,AA,40,50,0.9700523962889968,0.8611111111111112
EMGT00050000001583,Drosophila,AA,38,50,0.9829195535026943,0.925
EMGT00050000001583,Drosophila,AA,44,50,0.9759030349670531,0.8662952646239555
EMGT00050000001583,Drosophila,AA,4,50,0.9809505483933039,0.8925619834710744
EMGT00050000001583,Drosophila,AA,18,50,0.9718384441342127,0.8818681318681318
EMGT00050000001583,Drosophila,AA,25,50,0.9716581657203349,0.8842975206611571
EMGT00050000001583,Drosophila,AA,27,50,0.9640194333541777,0.8426966292134831
EMGT00050000001583,Drosophila,AA,6,50,0.9699548120373042,0.8802228412256268
EMGT00050000001583,Drosophila,AA,46,50,0.9809514647169176,0.9111111111111111
EMGT00050000001583,Drosophila,AA,32,50,0.9634415833973866,0.8333333333333334
EMGT00050000001583,Drosophila,AA,16,50,0.9735994229382063,0.8791208791208791
EMGT00050000001583,Drosophila,AA,29,50,0.9919079042435336,0.9264305177111717
EMGT00050000001583,Drosophila,AA,14,50,0.9708541746825702,0.9050279329608939
EMGT00050000001583,Drosophila,AA,8,50,0.9718106599961516,0.9134078212290503
EMGT00050000001583,Drosophila,AA,30,50,0.9907046187930453,0.9211956521739131
EMGT00050000001583,Drosophila,AA,48,50,0.9702683103698332,0.852054794520548
EMGT00050000001583,Drosophila,AA,34,50,0.970873786407767,0.8708791208791209
EMGT00050000001583,Drosophila,AA,10,50,0.9695316272332206,0.8396739130434783
EMGT00050000001583,Drosophila,AA,12,50,0.977263950569608,0.8777173913043478
EMGT00050000001583,Drosophila,AA,36,50,0.9786600019225223,0.8975069252077562
EMGT00050000001583,Drosophila,AA,15,50,0.9744811979392364,0.852054794520548
EMGT00050000001583,Drosophila,AA,28,50,0.963624083365496,0.837465564738292
EMGT00050000001583,Drosophila,AA,49,50,0.9704028105298619,0.8666666666666667
EMGT00050000001583,Drosophila,AA,31,50,0.9787766495019009,0.8991596638655462
EMGT00050000001583,Drosophila,AA,9,50,0.985652383245065,0.9228650137741047
EMGT00050000001583,Drosophila,AA,33,50,0.9750374197286467,0.8186813186813187
EMGT00050000001583,Drosophila,AA,17,50,0.9679984577570003,0.8767123287671232
EMGT00050000001583,Drosophila,AA,13,50,0.9729313909322563,0.8944444444444445
EMGT00050000001583,Drosophila,AA,37,50,0.9616463532598182,0.8179347826086957
EMGT00050000001583,Drosophila,AA,35,50,0.9836412625096228,0.907103825136612
EMGT00050000001583,Drosophila,AA,11,50,0.9886730611654697,0.9105691056910569
