dataset,species,datatype,ref_num,est_num,sp,tc
PF07559,PANDIT,AA,24,50,0.8071502984570335,0.26380368098159507
PF07559,PANDIT,AA,19,50,0.8178563893382095,0.20809248554913296
PF07559,PANDIT,AA,26,50,0.8569170896078309,0.32098765432098764
PF07559,PANDIT,AA,47,50,0.7938944280278067,0.21893491124260356
PF07559,PANDIT,AA,43,50,0.8120110429887777,0.20454545454545456
PF07559,PANDIT,AA,22,50,0.8298398073500157,0.22093023255813954
PF07559,PANDIT,AA,20,50,0.8384026166447681,0.24050632911392406
PF07559,PANDIT,AA,8,50,0.8230117812700581,0.23717948717948717
PF07559,PANDIT,AA,39,50,0.8465579091219679,0.3016759776536313
PF07559,PANDIT,AA,41,50,0.7844216980378197,0.25
PF07559,PANDIT,AA,27,50,0.8412525916922857,0.2558139534883721
PF07559,PANDIT,AA,46,50,0.8276709424212426,0.2721518987341772
PF07559,PANDIT,AA,44,50,0.8318935243714005,0.2261904761904762
PF07559,PANDIT,AA,18,50,0.8340614420767254,0.2716049382716049
PF07559,PANDIT,AA,25,50,0.8512881622868452,0.27710843373493976
PF07559,PANDIT,AA,9,50,0.8300756620428752,0.25609756097560976
PF07559,PANDIT,AA,21,50,0.8203499621435181,0.21818181818181817
PF07559,PANDIT,AA,40,50,0.8228544560083654,0.24390243902439024
PF07559,PANDIT,AA,38,50,0.8225185247205593,0.22077922077922077
PF07559,PANDIT,AA,42,50,0.8232616412612236,0.22289156626506024
PF07559,PANDIT,AA,23,50,0.8379242837841564,0.2974683544303797
PF07559,PANDIT,AA,12,50,0.8244821569289654,0.30718954248366015
PF07559,PANDIT,AA,7,50,0.7951217088216712,0.22093023255813954
PF07559,PANDIT,AA,36,50,0.8210514928602337,0.21621621621621623
PF07559,PANDIT,AA,34,50,0.8369884693646846,0.19473684210526315
PF07559,PANDIT,AA,5,50,0.8656224237427865,0.2891566265060241
PF07559,PANDIT,AA,10,50,0.8397408946119477,0.30337078651685395
PF07559,PANDIT,AA,29,50,0.8158161879298266,0.27472527472527475
PF07559,PANDIT,AA,14,50,0.81614202637513,0.23076923076923078
PF07559,PANDIT,AA,1,50,0.8300673694448815,0.16470588235294117
PF07559,PANDIT,AA,30,50,0.8216848203452122,0.21951219512195122
PF07559,PANDIT,AA,48,50,0.8246496156848405,0.3170731707317073
PF07559,PANDIT,AA,32,50,0.8191387295605298,0.2653061224489796
PF07559,PANDIT,AA,3,50,0.8100526628726747,0.21951219512195122
PF07559,PANDIT,AA,16,50,0.8378057136464698,0.32098765432098764
PF07559,PANDIT,AA,35,50,0.7662244302409998,0.09826589595375723
PF07559,PANDIT,AA,4,50,0.8145470640306876,0.22485207100591717
PF07559,PANDIT,AA,11,50,0.8181765628274332,0.20441988950276244
PF07559,PANDIT,AA,13,50,0.8293985425286698,0.18452380952380953
PF07559,PANDIT,AA,6,50,0.8376665721576411,0.23493975903614459
PF07559,PANDIT,AA,37,50,0.8573673294085604,0.2919254658385093
PF07559,PANDIT,AA,33,50,0.8332571634329081,0.24528301886792453
PF07559,PANDIT,AA,2,50,0.8239599026124704,0.2057142857142857
PF07559,PANDIT,AA,17,50,0.8212799988775632,0.23030303030303031
PF07559,PANDIT,AA,15,50,0.8451806167400882,0.2909090909090909
PF07559,PANDIT,AA,28,50,0.8034052361485605,0.25555555555555554
PF07559,PANDIT,AA,49,50,0.8352327820013772,0.2875816993464052
PF07559,PANDIT,AA,31,50,0.8375804748794171,0.3333333333333333
