dataset,species,datatype,ref_num,est_num,sp,tc
PF01139,PANDIT,AA,19,50,0.9259523748362404,0.5532786885245902
PF01139,PANDIT,AA,45,50,0.9102516994304611,0.525
PF01139,PANDIT,AA,47,50,0.9119722098402988,0.48459958932238195
PF01139,PANDIT,AA,26,50,0.9363022458689313,0.6104166666666667
PF01139,PANDIT,AA,22,50,0.9317365944088533,0.5539714867617108
PF01139,PANDIT,AA,43,50,0.9386359104921703,0.6257796257796258
PF01139,PANDIT,AA,39,50,0.9068138063455263,0.5663900414937759
PF01139,PANDIT,AA,9,50,0.9211535707710247,0.5684647302904564
PF01139,PANDIT,AA,41,50,0.9288411999548426,0.5708418891170431
PF01139,PANDIT,AA,20,50,0.9359006516408758,0.6004098360655737
PF01139,PANDIT,AA,46,50,0.9205550223601724,0.525987525987526
PF01139,PANDIT,AA,27,50,0.9124468476572083,0.4794238683127572
PF01139,PANDIT,AA,18,50,0.9127935276606428,0.5297741273100616
PF01139,PANDIT,AA,25,50,0.9187063204611539,0.5238095238095238
PF01139,PANDIT,AA,44,50,0.9068195478764046,0.5268595041322314
PF01139,PANDIT,AA,40,50,0.9189277508297167,0.504149377593361
PF01139,PANDIT,AA,8,50,0.932202432890212,0.556910569105691
PF01139,PANDIT,AA,38,50,0.928768972021859,0.5154639175257731
PF01139,PANDIT,AA,21,50,0.935614786690952,0.6012269938650306
PF01139,PANDIT,AA,23,50,0.9186970284897376,0.5405405405405406
PF01139,PANDIT,AA,42,50,0.9234721705398696,0.556935817805383
PF01139,PANDIT,AA,6,50,0.9122582304526748,0.5020161290322581
PF01139,PANDIT,AA,36,50,0.9225237122689557,0.5544147843942505
PF01139,PANDIT,AA,12,50,0.9154074232843925,0.5341614906832298
PF01139,PANDIT,AA,10,50,0.9213563294525259,0.5384615384615384
PF01139,PANDIT,AA,4,50,0.9181471239502443,0.5416666666666666
PF01139,PANDIT,AA,34,50,0.9360591294377789,0.6180698151950719
PF01139,PANDIT,AA,30,50,0.9215434773721434,0.506198347107438
PF01139,PANDIT,AA,48,50,0.9148726183049183,0.5072164948453608
PF01139,PANDIT,AA,29,50,0.9195326944844223,0.5462012320328542
PF01139,PANDIT,AA,14,50,0.9169167936542142,0.4898785425101215
PF01139,PANDIT,AA,16,50,0.9196022187899282,0.4959514170040486
PF01139,PANDIT,AA,32,50,0.9307605052584035,0.5661914460285132
PF01139,PANDIT,AA,2,50,0.9219808444016946,0.5307377049180327
PF01139,PANDIT,AA,11,50,0.9257305028482439,0.5030674846625767
PF01139,PANDIT,AA,35,50,0.9134581474155512,0.5154639175257731
PF01139,PANDIT,AA,5,50,0.913673807285066,0.525879917184265
PF01139,PANDIT,AA,37,50,0.9257223569871342,0.5278350515463918
PF01139,PANDIT,AA,7,50,0.927585661113352,0.5268595041322314
PF01139,PANDIT,AA,13,50,0.9153666983358362,0.505175983436853
PF01139,PANDIT,AA,17,50,0.9135408612116774,0.5390946502057613
PF01139,PANDIT,AA,3,50,0.9006231417749359,0.524896265560166
PF01139,PANDIT,AA,33,50,0.9245649451869267,0.5475206611570248
PF01139,PANDIT,AA,49,50,0.9174225052209164,0.5278350515463918
PF01139,PANDIT,AA,1,50,0.9043982521337852,0.5206611570247934
PF01139,PANDIT,AA,31,50,0.9189475570115943,0.5723140495867769
PF01139,PANDIT,AA,15,50,0.9297860979041086,0.5546558704453441
PF01139,PANDIT,AA,28,50,0.9301308481885113,0.5300207039337475
