dataset,species,datatype,ref_num,est_num,sp,tc
PF01028,PANDIT,NT,35,50,0.8858321913445015,0.61489898989899
PF01028,PANDIT,NT,11,50,0.8489806858592565,0.5264452644526445
PF01028,PANDIT,NT,13,50,0.7756412662662663,0.3704156479217604
PF01028,PANDIT,NT,37,50,0.8492360432177685,0.5477941176470589
PF01028,PANDIT,NT,3,50,0.8485185266122008,0.4943960149439601
PF01028,PANDIT,NT,33,50,0.8898357254236546,0.5863354037267081
PF01028,PANDIT,NT,7,50,0.7756203776468359,0.38701622971285893
PF01028,PANDIT,NT,17,50,0.9311949756070207,0.7418952618453866
PF01028,PANDIT,NT,15,50,0.8584486786575563,0.5048780487804878
PF01028,PANDIT,NT,28,50,0.8663853506186648,0.6115906288532675
PF01028,PANDIT,NT,49,50,0.9083049401095034,0.677860696517413
PF01028,PANDIT,NT,5,50,0.8498699368264586,0.49170616113744076
PF01028,PANDIT,NT,31,50,0.8423115327009486,0.4882280049566295
PF01028,PANDIT,NT,12,50,0.8801628042505176,0.6344485749690211
PF01028,PANDIT,NT,2,50,0.8856614809190007,0.6625310173697271
PF01028,PANDIT,NT,36,50,0.7438166197730306,0.3161764705882353
PF01028,PANDIT,NT,34,50,0.9352901270297689,0.7169576059850374
PF01028,PANDIT,NT,10,50,0.9294645169544148,0.6732673267326733
PF01028,PANDIT,NT,29,50,0.926803516869575,0.6855036855036855
PF01028,PANDIT,NT,14,50,0.9146267985751881,0.6259168704156479
PF01028,PANDIT,NT,30,50,0.9408545219864911,0.7065351418002466
PF01028,PANDIT,NT,4,50,0.881046849958767,0.6047979797979798
PF01028,PANDIT,NT,48,50,0.8903445155211742,0.6583850931677019
PF01028,PANDIT,NT,6,50,0.7939646686560861,0.44772447724477243
PF01028,PANDIT,NT,32,50,0.9314295517639353,0.7391841779975278
PF01028,PANDIT,NT,16,50,0.8704799494592516,0.6125786163522012
PF01028,PANDIT,NT,27,50,0.8389709430202466,0.4850374064837905
PF01028,PANDIT,NT,46,50,0.8792831047251891,0.6215880893300249
PF01028,PANDIT,NT,8,50,0.8927629215848991,0.6019900497512438
PF01028,PANDIT,NT,44,50,0.772016473744969,0.3759124087591241
PF01028,PANDIT,NT,18,50,0.9156705165472323,0.6842105263157895
PF01028,PANDIT,NT,25,50,0.9198470181665928,0.6844059405940595
PF01028,PANDIT,NT,21,50,0.8879306317333657,0.583743842364532
PF01028,PANDIT,NT,40,50,0.9136881715414159,0.681704260651629
PF01028,PANDIT,NT,38,50,0.9138060525734482,0.6678743961352657
PF01028,PANDIT,NT,42,50,0.8296410887205588,0.4497549019607843
PF01028,PANDIT,NT,23,50,0.914260208525145,0.6466916354556804
PF01028,PANDIT,NT,45,50,0.8570718299421195,0.5685534591194968
PF01028,PANDIT,NT,9,50,0.8880318834997297,0.6287878787878788
PF01028,PANDIT,NT,24,50,0.915403765364867,0.6504369538077404
PF01028,PANDIT,NT,19,50,0.9354400599198789,0.7336621454993835
PF01028,PANDIT,NT,26,50,0.9282202096074776,0.681930693069307
PF01028,PANDIT,NT,47,50,0.9097560141410436,0.6226880394574599
PF01028,PANDIT,NT,43,50,0.8201131246396685,0.4473358116480793
PF01028,PANDIT,NT,22,50,0.8918554468427545,0.6275252525252525
PF01028,PANDIT,NT,20,50,0.8014508286632952,0.4017094017094017
PF01028,PANDIT,NT,39,50,0.7869092870829122,0.3970037453183521
PF01028,PANDIT,NT,41,50,0.8579749930432009,0.585995085995086
