dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000005505,Drosophila,AA,22,50,0.8953164850452121,0.5211864406779662
EMGT00050000005505,Drosophila,AA,20,50,0.86782869675632,0.4955357142857143
EMGT00050000005505,Drosophila,AA,41,50,0.8876862197392924,0.5172413793103449
EMGT00050000005505,Drosophila,AA,39,50,0.8660018340210912,0.509090909090909
EMGT00050000005505,Drosophila,AA,45,50,0.8844501219370573,0.4798206278026906
EMGT00050000005505,Drosophila,AA,19,50,0.899394769898367,0.5132743362831859
EMGT00050000005505,Drosophila,AA,24,50,0.8664681630783325,0.5235849056603774
EMGT00050000005505,Drosophila,AA,9,50,0.8808266360505167,0.5555555555555556
EMGT00050000005505,Drosophila,AA,26,50,0.8814617786515555,0.5416666666666666
EMGT00050000005505,Drosophila,AA,47,50,0.8913394919168591,0.527027027027027
EMGT00050000005505,Drosophila,AA,21,50,0.8966999767603997,0.5424528301886793
EMGT00050000005505,Drosophila,AA,38,50,0.8678353131126745,0.5192307692307693
EMGT00050000005505,Drosophila,AA,40,50,0.9031661659348278,0.5821596244131455
EMGT00050000005505,Drosophila,AA,42,50,0.8856710862991394,0.47391304347826085
EMGT00050000005505,Drosophila,AA,23,50,0.8570607175712971,0.5307017543859649
EMGT00050000005505,Drosophila,AA,27,50,0.9060984060984061,0.5870646766169154
EMGT00050000005505,Drosophila,AA,46,50,0.8851647085924902,0.5242290748898678
EMGT00050000005505,Drosophila,AA,44,50,0.868012246286427,0.5879396984924623
EMGT00050000005505,Drosophila,AA,25,50,0.8763341067285383,0.536697247706422
EMGT00050000005505,Drosophila,AA,8,50,0.862132142448185,0.4933920704845815
EMGT00050000005505,Drosophila,AA,18,50,0.8685380116959064,0.4711111111111111
EMGT00050000005505,Drosophila,AA,14,50,0.8857472590882862,0.5305164319248826
EMGT00050000005505,Drosophila,AA,4,50,0.8860963799861655,0.5347826086956522
EMGT00050000005505,Drosophila,AA,29,50,0.8994400373308447,0.5064377682403434
EMGT00050000005505,Drosophila,AA,48,50,0.8766248839368617,0.5
EMGT00050000005505,Drosophila,AA,30,50,0.8696671354899203,0.48148148148148145
EMGT00050000005505,Drosophila,AA,32,50,0.863225363397047,0.52
EMGT00050000005505,Drosophila,AA,6,50,0.873025092936803,0.5258620689655172
EMGT00050000005505,Drosophila,AA,16,50,0.877662037037037,0.5255813953488372
EMGT00050000005505,Drosophila,AA,2,50,0.8849475987561902,0.5336322869955157
EMGT00050000005505,Drosophila,AA,12,50,0.8652224824355972,0.48660714285714285
EMGT00050000005505,Drosophila,AA,36,50,0.8779772380617153,0.5283018867924528
EMGT00050000005505,Drosophila,AA,34,50,0.8836887608069164,0.5
EMGT00050000005505,Drosophila,AA,10,50,0.8661671469740634,0.5047169811320755
EMGT00050000005505,Drosophila,AA,33,50,0.8858494921514312,0.5106382978723404
EMGT00050000005505,Drosophila,AA,17,50,0.9019020172910662,0.625
EMGT00050000005505,Drosophila,AA,7,50,0.8666054413959362,0.5391304347826087
EMGT00050000005505,Drosophila,AA,5,50,0.8913068776911439,0.5114155251141552
EMGT00050000005505,Drosophila,AA,28,50,0.9002199328625998,0.521551724137931
EMGT00050000005505,Drosophila,AA,15,50,0.8722044728434505,0.585
EMGT00050000005505,Drosophila,AA,31,50,0.8798795320282636,0.4788732394366197
EMGT00050000005505,Drosophila,AA,49,50,0.8868799258229022,0.4698275862068966
EMGT00050000005505,Drosophila,AA,35,50,0.8983346919762432,0.547945205479452
EMGT00050000005505,Drosophila,AA,1,50,0.8784446520317608,0.5213270142180095
EMGT00050000005505,Drosophila,AA,11,50,0.8932446622331116,0.4594594594594595
EMGT00050000005505,Drosophila,AA,13,50,0.9223957119552552,0.5776699029126213
EMGT00050000005505,Drosophila,AA,3,50,0.8629577793328668,0.5
EMGT00050000005505,Drosophila,AA,37,50,0.9197452229299363,0.5913461538461539
