dataset,species,datatype,ref_num,est_num,sp,tc
PF01856,PANDIT,NT,8,50,0.7215212320451786,0.12121212121212122
PF01856,PANDIT,NT,36,50,0.7373895049371331,0.12306201550387597
PF01856,PANDIT,NT,34,50,0.7676143275917022,0.2131782945736434
PF01856,PANDIT,NT,10,50,0.7335776442443864,0.20103092783505155
PF01856,PANDIT,NT,14,50,0.7188584428221683,0.16180904522613065
PF01856,PANDIT,NT,29,50,0.707750161322623,0.13192346424974824
PF01856,PANDIT,NT,48,50,0.709171841750988,0.1733477789815818
PF01856,PANDIT,NT,30,50,0.7533689931843672,0.22927879440258342
PF01856,PANDIT,NT,32,50,0.7836758577254475,0.22634146341463415
PF01856,PANDIT,NT,16,50,0.7432880606443462,0.2576235541535226
PF01856,PANDIT,NT,35,50,0.7920089839825049,0.32242063492063494
PF01856,PANDIT,NT,11,50,0.7753174491239724,0.22005842259006816
PF01856,PANDIT,NT,9,50,0.7332432457109466,0.13184772516248838
PF01856,PANDIT,NT,13,50,0.7820942145041098,0.3456032719836401
PF01856,PANDIT,NT,37,50,0.7112196240256763,0.11346863468634687
PF01856,PANDIT,NT,33,50,0.6946187109008098,0.11812627291242363
PF01856,PANDIT,NT,17,50,0.7479694155620816,0.2559585492227979
PF01856,PANDIT,NT,28,50,0.7194769241655021,0.11443298969072165
PF01856,PANDIT,NT,15,50,0.7320778039406851,0.16824395373291273
PF01856,PANDIT,NT,31,50,0.706122556163916,0.1042311661506708
PF01856,PANDIT,NT,49,50,0.7631340439547808,0.2122122122122122
PF01856,PANDIT,NT,45,50,0.7266104100729008,0.15254237288135594
PF01856,PANDIT,NT,19,50,0.7711195859930037,0.17777777777777778
PF01856,PANDIT,NT,3,50,0.7773128102228324,0.30158730158730157
PF01856,PANDIT,NT,24,50,0.7038733712411543,0.1762917933130699
PF01856,PANDIT,NT,26,50,0.7303321935644573,0.16977611940298507
PF01856,PANDIT,NT,1,50,0.7097139076045407,0.12524461839530332
PF01856,PANDIT,NT,47,50,0.7998228089215708,0.2996910401647786
PF01856,PANDIT,NT,43,50,0.7348242670239248,0.15969989281886388
PF01856,PANDIT,NT,22,50,0.7418443170009522,0.22609561752988047
PF01856,PANDIT,NT,5,50,0.7304683752932251,0.23910733262486716
PF01856,PANDIT,NT,7,50,0.7356175447316103,0.22838847385272146
PF01856,PANDIT,NT,20,50,0.7659765540739828,0.23730569948186528
PF01856,PANDIT,NT,41,50,0.7360381239837946,0.14146341463414633
PF01856,PANDIT,NT,39,50,0.7693082560065341,0.18938700823421775
PF01856,PANDIT,NT,27,50,0.7469095321582641,0.20925747348119575
PF01856,PANDIT,NT,46,50,0.728609753542457,0.11918604651162791
PF01856,PANDIT,NT,44,50,0.700706291232046,0.11154598825831702
PF01856,PANDIT,NT,25,50,0.708857919721457,0.1594059405940594
PF01856,PANDIT,NT,2,50,0.763732218453367,0.2616632860040568
PF01856,PANDIT,NT,18,50,0.7252604343055311,0.14836223506743737
PF01856,PANDIT,NT,21,50,0.7053285822344139,0.12015888778550149
PF01856,PANDIT,NT,6,50,0.7822231406443729,0.22978303747534518
PF01856,PANDIT,NT,38,50,0.7296250373333575,0.14272474513438368
PF01856,PANDIT,NT,40,50,0.7694951490467234,0.1720647773279352
PF01856,PANDIT,NT,42,50,0.7545238266887752,0.1826530612244898
PF01856,PANDIT,NT,4,50,0.7206311803457556,0.1632075471698113
PF01856,PANDIT,NT,23,50,0.7798077476034805,0.23223223223223224
