dataset,species,datatype,ref_num,est_num,sp,tc
PF04264,PANDIT,NT,5,50,0.8967359893884125,0.3054003724394786
PF04264,PANDIT,NT,10,50,0.8713526143868768,0.10307414104882459
PF04264,PANDIT,NT,12,50,0.8552534022147282,0.27389705882352944
PF04264,PANDIT,NT,7,50,0.8690076103645464,0.3102189781021898
PF04264,PANDIT,NT,36,50,0.9031962733862092,0.27171903881700554
PF04264,PANDIT,NT,3,50,0.8749578538966744,0.25461254612546125
PF04264,PANDIT,NT,32,50,0.8829818970456622,0.3747680890538033
PF04264,PANDIT,NT,16,50,0.8764508775172636,0.3513011152416357
PF04264,PANDIT,NT,29,50,0.8724148917452482,0.2809611829944547
PF04264,PANDIT,NT,14,50,0.8839485166208805,0.34205607476635513
PF04264,PANDIT,NT,30,50,0.8691680510937373,0.2777777777777778
PF04264,PANDIT,NT,1,50,0.8853297890014953,0.3395176252319109
PF04264,PANDIT,NT,48,50,0.8845451084887704,0.3192660550458716
PF04264,PANDIT,NT,13,50,0.8847948709462367,0.4143126177024482
PF04264,PANDIT,NT,37,50,0.9361694092767251,0.3694029850746269
PF04264,PANDIT,NT,6,50,0.9486597237303018,0.4850187265917603
PF04264,PANDIT,NT,4,50,0.9382316196402894,0.40150093808630394
PF04264,PANDIT,NT,35,50,0.8782658942974895,0.3315508021390374
PF04264,PANDIT,NT,11,50,0.8712373232852919,0.42857142857142855
PF04264,PANDIT,NT,15,50,0.862313328829446,0.3163841807909605
PF04264,PANDIT,NT,28,50,0.9507254298625476,0.576271186440678
PF04264,PANDIT,NT,49,50,0.9344381939935642,0.3707865168539326
PF04264,PANDIT,NT,31,50,0.8766959715324161,0.34186471663619744
PF04264,PANDIT,NT,33,50,0.9400973330004099,0.35969868173258
PF04264,PANDIT,NT,2,50,0.8963386067113713,0.41760299625468167
PF04264,PANDIT,NT,17,50,0.9527501428308364,0.5684803001876173
PF04264,PANDIT,NT,26,50,0.9532664673637531,0.6048689138576779
PF04264,PANDIT,NT,47,50,0.8686764343524328,0.36044362292051757
PF04264,PANDIT,NT,45,50,0.9435222086901304,0.3743119266055046
PF04264,PANDIT,NT,24,50,0.8838365049840226,0.3570127504553734
PF04264,PANDIT,NT,19,50,0.911330260172116,0.4794007490636704
PF04264,PANDIT,NT,20,50,0.856668406319685,0.2992565055762082
PF04264,PANDIT,NT,39,50,0.9345172973176896,0.3714821763602251
PF04264,PANDIT,NT,41,50,0.876868873283321,0.2751322751322751
PF04264,PANDIT,NT,8,50,0.8433034038744694,0.21379310344827587
PF04264,PANDIT,NT,43,50,0.8807999465684544,0.3118279569892473
PF04264,PANDIT,NT,22,50,0.8984713980536435,0.36101083032490977
PF04264,PANDIT,NT,44,50,0.8916511458417685,0.32562277580071175
PF04264,PANDIT,NT,18,50,0.9241703701606891,0.40262172284644193
PF04264,PANDIT,NT,25,50,0.9241301492933575,0.38589981447124305
PF04264,PANDIT,NT,27,50,0.8903486027081533,0.31282952548330406
PF04264,PANDIT,NT,46,50,0.8950465028966291,0.4584103512014787
PF04264,PANDIT,NT,42,50,0.9405898538344275,0.45590994371482174
PF04264,PANDIT,NT,23,50,0.8657409596958031,0.35543278084714547
PF04264,PANDIT,NT,21,50,0.8807212271341464,0.3853211009174312
PF04264,PANDIT,NT,40,50,0.9075028390926355,0.41681901279707495
PF04264,PANDIT,NT,9,50,0.9292767887023865,0.3634651600753296
PF04264,PANDIT,NT,38,50,0.9157533824317468,0.2886405959031657
