dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000003575,Drosophila,AA,33,50,0.9064535768645358,0.7142857142857143
EMGT00050000003575,Drosophila,AA,49,50,0.9185070268297134,0.7230538922155688
EMGT00050000003575,Drosophila,AA,31,50,0.9107321965897693,0.7275449101796407
EMGT00050000003575,Drosophila,AA,15,50,0.9130752151829435,0.7305389221556886
EMGT00050000003575,Drosophila,AA,28,50,0.8929192470789225,0.6877761413843888
EMGT00050000003575,Drosophila,AA,11,50,0.8989911267776832,0.6825633383010432
EMGT00050000003575,Drosophila,AA,8,50,0.8817113077202763,0.6616766467065869
EMGT00050000003575,Drosophila,AA,35,50,0.8917625681405209,0.6781437125748503
EMGT00050000003575,Drosophila,AA,37,50,0.9121623674535898,0.7104477611940299
EMGT00050000003575,Drosophila,AA,13,50,0.9420843520782396,0.7738619676945668
EMGT00050000003575,Drosophila,AA,30,50,0.8845164219766913,0.6929955290611028
EMGT00050000003575,Drosophila,AA,48,50,0.8891975122275225,0.7104477611940299
EMGT00050000003575,Drosophila,AA,29,50,0.8755813251192849,0.681203007518797
EMGT00050000003575,Drosophila,AA,14,50,0.9093816631130064,0.7100149476831091
EMGT00050000003575,Drosophila,AA,16,50,0.8986476265391946,0.6761619190404797
EMGT00050000003575,Drosophila,AA,32,50,0.9144419329219867,0.7355982274741507
EMGT00050000003575,Drosophila,AA,36,50,0.9102903176774586,0.7241379310344828
EMGT00050000003575,Drosophila,AA,12,50,0.9098557327258922,0.750375939849624
EMGT00050000003575,Drosophila,AA,10,50,0.8803630862329803,0.7012012012012012
EMGT00050000003575,Drosophila,AA,34,50,0.8943015264854345,0.6765578635014837
EMGT00050000003575,Drosophila,AA,9,50,0.9161514330094722,0.716374269005848
EMGT00050000003575,Drosophila,AA,40,50,0.9127119159020478,0.7057057057057057
EMGT00050000003575,Drosophila,AA,5,50,0.9030345414740939,0.7134328358208956
EMGT00050000003575,Drosophila,AA,38,50,0.9348145427836945,0.7463343108504399
EMGT00050000003575,Drosophila,AA,21,50,0.888514538942512,0.6904761904761905
EMGT00050000003575,Drosophila,AA,23,50,0.8946873102610807,0.6681614349775785
EMGT00050000003575,Drosophila,AA,7,50,0.9038607806747999,0.6925373134328359
EMGT00050000003575,Drosophila,AA,42,50,0.9033951272793471,0.704647676161919
EMGT00050000003575,Drosophila,AA,46,50,0.9112058465286236,0.7183308494783904
EMGT00050000003575,Drosophila,AA,3,50,0.9262095052162772,0.7548005908419497
EMGT00050000003575,Drosophila,AA,27,50,0.9045714805053168,0.7232142857142857
EMGT00050000003575,Drosophila,AA,18,50,0.9095931997571342,0.7290419161676647
EMGT00050000003575,Drosophila,AA,25,50,0.874397745522863,0.6407185628742516
EMGT00050000003575,Drosophila,AA,1,50,0.8932725892179195,0.6850746268656717
EMGT00050000003575,Drosophila,AA,44,50,0.9073332119225399,0.7439759036144579
EMGT00050000003575,Drosophila,AA,22,50,0.9069640749371992,0.6791044776119403
EMGT00050000003575,Drosophila,AA,6,50,0.9167826665859711,0.7402402402402403
EMGT00050000003575,Drosophila,AA,43,50,0.9023477890639255,0.7132243684992571
EMGT00050000003575,Drosophila,AA,39,50,0.8716692375162568,0.679160419790105
EMGT00050000003575,Drosophila,AA,41,50,0.9041503476333607,0.6936936936936937
EMGT00050000003575,Drosophila,AA,4,50,0.9032209147155162,0.7219730941704036
EMGT00050000003575,Drosophila,AA,20,50,0.9089610744781063,0.7327327327327328
EMGT00050000003575,Drosophila,AA,24,50,0.907858832090231,0.7207207207207207
EMGT00050000003575,Drosophila,AA,19,50,0.9144600967910976,0.7196531791907514
EMGT00050000003575,Drosophila,AA,45,50,0.9163379255932512,0.7359882005899705
EMGT00050000003575,Drosophila,AA,47,50,0.9123114804555248,0.7183908045977011
EMGT00050000003575,Drosophila,AA,2,50,0.9085185973662602,0.674074074074074
EMGT00050000003575,Drosophila,AA,26,50,0.9193841127714926,0.746606334841629
