dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000004589,Drosophila,AA,3,50,0.8669397600382608,0.5364238410596026
EMGT00050000004589,Drosophila,AA,15,50,0.8627369815382068,0.5486018641810919
EMGT00050000004589,Drosophila,AA,31,50,0.8527563969211567,0.5568942436412316
EMGT00050000004589,Drosophila,AA,49,50,0.8681108897742363,0.533068783068783
EMGT00050000004589,Drosophila,AA,33,50,0.8378592748752844,0.5411605937921727
EMGT00050000004589,Drosophila,AA,17,50,0.8484018264840183,0.5558510638297872
EMGT00050000004589,Drosophila,AA,1,50,0.8657339173395886,0.5508021390374331
EMGT00050000004589,Drosophila,AA,5,50,0.8479930083026406,0.5316622691292876
EMGT00050000004589,Drosophila,AA,13,50,0.8495780721942319,0.5420560747663551
EMGT00050000004589,Drosophila,AA,37,50,0.8517023698644314,0.5344129554655871
EMGT00050000004589,Drosophila,AA,35,50,0.8478572169762374,0.5301204819277109
EMGT00050000004589,Drosophila,AA,11,50,0.8656404093979199,0.5524193548387096
EMGT00050000004589,Drosophila,AA,7,50,0.8840615690168818,0.5646900269541779
EMGT00050000004589,Drosophila,AA,32,50,0.8603167986661109,0.5462962962962963
EMGT00050000004589,Drosophila,AA,16,50,0.853996315233817,0.5741496598639456
EMGT00050000004589,Drosophila,AA,2,50,0.8717550293160958,0.540720961281709
EMGT00050000004589,Drosophila,AA,14,50,0.8606840093085106,0.5492021276595744
EMGT00050000004589,Drosophila,AA,29,50,0.8814790222849317,0.5582010582010583
EMGT00050000004589,Drosophila,AA,48,50,0.8552064334272923,0.5501355013550135
EMGT00050000004589,Drosophila,AA,30,50,0.8428229913730382,0.5314591700133868
EMGT00050000004589,Drosophila,AA,34,50,0.8651396856296726,0.5362903225806451
EMGT00050000004589,Drosophila,AA,10,50,0.8310915835941224,0.5461956521739131
EMGT00050000004589,Drosophila,AA,6,50,0.8553491967326133,0.5549668874172186
EMGT00050000004589,Drosophila,AA,4,50,0.8778633859409304,0.56
EMGT00050000004589,Drosophila,AA,12,50,0.8317947015745908,0.5399188092016238
EMGT00050000004589,Drosophila,AA,36,50,0.8594019133791272,0.559620596205962
EMGT00050000004589,Drosophila,AA,42,50,0.8375085757052868,0.5487804878048781
EMGT00050000004589,Drosophila,AA,8,50,0.8602840413604086,0.5370121130551817
EMGT00050000004589,Drosophila,AA,23,50,0.8572524783275955,0.5404312668463612
EMGT00050000004589,Drosophila,AA,21,50,0.8574864825969861,0.5403556771545828
EMGT00050000004589,Drosophila,AA,38,50,0.8746750410748081,0.5852348993288591
EMGT00050000004589,Drosophila,AA,40,50,0.8534661685346617,0.5549525101763908
EMGT00050000004589,Drosophila,AA,44,50,0.8477940413163085,0.5380507343124166
EMGT00050000004589,Drosophila,AA,25,50,0.8565274395954299,0.5364238410596026
EMGT00050000004589,Drosophila,AA,18,50,0.8644688644688645,0.5431606905710491
EMGT00050000004589,Drosophila,AA,27,50,0.8718512677926713,0.5501319261213721
EMGT00050000004589,Drosophila,AA,46,50,0.8472787702534275,0.5305851063829787
EMGT00050000004589,Drosophila,AA,20,50,0.8495010395010395,0.532258064516129
EMGT00050000004589,Drosophila,AA,41,50,0.8473050780519238,0.5292553191489362
EMGT00050000004589,Drosophila,AA,39,50,0.8798821845636888,0.5591397849462365
EMGT00050000004589,Drosophila,AA,43,50,0.8663019602967383,0.5454545454545454
EMGT00050000004589,Drosophila,AA,22,50,0.8449352690573686,0.540650406504065
EMGT00050000004589,Drosophila,AA,9,50,0.8352498345466578,0.5408719346049047
EMGT00050000004589,Drosophila,AA,26,50,0.8711383877833571,0.5443548387096774
EMGT00050000004589,Drosophila,AA,47,50,0.8406041649518479,0.5541666666666667
EMGT00050000004589,Drosophila,AA,45,50,0.8557770081091731,0.5406125166444741
EMGT00050000004589,Drosophila,AA,19,50,0.8687833544448367,0.5481283422459893
EMGT00050000004589,Drosophila,AA,24,50,0.8720111638756978,0.5551128818061088
