dataset,species,datatype,ref_num,est_num,sp,tc
PF03016,PANDIT,AA,8,50,0.8116609209169592,0.26976744186046514
PF03016,PANDIT,AA,43,50,0.7820644498651945,0.24295010845986983
PF03016,PANDIT,AA,41,50,0.7964826227308934,0.2505694760820046
PF03016,PANDIT,AA,39,50,0.7790826151466363,0.28929384965831434
PF03016,PANDIT,AA,20,50,0.7739831601463788,0.24770642201834864
PF03016,PANDIT,AA,19,50,0.786647972844764,0.27415730337078653
PF03016,PANDIT,AA,24,50,0.7983392767221269,0.2850678733031674
PF03016,PANDIT,AA,45,50,0.8070079329126326,0.2671232876712329
PF03016,PANDIT,AA,47,50,0.7824650782309756,0.25925925925925924
PF03016,PANDIT,AA,26,50,0.7759406231628454,0.23972602739726026
PF03016,PANDIT,AA,38,50,0.7888810769453463,0.24285714285714285
PF03016,PANDIT,AA,40,50,0.80071834209188,0.2681818181818182
PF03016,PANDIT,AA,21,50,0.7911182174540953,0.22429906542056074
PF03016,PANDIT,AA,23,50,0.7537363349428314,0.19004524886877827
PF03016,PANDIT,AA,42,50,0.7789056800416884,0.2708803611738149
PF03016,PANDIT,AA,9,50,0.7762363493344503,0.2834101382488479
PF03016,PANDIT,AA,46,50,0.8063807431464324,0.2437357630979499
PF03016,PANDIT,AA,27,50,0.7558241410249644,0.232662192393736
PF03016,PANDIT,AA,25,50,0.7935605859420644,0.26021505376344084
PF03016,PANDIT,AA,18,50,0.7411118939210717,0.22637362637362637
PF03016,PANDIT,AA,44,50,0.7464141513233304,0.2091346153846154
PF03016,PANDIT,AA,48,50,0.7723229413758048,0.24193548387096775
PF03016,PANDIT,AA,30,50,0.7717610599222113,0.2441860465116279
PF03016,PANDIT,AA,3,50,0.8016230550496821,0.27876106194690264
PF03016,PANDIT,AA,14,50,0.8092266689229207,0.22321428571428573
PF03016,PANDIT,AA,29,50,0.7786645741484518,0.29024943310657597
PF03016,PANDIT,AA,16,50,0.7849494501870498,0.27122641509433965
PF03016,PANDIT,AA,1,50,0.7916824395373291,0.25055432372505543
PF03016,PANDIT,AA,32,50,0.773641892588393,0.27315914489311166
PF03016,PANDIT,AA,5,50,0.7706254806729949,0.2242562929061785
PF03016,PANDIT,AA,36,50,0.7259250888619506,0.21212121212121213
PF03016,PANDIT,AA,12,50,0.8173312101247905,0.30045871559633025
PF03016,PANDIT,AA,10,50,0.8130575239683201,0.26046511627906976
PF03016,PANDIT,AA,34,50,0.8159400172460933,0.24890829694323144
PF03016,PANDIT,AA,7,50,0.7621050417959098,0.19724770642201836
PF03016,PANDIT,AA,17,50,0.7683154553187957,0.20722891566265061
PF03016,PANDIT,AA,33,50,0.8407728181212525,0.330188679245283
PF03016,PANDIT,AA,31,50,0.7981683467421375,0.25112107623318386
PF03016,PANDIT,AA,2,50,0.821613296006827,0.31136363636363634
PF03016,PANDIT,AA,49,50,0.7546631853785901,0.2325056433408578
PF03016,PANDIT,AA,28,50,0.813801764599453,0.23385300668151449
PF03016,PANDIT,AA,15,50,0.8055965572441321,0.2962962962962963
PF03016,PANDIT,AA,11,50,0.8101493554190574,0.2644444444444444
PF03016,PANDIT,AA,35,50,0.7896601244614648,0.30839002267573695
PF03016,PANDIT,AA,6,50,0.7801814151236386,0.26247288503253796
PF03016,PANDIT,AA,4,50,0.8466387443414986,0.27631578947368424
PF03016,PANDIT,AA,37,50,0.7931340324516095,0.2646370023419204
PF03016,PANDIT,AA,13,50,0.7981557269806048,0.2550335570469799
