dataset,species,datatype,ref_num,est_num,sp,tc
PF05368,PANDIT,AA,37,50,0.9459853634398521,0.7675840978593272
PF05368,PANDIT,AA,35,50,0.9509647449621758,0.7975077881619937
PF05368,PANDIT,AA,8,50,0.9551582270292649,0.8286604361370716
PF05368,PANDIT,AA,11,50,0.9448852642104854,0.7795031055900621
PF05368,PANDIT,AA,28,50,0.9337938005390836,0.7576687116564417
PF05368,PANDIT,AA,15,50,0.964408188714538,0.8198757763975155
PF05368,PANDIT,AA,31,50,0.9549110154101593,0.7777777777777778
PF05368,PANDIT,AA,49,50,0.9401053521493139,0.7938461538461539
PF05368,PANDIT,AA,33,50,0.955080963255138,0.8328173374613003
PF05368,PANDIT,AA,17,50,0.953355378331064,0.8338461538461538
PF05368,PANDIT,AA,34,50,0.9499526140184611,0.8184615384615385
PF05368,PANDIT,AA,10,50,0.9524549007428113,0.8056426332288401
PF05368,PANDIT,AA,9,50,0.9611692052206855,0.8359133126934984
PF05368,PANDIT,AA,12,50,0.9424456684505905,0.7730061349693251
PF05368,PANDIT,AA,36,50,0.9646444355162715,0.8338461538461538
PF05368,PANDIT,AA,32,50,0.9489030247955342,0.8067484662576687
PF05368,PANDIT,AA,16,50,0.9521257962816404,0.7912772585669782
PF05368,PANDIT,AA,14,50,0.9336896587598835,0.7661538461538462
PF05368,PANDIT,AA,29,50,0.934172994516587,0.7808641975308642
PF05368,PANDIT,AA,48,50,0.9547773174520974,0.8055555555555556
PF05368,PANDIT,AA,30,50,0.9271694483439921,0.7569230769230769
PF05368,PANDIT,AA,44,50,0.9641778664834951,0.8276923076923077
PF05368,PANDIT,AA,1,50,0.9605523195340129,0.84472049689441
PF05368,PANDIT,AA,25,50,0.9639500867269009,0.848297213622291
PF05368,PANDIT,AA,18,50,0.9459040332898256,0.799373040752351
PF05368,PANDIT,AA,27,50,0.9582888952475093,0.8260869565217391
PF05368,PANDIT,AA,3,50,0.9655939569536424,0.828125
PF05368,PANDIT,AA,46,50,0.970089291499812,0.8080495356037152
PF05368,PANDIT,AA,42,50,0.9744862259310131,0.8611111111111112
PF05368,PANDIT,AA,7,50,0.9406404548345643,0.7919254658385093
PF05368,PANDIT,AA,23,50,0.9475369714642783,0.8128834355828221
PF05368,PANDIT,AA,21,50,0.9516434728424551,0.804953560371517
PF05368,PANDIT,AA,5,50,0.953792987406324,0.7962962962962963
PF05368,PANDIT,AA,38,50,0.9511515842379337,0.7819314641744548
PF05368,PANDIT,AA,40,50,0.9544419134396356,0.8322981366459627
PF05368,PANDIT,AA,26,50,0.9414364784113446,0.7730061349693251
PF05368,PANDIT,AA,2,50,0.950727010486103,0.8105590062111802
PF05368,PANDIT,AA,47,50,0.9660997189009936,0.8111455108359134
PF05368,PANDIT,AA,45,50,0.9593503300116475,0.8235294117647058
PF05368,PANDIT,AA,19,50,0.933468265089003,0.7925696594427245
PF05368,PANDIT,AA,24,50,0.9405400490953723,0.7950310559006211
PF05368,PANDIT,AA,20,50,0.9611130561066377,0.8055555555555556
PF05368,PANDIT,AA,4,50,0.9283325058144093,0.7275541795665634
PF05368,PANDIT,AA,41,50,0.9462845978508629,0.8111455108359134
PF05368,PANDIT,AA,39,50,0.9497634631585768,0.7919254658385093
PF05368,PANDIT,AA,43,50,0.9705364708949873,0.8343558282208589
PF05368,PANDIT,AA,6,50,0.9687131127339706,0.8338461538461538
PF05368,PANDIT,AA,22,50,0.9590911452920391,0.8354037267080745
