dataset,species,datatype,ref_num,est_num,sp,tc
PF01431,PANDIT,AA,5,50,0.8734633358983502,0.5458515283842795
PF01431,PANDIT,AA,46,50,0.9327576025981694,0.6946902654867256
PF01431,PANDIT,AA,7,50,0.8672471910112359,0.5431034482758621
PF01431,PANDIT,AA,44,50,0.9044707961994549,0.6210045662100456
PF01431,PANDIT,AA,25,50,0.9331217829271442,0.6877828054298643
PF01431,PANDIT,AA,18,50,0.9252437902483901,0.6606334841628959
PF01431,PANDIT,AA,21,50,0.9270224957164176,0.6380090497737556
PF01431,PANDIT,AA,38,50,0.8610449747848746,0.49130434782608695
PF01431,PANDIT,AA,40,50,0.86939284096058,0.5757575757575758
PF01431,PANDIT,AA,3,50,0.8749764568501149,0.5589519650655022
PF01431,PANDIT,AA,42,50,0.919669063692398,0.6199095022624435
PF01431,PANDIT,AA,1,50,0.918019735989484,0.6473214285714286
PF01431,PANDIT,AA,23,50,0.8741589039041854,0.5517241379310345
PF01431,PANDIT,AA,45,50,0.8517994567677682,0.5391304347826087
PF01431,PANDIT,AA,6,50,0.882417189236013,0.540084388185654
PF01431,PANDIT,AA,19,50,0.9040563067234673,0.6517857142857143
PF01431,PANDIT,AA,24,50,0.9186384544618216,0.5855855855855856
PF01431,PANDIT,AA,26,50,0.9082217268758175,0.6188340807174888
PF01431,PANDIT,AA,47,50,0.8659704581804497,0.5065502183406113
PF01431,PANDIT,AA,4,50,0.8751803484887721,0.5903083700440529
PF01431,PANDIT,AA,43,50,0.8689138576779026,0.5286343612334802
PF01431,PANDIT,AA,22,50,0.8582972420646081,0.5
PF01431,PANDIT,AA,20,50,0.8663733122719922,0.48484848484848486
PF01431,PANDIT,AA,2,50,0.8633013515296601,0.5431034482758621
PF01431,PANDIT,AA,41,50,0.8963189717458265,0.5407725321888412
PF01431,PANDIT,AA,39,50,0.8409699494198155,0.5
PF01431,PANDIT,AA,35,50,0.8616810554247487,0.5594713656387665
PF01431,PANDIT,AA,11,50,0.8224970083765457,0.463519313304721
PF01431,PANDIT,AA,13,50,0.9008355321020228,0.5181818181818182
PF01431,PANDIT,AA,37,50,0.8846543001686341,0.5911111111111111
PF01431,PANDIT,AA,8,50,0.8410666967356374,0.5130434782608696
PF01431,PANDIT,AA,33,50,0.839789394509214,0.5065502183406113
PF01431,PANDIT,AA,17,50,0.8453909092588147,0.5113122171945701
PF01431,PANDIT,AA,28,50,0.8675044341295898,0.5129310344827587
PF01431,PANDIT,AA,15,50,0.8654374412041392,0.5109170305676856
PF01431,PANDIT,AA,31,50,0.8303881617246625,0.43231441048034935
PF01431,PANDIT,AA,49,50,0.877504400254653,0.5283842794759825
PF01431,PANDIT,AA,12,50,0.9094521350618912,0.5475113122171946
PF01431,PANDIT,AA,36,50,0.8633178667367986,0.5818965517241379
PF01431,PANDIT,AA,34,50,0.9022108687262235,0.547085201793722
PF01431,PANDIT,AA,10,50,0.8482025468615003,0.47619047619047616
PF01431,PANDIT,AA,14,50,0.907213852940638,0.5616438356164384
PF01431,PANDIT,AA,29,50,0.8313619905301272,0.45739910313901344
PF01431,PANDIT,AA,48,50,0.8432256118254836,0.4978723404255319
PF01431,PANDIT,AA,30,50,0.8681662390200963,0.5219298245614035
PF01431,PANDIT,AA,32,50,0.8971197945331132,0.536036036036036
PF01431,PANDIT,AA,9,50,0.904425560092705,0.6036036036036037
PF01431,PANDIT,AA,16,50,0.84354771548624,0.47413793103448276
