No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,16958.485,55,34026.969,34035.419,34283.582
2,Dayhoff+I,16865.383,56,33842.767,33851.536,34104.045
3,Dayhoff+G4,16657.815,56,33427.630,33436.399,33688.908
4,Dayhoff+I+G4,16654.999,57,33423.999,33433.094,33689.943
5,Dayhoff+F,17099.534,74,34347.068,34362.702,34692.329
6,Dayhoff+F+I,17015.612,75,34181.223,34197.302,34531.150
7,Dayhoff+F+G4,16754.278,75,33658.556,33674.635,34008.482
8,Dayhoff+F+I+G4,16753.303,76,33658.606,33675.137,34013.198
9,mtMAM,18432.164,55,36974.329,36982.779,37230.941
10,mtMAM+I,18208.625,56,36529.250,36538.019,36790.528
11,mtMAM+G4,17757.983,56,35627.966,35636.735,35889.244
12,mtMAM+I+G4,17741.632,57,35597.264,35606.359,35863.208
13,mtMAM+F,17381.185,74,34910.371,34926.004,35255.631
14,mtMAM+F+I,17241.541,75,34633.082,34649.161,34983.009
15,mtMAM+F+G4,16927.799,75,34005.598,34021.677,34355.525
16,mtMAM+F+I+G4,16921.872,76,33995.744,34012.275,34350.336
17,JTT,16545.769,55,33201.538,33209.988,33458.151
18,JTT+I,16431.278,56,32974.557,32983.326,33235.835
19,JTT+G4,16290.278,56,32692.557,32701.326,32953.835
20,JTT+I+G4,16283.006,57,32680.011,32689.106,32945.955
21,JTT+F,16578.009,74,33304.017,33319.651,33649.278
22,JTT+F+I,16483.946,75,33117.891,33133.970,33467.817
23,JTT+F+G4,16300.744,75,32751.488,32767.567,33101.414
24,JTT+F+I+G4,16297.746,76,32747.493,32764.024,33102.085
25,WAG,16989.814,55,34089.627,34098.077,34346.240
26,WAG+I,16873.999,56,33859.998,33868.768,34121.277
27,WAG+G4,16685.999,56,33483.999,33492.768,33745.277
28,WAG+I+G4,16681.544,57,33477.087,33486.182,33743.031
29,WAG+F,17077.195,74,34302.390,34318.024,34647.651
30,WAG+F+I,16976.733,75,34103.467,34119.546,34453.393
31,WAG+F+G4,16738.594,75,33627.187,33643.266,33977.113
32,WAG+F+I+G4,16736.912,76,33625.824,33642.355,33980.416
33,cpREV,17240.664,55,34591.328,34599.778,34847.940
34,cpREV+I,17083.433,56,34278.866,34287.636,34540.145
35,cpREV+G4,16832.071,56,33776.142,33784.911,34037.420
36,cpREV+I+G4,16824.571,57,33763.143,33772.238,34029.087
37,cpREV+F,17302.306,74,34752.613,34768.247,35097.873
38,cpREV+F+I,17177.014,75,34504.029,34520.108,34853.955
39,cpREV+F+G4,16844.355,75,33838.709,33854.788,34188.636
40,cpREV+F+I+G4,16841.933,76,33835.866,33852.398,34190.458
41,mtREV,17964.164,55,36038.328,36046.778,36294.941
42,mtREV+I,17790.627,56,35693.254,35702.023,35954.533
43,mtREV+G4,17529.845,56,35171.689,35180.459,35432.968
44,mtREV+I+G4,17518.320,57,35150.641,35159.736,35416.585
45,mtREV+F,17252.346,74,34652.691,34668.325,34997.952
46,mtREV+F+I,17129.099,75,34408.198,34424.277,34758.124
47,mtREV+F+G4,16837.784,75,33825.569,33841.648,34175.495
48,mtREV+F+I+G4,16834.137,76,33820.274,33836.805,34174.866
49,rtREV,17310.181,55,34730.361,34738.811,34986.974
50,rtREV+I,17171.913,56,34455.825,34464.595,34717.104
51,rtREV+G4,16980.291,56,34072.582,34081.351,34333.860
52,rtREV+I+G4,16972.060,57,34058.120,34067.215,34324.064
53,rtREV+F,17247.460,74,34642.921,34658.554,34988.181
54,rtREV+F+I,17142.060,75,34434.120,34450.199,34784.046
55,rtREV+F+G4,16909.025,75,33968.049,33984.128,34317.976
56,rtREV+F+I+G4,16905.893,76,33963.785,33980.316,34318.377
57,mtART,18865.006,55,37840.011,37848.461,38096.624
58,mtART+I,18636.917,56,37385.834,37394.603,37647.112
59,mtART+G4,18202.650,56,36517.300,36526.069,36778.578
60,mtART+I+G4,18188.758,57,36491.515,36500.610,36757.459
61,mtART+F,17906.329,74,35960.658,35976.292,36305.919
62,mtART+F+I,17756.543,75,35663.086,35679.165,36013.012
63,mtART+F+G4,17379.690,75,34909.380,34925.459,35259.306
64,mtART+F+I+G4,17375.972,76,34903.945,34920.476,35258.537
65,mtZOA,18077.398,55,36264.796,36273.246,36521.408
66,mtZOA+I,17896.831,56,35905.662,35914.431,36166.940
67,mtZOA+G4,17586.935,56,35285.871,35294.640,35547.149
68,mtZOA+I+G4,17574.454,57,35262.909,35272.003,35528.853
69,mtZOA+F,17465.568,74,35079.136,35094.770,35424.397
70,mtZOA+F+I,17344.560,75,34839.120,34855.199,35189.046
71,mtZOA+F+G4,17049.616,75,34249.233,34265.312,34599.159
72,mtZOA+F+I+G4,17046.725,76,34245.450,34261.981,34600.042
73,VT,16922.023,55,33954.045,33962.495,34210.658
74,VT+I,16803.497,56,33718.994,33727.763,33980.272
75,VT+G4,16662.961,56,33437.922,33446.691,33699.200
76,VT+I+G4,16655.884,57,33425.767,33434.862,33691.711
77,VT+F,16931.904,74,34011.807,34027.441,34357.068
78,VT+F+I,16832.212,75,33814.424,33830.503,34164.351
79,VT+F+G4,16653.480,75,33456.961,33473.040,33806.887
80,VT+F+I+G4,16650.237,76,33452.475,33469.006,33807.067
81,LG,17179.388,55,34468.776,34477.226,34725.388
82,LG+I,17041.028,56,34194.056,34202.826,34455.335
83,LG+G4,16860.934,56,33833.867,33842.636,34095.146
84,LG+I+G4,16852.834,57,33819.669,33828.764,34085.613
85,LG+F,17117.645,74,34383.290,34398.924,34728.551
86,LG+F+I,17012.055,75,34174.109,34190.188,34524.036
87,LG+F+G4,16788.331,75,33726.662,33742.741,34076.588
88,LG+F+I+G4,16785.357,76,33722.713,33739.244,34077.305
89,DCMut,16958.767,55,34027.534,34035.984,34284.147
90,DCMut+I,16865.595,56,33843.189,33851.958,34104.467
91,DCMut+G4,16659.093,56,33430.186,33438.955,33691.464
92,DCMut+I+G4,16656.197,57,33426.394,33435.488,33692.338
93,DCMut+F,17098.857,74,34345.715,34361.349,34690.976
94,DCMut+F+I,17014.865,75,34179.730,34195.809,34529.656
95,DCMut+F+G4,16754.887,75,33659.774,33675.853,34009.701
96,DCMut+F+I+G4,16753.926,76,33659.851,33676.382,34014.443
97,PMB,17313.631,55,34737.263,34745.713,34993.875
98,PMB+I,17182.719,56,34477.438,34486.207,34738.716
99,PMB+G4,17031.304,56,34174.608,34183.377,34435.886
100,PMB+I+G4,17023.358,57,34160.715,34169.810,34426.659
101,PMB+F,17261.890,74,34671.780,34687.414,35017.040
102,PMB+F+I,17152.166,75,34454.331,34470.410,34804.258
103,PMB+F+G4,16958.012,75,34066.024,34082.103,34415.951
104,PMB+F+I+G4,16954.671,76,34061.342,34077.874,34415.934
105,HIVb,16875.319,55,33860.638,33869.088,34117.251
106,HIVb+I,16699.906,56,33511.812,33520.581,33773.090
107,HIVb+G4,16481.249,56,33074.499,33083.268,33335.777
108,HIVb+I+G4,16469.266,57,33052.531,33061.626,33318.475
109,HIVb+F,16694.404,74,33536.808,33552.442,33882.069
110,HIVb+F+I,16570.859,75,33291.717,33307.796,33641.643
111,HIVb+F+G4,16323.337,75,32796.674,32812.753,33146.600
112,HIVb+F+I+G4,16318.509,76,32789.017,32805.548,33143.609
113,HIVw,17411.959,55,34933.917,34942.367,35190.530
114,HIVw+I,17225.324,56,34562.648,34571.417,34823.926
115,HIVw+G4,16931.579,56,33975.158,33983.928,34236.437
116,HIVw+I+G4,16922.349,57,33958.697,33967.792,34224.641
117,HIVw+F,17105.711,74,34359.421,34375.055,34704.682
118,HIVw+F+I,16948.291,75,34046.581,34062.660,34396.508
119,HIVw+F+G4,16637.420,75,33424.841,33440.920,33774.767
120,HIVw+F+I+G4,16632.336,76,33416.672,33433.204,33771.264
121,JTTDCMut,16553.455,55,33216.910,33225.360,33473.523
122,JTTDCMut+I,16439.876,56,32991.752,33000.521,33253.030
123,JTTDCMut+G4,16296.313,56,32704.625,32713.395,32965.904
124,JTTDCMut+I+G4,16289.224,57,32692.449,32701.543,32958.393
125,JTTDCMut+F,16588.656,74,33325.313,33340.947,33670.574
126,JTTDCMut+F+I,16495.410,75,33140.819,33156.898,33490.746
127,JTTDCMut+F+G4,16309.209,75,32768.419,32784.498,33118.345
128,JTTDCMut+F+I+G4,16306.345,76,32764.690,32781.221,33119.282
129,FLU,17140.946,55,34391.893,34400.343,34648.506
130,FLU+I,16962.177,56,34036.354,34045.123,34297.632
131,FLU+G4,16708.615,56,33529.229,33537.999,33790.508
132,FLU+I+G4,16698.493,57,33510.987,33520.081,33776.931
133,FLU+F,16953.318,74,34054.636,34070.270,34399.897
134,FLU+F+I,16816.449,75,33782.899,33798.978,34132.825
135,FLU+F+G4,16538.221,75,33226.443,33242.522,33576.369
136,FLU+F+I+G4,16533.575,76,33219.150,33235.681,33573.742
137,Blosum62,17434.020,55,34978.040,34986.490,35234.652
138,Blosum62+I,17301.870,56,34715.739,34724.508,34977.018
139,Blosum62+G4,17138.686,56,34389.373,34398.142,34650.651
140,Blosum62+I+G4,17130.976,57,34375.952,34385.047,34641.896
141,Blosum62+F,17361.554,74,34871.108,34886.741,35216.368
142,Blosum62+F+I,17248.764,75,34647.528,34663.607,34997.454
