No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,17522.454,45,35134.908,35140.327,35346.275
2,Dayhoff+I,17342.097,46,34776.194,34781.861,34992.258
3,Dayhoff+G4,17072.381,46,34236.761,34242.428,34452.825
4,Dayhoff+I+G4,17066.952,47,34227.903,34233.824,34448.664
5,Dayhoff+F,17445.505,64,35019.009,35030.177,35319.619
6,Dayhoff+F+I,17271.041,65,34672.082,34683.614,34977.389
7,Dayhoff+F+G4,16984.668,65,34099.336,34110.869,34404.644
8,Dayhoff+F+I+G4,16980.763,66,34093.526,34105.429,34403.530
9,mtMAM,18692.646,45,37475.292,37480.710,37686.658
10,mtMAM+I,18434.191,46,36960.382,36966.050,37176.446
11,mtMAM+G4,17871.413,46,35834.825,35840.492,36050.889
12,mtMAM+I+G4,17866.858,47,35827.715,35833.636,36048.476
13,mtMAM+F,17374.635,64,34877.271,34888.439,35177.881
14,mtMAM+F+I,17149.658,65,34429.317,34440.849,34734.624
15,mtMAM+F+G4,16787.406,65,33704.812,33716.344,34010.119
16,mtMAM+F+I+G4,16780.542,66,33693.084,33704.987,34003.088
17,JTT,16689.111,45,33468.222,33473.641,33679.589
18,JTT+I,16527.302,46,33146.605,33152.272,33362.668
19,JTT+G4,16387.693,46,32867.386,32873.053,33083.449
20,JTT+I+G4,16377.394,47,32848.789,32854.710,33069.549
21,JTT+F,16611.124,64,33350.247,33361.415,33650.858
22,JTT+F+I,16454.451,65,33038.903,33050.435,33344.210
23,JTT+F+G4,16303.777,65,32737.553,32749.086,33042.861
24,JTT+F+I+G4,16294.856,66,32721.712,32733.615,33031.716
25,WAG,17260.245,45,34610.489,34615.908,34821.856
26,WAG+I,17086.770,46,34265.540,34271.207,34481.604
27,WAG+G4,16913.340,46,33918.680,33924.347,34134.744
28,WAG+I+G4,16904.984,47,33903.968,33909.889,34124.728
29,WAG+F,17081.366,64,34290.731,34301.899,34591.341
30,WAG+F+I,16919.471,65,33968.941,33980.474,34274.249
31,WAG+F+G4,16737.061,65,33604.122,33615.654,33909.429
32,WAG+F+I+G4,16729.931,66,33591.861,33603.764,33901.865
33,cpREV,17442.232,45,34974.465,34979.884,35185.831
34,cpREV+I,17252.280,46,34596.559,34602.226,34812.623
35,cpREV+G4,16996.809,46,34085.619,34091.286,34301.682
36,cpREV+I+G4,16991.201,47,34076.403,34082.324,34297.163
37,cpREV+F,17236.609,64,34601.217,34612.385,34901.828
38,cpREV+F+I,17058.328,65,34246.656,34258.188,34551.963
39,cpREV+F+G4,16774.163,65,33678.327,33689.859,33983.634
40,cpREV+F+I+G4,16769.999,66,33671.998,33683.901,33982.002
41,mtREV,18321.714,45,36733.427,36738.846,36944.794
42,mtREV+I,18093.717,46,36279.435,36285.102,36495.498
43,mtREV+G4,17751.161,46,35594.322,35599.989,35810.386
44,mtREV+I+G4,17743.629,47,35581.258,35587.179,35802.018
45,mtREV+F,17279.201,64,34686.402,34697.569,34987.012
46,mtREV+F+I,17086.178,65,34302.355,34313.887,34607.662
47,mtREV+F+G4,16779.406,65,33688.811,33700.344,33994.119
48,mtREV+F+I+G4,16774.071,66,33680.142,33692.045,33990.146
49,rtREV,17740.455,45,35570.910,35576.329,35782.276
50,rtREV+I,17546.818,46,35185.637,35191.304,35401.700
51,rtREV+G4,17338.840,46,34769.681,34775.348,34985.745
52,rtREV+I+G4,17329.037,47,34752.074,34757.995,34972.834
53,rtREV+F,17495.499,64,35118.997,35130.165,35419.607
54,rtREV+F+I,17317.826,65,34765.653,34777.185,35070.960
55,rtREV+F+G4,17083.905,65,34297.810,34309.343,34603.118
56,rtREV+F+I+G4,17076.751,66,34285.502,34297.405,34595.506
57,mtART,19812.743,45,39715.486,39720.905,39926.852
58,mtART+I,19507.414,46,39106.827,39112.494,39322.891
59,mtART+G4,18884.949,46,37861.899,37867.566,38077.962
60,mtART+I+G4,18881.921,47,37857.841,37863.762,38078.602
61,mtART+F,18614.699,64,37357.397,37368.565,37658.008
62,mtART+F+I,18384.475,65,36898.950,36910.482,37204.257
63,mtART+F+G4,17829.904,65,35789.807,35801.339,36095.114
64,mtART+F+I+G4,17826.754,66,35785.509,35797.412,36095.513
65,mtZOA,18674.249,45,37438.498,37443.916,37649.864
66,mtZOA+I,18441.769,46,36975.539,36981.206,37191.602
67,mtZOA+G4,18025.771,46,36143.542,36149.209,36359.605
68,mtZOA+I+G4,18020.787,47,36135.574,36141.495,36356.334
69,mtZOA+F,17856.235,64,35840.469,35851.637,36141.079
70,mtZOA+F+I,17665.299,65,35460.597,35472.129,35765.904
71,mtZOA+F+G4,17284.447,65,34698.894,34710.426,35004.201
72,mtZOA+F+I+G4,17280.657,66,34693.313,34705.216,35003.317
73,VT,17176.028,45,34442.055,34447.474,34653.422
74,VT+I,17010.448,46,34112.895,34118.562,34328.959
75,VT+G4,16886.803,46,33865.606,33871.273,34081.670
76,VT+I+G4,16875.841,47,33845.683,33851.604,34066.443
77,VT+F,17000.810,64,34129.621,34140.789,34430.231
78,VT+F+I,16846.295,65,33822.590,33834.122,34127.897
79,VT+F+G4,16706.452,65,33542.905,33554.437,33848.212
80,VT+F+I+G4,16697.468,66,33526.936,33538.840,33836.941
81,LG,17541.141,45,35172.282,35177.701,35383.649
82,LG+I,17350.741,46,34793.481,34799.148,35009.545
83,LG+G4,17165.881,46,34423.761,34429.428,34639.825
84,LG+I+G4,17156.078,47,34406.157,34412.078,34626.917
85,LG+F,17256.212,64,34640.424,34651.592,34941.035
86,LG+F+I,17087.699,65,34305.398,34316.930,34610.705
87,LG+F+G4,16876.955,65,33883.910,33895.443,34189.218
88,LG+F+I+G4,16869.819,66,33871.638,33883.541,34181.642
89,DCMut,17522.657,45,35135.313,35140.732,35346.680
90,DCMut+I,17342.403,46,34776.805,34782.472,34992.869
91,DCMut+G4,17073.888,46,34239.775,34245.442,34455.839
92,DCMut+I+G4,17068.426,47,34230.852,34236.774,34451.613
