No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,33842.738,55,67795.476,67797.924,68117.382
2,JC+I,33420.198,56,66952.396,66954.933,67280.154
3,JC+G4,33365.784,56,66843.567,66846.105,67171.326
4,JC+I+G4,33310.375,57,66734.751,66737.380,67068.362
5,F81+F,33989.759,58,68095.517,68098.240,68434.981
6,F81+F+I,33579.283,59,67276.566,67279.383,67621.883
7,F81+F+G4,33522.438,59,67162.876,67165.694,67508.193
8,F81+F+I+G4,33468.809,60,67057.619,67060.533,67408.788
9,K2P,32688.600,56,65489.200,65491.737,65816.958
10,K2P+I,32234.077,57,64582.153,64584.782,64915.765
11,K2P+G4,32152.211,57,64418.422,64421.051,64752.033
12,K2P+I+G4,32099.593,58,64315.186,64317.908,64654.650
13,HKY+F,32742.185,59,65602.370,65605.188,65947.687
14,HKY+F+I,32307.592,60,64735.185,64738.099,65086.355
15,HKY+F+G4,32210.250,60,64540.500,64543.414,64891.670
16,HKY+F+I+G4,32161.874,61,64445.748,64448.760,64802.770
17,TNe,32680.112,57,65474.223,65476.852,65807.834
18,TNe+I,32229.712,58,64575.425,64578.147,64914.889
19,TNe+G4,32145.825,58,64407.650,64410.372,64747.114
20,TNe+I+G4,32094.450,59,64306.900,64309.718,64652.217
21,TN+F,32729.235,60,65578.469,65581.384,65929.639
22,TN+F+I,32297.124,61,64716.248,64719.260,65073.270
23,TN+F+G4,32198.530,61,64519.059,64522.072,64876.082
24,TN+F+I+G4,32150.674,62,64425.348,64428.460,64788.223
25,K3P,32687.287,57,65488.574,65491.203,65822.185
26,K3P+I,32232.596,58,64581.192,64583.914,64920.656
27,K3P+G4,32150.302,58,64416.605,64419.327,64756.069
28,K3P+I+G4,32097.755,59,64313.510,64316.328,64658.827
29,K3Pu+F,32733.375,60,65586.751,65589.665,65937.920
30,K3Pu+F+I,32299.671,61,64721.343,64724.355,65078.365
31,K3Pu+F+G4,32199.754,61,64521.508,64524.521,64878.531
32,K3Pu+F+I+G4,32151.800,62,64427.599,64430.711,64790.474
33,TPM2+F,32733.467,60,65586.935,65589.849,65938.104
34,TPM2+F+I,32297.316,61,64716.632,64719.644,65073.655
35,TPM2+F+G4,32195.463,61,64512.927,64515.939,64869.949
36,TPM2+F+I+G4,32146.999,62,64417.997,64421.110,64780.873
37,TPM2u+F,32733.468,60,65586.936,65589.850,65938.106
38,TPM2u+F+I,32297.316,61,64716.632,64719.644,65073.654
39,TPM2u+F+G4,32195.463,61,64512.926,64515.938,64869.948
40,TPM2u+F+I+G4,32146.997,62,64417.994,64421.107,64780.870
41,TPM3+F,32677.997,60,65475.993,65478.907,65827.163
42,TPM3+F+I,32261.205,61,64644.410,64647.422,65001.433
43,TPM3+F+G4,32137.923,61,64397.847,64400.859,64754.869
44,TPM3+F+I+G4,32096.647,62,64317.293,64320.406,64680.169
45,TPM3u+F,32677.997,60,65475.994,65478.908,65827.163
46,TPM3u+F+I,32261.205,61,64644.410,64647.422,65001.433
47,TPM3u+F+G4,32137.909,61,64397.818,64400.831,64754.841
48,TPM3u+F+I+G4,32096.615,62,64317.231,64320.343,64680.106
49,TIMe,32678.788,58,65473.577,65476.299,65813.041
50,TIMe+I,32228.225,59,64574.451,64577.268,64919.768
51,TIMe+G4,32143.888,59,64405.777,64408.594,64751.094
52,TIMe+I+G4,32092.599,60,64305.199,64308.113,64656.368
53,TIM+F,32720.329,61,65562.659,65565.671,65919.681
54,TIM+F+I,32289.064,62,64702.128,64705.240,65065.003
55,TIM+F+G4,32187.869,62,64499.738,64502.850,64862.613
56,TIM+F+I+G4,32140.411,63,64406.821,64410.035,64775.549
57,TIM2e,32679.530,58,65475.060,65477.782,65814.524
58,TIM2e+I,32229.517,59,64577.033,64579.850,64922.350
59,TIM2e+G4,32144.641,59,64407.283,64410.100,64752.600
60,TIM2e+I+G4,32093.700,60,64307.400,64310.314,64658.570
61,TIM2+F,32720.447,61,65562.895,65565.907,65919.917
62,TIM2+F+I,32286.849,62,64697.697,64700.810,65060.573
63,TIM2+F+G4,32183.064,62,64490.128,64493.240,64853.003
64,TIM2+F+I+G4,32135.186,63,64396.371,64399.585,64765.100
65,TIM3e,32657.800,58,65431.600,65434.322,65771.064
66,TIM3e+I,32217.708,59,64553.416,64556.234,64898.733
67,TIM3e+G4,32129.011,59,64376.022,64378.839,64721.339
68,TIM3e+I+G4,32080.118,60,64280.236,64283.150,64631.406
69,TIM3+F,32665.418,61,65452.836,65455.848,65809.858
70,TIM3+F+I,32250.170,62,64624.340,64627.453,64987.216
71,TIM3+F+G4,32127.646,62,64379.292,64382.404,64742.167
72,TIM3+F+I+G4,32086.255,63,64298.509,64301.723,64667.238
73,TVMe,32665.070,59,65448.141,65450.958,65793.457
74,TVMe+I,32221.295,60,64562.590,64565.504,64913.760
75,TVMe+G4,32134.015,60,64388.030,64390.944,64739.200
76,TVMe+I+G4,32084.213,61,64290.426,64293.438,64647.448
77,TVM+F,32668.043,62,65460.086,65463.198,65822.961
78,TVM+F+I,32249.486,63,64624.972,64628.186,64993.700
79,TVM+F+G4,32121.348,63,64368.697,64371.911,64737.425
80,TVM+F+I+G4,32079.899,64,64287.798,64291.115,64662.379
81,SYM,32657.107,60,65434.214,65437.128,65785.383
82,SYM+I,32217.015,61,64556.029,64559.042,64913.052
83,SYM+G4,32127.209,61,64376.418,64379.431,64733.441
84,SYM+I+G4,32078.704,62,64281.409,64284.521,64644.284
85,GTR+F,32655.378,63,65436.755,65439.969,65805.483
86,GTR+F+I,32238.441,64,64604.882,64608.199,64979.463
87,GTR+F+G4,32110.426,64,64348.853,64352.170,64723.434
88,GTR+F+I+G4,32068.880,65,64267.760,64271.183,64648.194
