No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11414.368,69,22966.737,22987.691,23261.695
2,Dayhoff+I,11255.340,70,22650.680,22672.289,22949.914
3,Dayhoff+G4,11019.244,70,22178.489,22200.097,22477.722
4,Dayhoff+I+G4,11016.177,71,22174.353,22196.628,22477.861
5,Dayhoff+F,11325.745,88,22827.490,22862.929,23203.669
6,Dayhoff+F+I,11179.644,89,22537.289,22573.615,22917.743
7,Dayhoff+F+G4,10939.416,89,22056.832,22093.158,22437.285
8,Dayhoff+F+I+G4,10937.448,90,22054.895,22092.123,22439.624
9,mtMAM,11905.196,69,23948.393,23969.347,24243.351
10,mtMAM+I,11777.371,70,23694.742,23716.351,23993.976
11,mtMAM+G4,11211.112,70,22562.223,22583.832,22861.457
12,mtMAM+I+G4,11211.729,71,22565.458,22587.733,22868.966
13,mtMAM+F,11654.295,88,23484.590,23520.029,23860.770
14,mtMAM+F+I,11529.292,89,23236.585,23272.911,23617.038
15,mtMAM+F+G4,11004.760,89,22187.520,22223.846,22567.974
16,mtMAM+F+I+G4,11005.392,90,22190.784,22228.011,22575.512
17,JTT,11174.144,69,22486.288,22507.243,22781.247
18,JTT+I,11016.173,70,22172.345,22193.954,22471.578
19,JTT+G4,10812.748,70,21765.496,21787.104,22064.729
20,JTT+I+G4,10810.155,71,21762.310,21784.585,22065.818
21,JTT+F,11161.499,88,22498.998,22534.437,22875.177
22,JTT+F+I,11016.020,89,22210.040,22246.366,22590.493
23,JTT+F+G4,10788.720,89,21755.439,21791.766,22135.893
24,JTT+F+I+G4,10786.675,90,21753.350,21790.577,22138.078
25,WAG,11258.726,69,22655.451,22676.406,22950.410
26,WAG+I,11117.167,70,22374.334,22395.943,22673.567
27,WAG+G4,10926.720,70,21993.441,22015.049,22292.674
28,WAG+I+G4,10924.084,71,21990.169,22012.443,22293.677
29,WAG+F,11210.217,88,22596.434,22631.873,22972.613
30,WAG+F+I,11079.544,89,22337.087,22373.414,22717.541
31,WAG+F+G4,10870.727,89,21919.454,21955.781,22299.908
32,WAG+F+I+G4,10869.070,90,21918.141,21955.368,22302.869
33,cpREV,11243.393,69,22624.787,22645.741,22919.745
34,cpREV+I,11106.082,70,22352.164,22373.773,22651.397
35,cpREV+G4,10883.252,70,21906.505,21928.113,22205.738
36,cpREV+I+G4,10880.963,71,21903.926,21926.201,22207.434
37,cpREV+F,11219.089,88,22614.177,22649.616,22990.356
38,cpREV+F+I,11086.408,89,22350.816,22387.143,22731.270
39,cpREV+F+G4,10858.380,89,21894.759,21931.086,22275.213
40,cpREV+F+I+G4,10856.799,90,21893.598,21930.825,22278.327
41,mtREV,11598.428,69,23334.857,23355.811,23629.815
42,mtREV+I,11482.626,70,23105.252,23126.860,23404.485
43,mtREV+G4,11123.951,70,22387.902,22409.511,22687.136
44,mtREV+I+G4,11124.774,71,22391.549,22413.823,22695.057
45,mtREV+F,11349.772,88,22875.544,22910.983,23251.723
46,mtREV+F+I,11238.937,89,22655.873,22692.200,23036.327
47,mtREV+F+G4,10896.644,89,21971.288,22007.614,22351.742
48,mtREV+F+I+G4,10897.457,90,21974.915,22012.142,22359.644
49,rtREV,11452.945,69,23043.890,23064.844,23338.849
50,rtREV+I,11321.716,70,22783.432,22805.041,23082.666
51,rtREV+G4,11087.296,70,22314.593,22336.202,22613.826
52,rtREV+I+G4,11086.221,71,22314.441,22336.716,22617.949
53,rtREV+F,11375.629,88,22927.257,22962.696,23303.436
54,rtREV+F+I,11249.054,89,22676.108,22712.434,23056.562
55,rtREV+F+G4,10975.442,89,22128.884,22165.211,22509.338
56,rtREV+F+I+G4,10975.293,90,22130.587,22167.814,22515.315
57,mtART,11931.971,69,24001.943,24022.897,24296.901
58,mtART+I,11794.143,70,23728.286,23749.895,24027.520
59,mtART+G4,11248.627,70,22637.255,22658.864,22936.488
60,mtART+I+G4,11249.405,71,22640.810,22663.085,22944.318
61,mtART+F,11784.245,88,23744.489,23779.928,24120.668
62,mtART+F+I,11656.814,89,23491.629,23527.955,23872.082
63,mtART+F+G4,11131.535,89,22441.069,22477.396,22821.523
64,mtART+F+I+G4,11132.357,90,22444.715,22481.942,22829.443
65,mtZOA,11539.953,69,23217.905,23238.860,23512.864
66,mtZOA+I,11414.520,70,22969.040,22990.649,23268.273
67,mtZOA+G4,10980.362,70,22100.724,22122.332,22399.957
68,mtZOA+I+G4,10980.877,71,22103.754,22126.029,22407.262
69,mtZOA+F,11475.885,88,23127.770,23163.209,23503.949
70,mtZOA+F+I,11352.469,89,22882.938,22919.265,23263.392
71,mtZOA+F+G4,10938.540,89,22055.081,22091.407,22435.534
72,mtZOA+F+I+G4,10939.016,90,22058.032,22095.259,22442.761
73,VT,11279.512,69,22697.024,22717.979,22991.983
74,VT+I,11129.351,70,22398.703,22420.312,22697.936
75,VT+G4,10952.783,70,22045.566,22067.175,22344.799
76,VT+I+G4,10951.779,71,22045.558,22067.832,22349.066
77,VT+F,11251.929,88,22679.858,22715.297,23056.037
78,VT+F+I,11112.559,89,22403.117,22439.444,22783.571
79,VT+F+G4,10916.843,89,22011.685,22048.012,22392.139
80,VT+F+I+G4,10915.839,90,22011.679,22048.906,22396.407
81,LG,11253.034,69,22644.069,22665.023,22939.028
82,LG+I,11116.270,70,22372.541,22394.150,22671.774
83,LG+G4,10889.623,70,21919.247,21940.855,22218.480
84,LG+I+G4,10888.707,71,21919.414,21941.688,22222.922
85,LG+F,11255.656,88,22687.312,22722.751,23063.491
86,LG+F+I,11125.712,89,22429.424,22465.750,22809.878
87,LG+F+G4,10853.482,89,21884.963,21921.290,22265.417
88,LG+F+I+G4,10853.202,90,21886.405,21923.632,22271.134
89,DCMut,11415.154,69,22968.309,22989.263,23263.267
90,DCMut+I,11255.885,70,22651.771,22673.379,22951.004
91,DCMut+G4,11020.657,70,22181.315,22202.923,22480.548
92,DCMut+I+G4,11017.839,71,22177.678,22199.953,22481.186
93,DCMut+F,11327.308,88,22830.617,22866.056,23206.796
94,DCMut+F+I,11180.881,89,22539.762,22576.089,22920.216
95,DCMut+F+G4,10941.021,89,22060.042,22096.368,22440.496
96,DCMut+F+I+G4,10938.981,90,22057.963,22095.190,22442.691
97,PMB,11378.999,69,22895.998,22916.953,23190.957
98,PMB+I,11230.950,70,22601.899,22623.508,22901.132
99,PMB+G4,11052.934,70,22245.868,22267.477,22545.102
100,PMB+I+G4,11050.150,71,22242.299,22264.574,22545.807
101,PMB+F,11417.142,88,23010.284,23045.723,23386.463
102,PMB+F+I,11276.510,89,22731.021,22767.347,23111.475
103,PMB+F+G4,11073.747,89,22325.493,22361.820,22705.947
104,PMB+F+I+G4,11071.625,90,22323.249,22360.477,22707.978
105,HIVb,11394.004,69,22926.009,22946.963,23220.967
106,HIVb+I,11201.829,70,22543.658,22565.266,22842.891
