No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,6661.532,65,13453.063,13470.397,13734.495
2,JC+I,6485.022,66,13102.045,13119.948,13387.806
3,JC+G4,6410.564,66,12953.128,12971.031,13238.890
4,JC+I+G4,6395.046,67,12924.093,12942.576,13214.184
5,F81+F,6656.762,68,13449.524,13468.597,13743.945
6,F81+F+I,6478.514,69,13095.028,13114.702,13393.779
7,F81+F+G4,6405.920,69,12949.840,12969.514,13248.591
8,F81+F+I+G4,6390.339,70,12920.678,12940.964,13223.759
9,K2P,6578.973,66,13289.945,13307.848,13575.707
10,K2P+I,6398.581,67,12931.162,12949.645,13221.254
11,K2P+G4,6313.744,67,12761.488,12779.971,13051.580
12,K2P+I+G4,6299.605,68,12735.209,12754.282,13029.630
13,HKY+F,6583.470,69,13304.941,13324.615,13603.692
14,HKY+F+I,6399.695,70,12939.390,12959.676,13242.470
15,HKY+F+G4,6315.909,70,12771.817,12792.103,13074.898
16,HKY+F+I+G4,6301.435,71,12744.870,12765.778,13052.280
17,TNe,6576.245,67,13286.490,13304.973,13576.581
18,TNe+I,6396.366,68,12928.731,12947.805,13223.152
19,TNe+G4,6312.586,68,12761.173,12780.246,13055.594
20,TNe+I+G4,6298.507,69,12735.014,12754.688,13033.764
21,TN+F,6566.662,70,13273.325,13293.611,13576.405
22,TN+F+I,6384.316,71,12910.632,12931.540,13218.042
23,TN+F+G4,6300.356,71,12742.712,12763.620,13050.122
24,TN+F+I+G4,6286.403,72,12716.806,12738.347,13028.546
25,K3P,6573.571,67,13281.142,13299.625,13571.233
26,K3P+I,6392.801,68,12921.603,12940.676,13216.024
27,K3P+G4,6309.148,68,12754.297,12773.370,13048.718
28,K3P+I+G4,6294.762,69,12727.523,12747.197,13026.274
29,K3Pu+F,6578.025,70,13296.051,13316.336,13599.131
30,K3Pu+F+I,6393.444,71,12928.889,12949.797,13236.299
31,K3Pu+F+G4,6311.080,71,12764.160,12785.068,13071.570
32,K3Pu+F+I+G4,6296.298,72,12736.596,12758.137,13048.336
33,TPM2+F,6570.953,70,13281.906,13302.192,13584.987
34,TPM2+F+I,6377.596,71,12897.193,12918.101,13204.603
35,TPM2+F+G4,6304.950,71,12751.901,12772.809,13059.311
36,TPM2+F+I+G4,6287.861,72,12719.723,12741.264,13031.463
37,TPM2u+F,6570.953,70,13281.906,13302.192,13584.987
38,TPM2u+F+I,6377.596,71,12897.193,12918.101,13204.603
39,TPM2u+F+G4,6304.953,71,12751.906,12772.814,13059.316
40,TPM2u+F+I+G4,6287.856,72,12719.712,12741.253,13031.452
41,TPM3+F,6569.442,70,13278.884,13299.170,13581.965
42,TPM3+F+I,6393.428,71,12928.857,12949.765,13236.267
43,TPM3+F+G4,6305.325,71,12752.649,12773.557,13060.060
44,TPM3+F+I+G4,6292.514,72,12729.028,12750.569,13040.768
45,TPM3u+F,6569.442,70,13278.884,13299.170,13581.964
46,TPM3u+F+I,6393.432,71,12928.864,12949.772,13236.274
47,TPM3u+F+G4,6305.324,71,12752.649,12773.557,13060.059
48,TPM3u+F+I+G4,6292.504,72,12729.007,12750.548,13040.747
49,TIMe,6570.822,68,13277.643,13296.716,13572.064
50,TIMe+I,6390.567,69,12919.134,12938.808,13217.885
51,TIMe+G4,6307.973,69,12753.947,12773.621,13052.698
52,TIMe+I+G4,6293.677,70,12727.354,12747.640,13030.435
53,TIM+F,6561.126,71,13264.252,13285.160,13571.662
54,TIM+F+I,6377.966,72,12899.931,12921.472,13211.671
55,TIM+F+G4,6295.472,72,12734.944,12756.484,13046.683
56,TIM+F+I+G4,6281.205,73,12708.410,12730.594,13024.479
57,TIM2e,6565.033,68,13266.066,13285.139,13560.487
58,TIM2e+I,6375.219,69,12888.437,12908.111,13187.188
59,TIM2e+G4,6303.178,69,12744.357,12764.031,13043.108
60,TIM2e+I+G4,6286.523,70,12713.046,12733.331,13016.126
61,TIM2+F,6554.630,71,13251.261,13272.169,13558.671
62,TIM2+F+I,6363.345,72,12870.691,12892.232,13182.431
63,TIM2+F+G4,6289.072,72,12722.144,12743.685,13033.884
64,TIM2+F+I+G4,6272.863,73,12691.727,12713.911,13007.796
65,TIM3e,6556.953,68,13249.905,13268.978,13544.326
66,TIM3e+I,6385.519,69,12909.039,12928.713,13207.789
67,TIM3e+G4,6295.520,69,12729.040,12748.714,13027.790
68,TIM3e+I+G4,6283.592,70,12707.184,12727.470,13010.264
69,TIM3+F,6552.078,71,13246.157,13267.065,13553.567
70,TIM3+F+I,6377.951,72,12899.903,12921.444,13211.643
71,TIM3+F+G4,6289.054,72,12722.109,12743.650,13033.849
72,TIM3+F+I+G4,6277.190,73,12700.380,12722.565,13016.450
73,TVMe,6545.918,69,13229.835,13249.509,13528.586
74,TVMe+I,6364.062,70,12868.124,12888.410,13171.205
75,TVMe+G4,6285.449,70,12710.899,12731.185,13013.979
76,TVMe+I+G4,6270.911,71,12683.822,12704.729,12991.232
77,TVM+F,6554.383,72,13252.766,13274.307,13564.506
78,TVM+F+I,6369.101,73,12884.201,12906.386,13200.271
79,TVM+F+G4,6292.045,73,12730.089,12752.274,13046.159
80,TVM+F+I+G4,6276.871,74,12701.742,12724.581,13022.141
81,SYM,6543.146,70,13226.292,13246.578,13529.372
82,SYM+I,6362.221,71,12866.442,12887.350,13173.852
83,SYM+G4,6283.619,71,12709.238,12730.146,13016.648
84,SYM+I+G4,6269.512,72,12683.024,12704.565,12994.764
85,GTR+F,6537.428,73,13220.857,13243.042,13536.927
86,GTR+F+I,6354.625,74,12857.249,12880.089,13177.648
87,GTR+F+G4,6275.289,74,12698.579,12721.418,13018.978
88,GTR+F+I+G4,6261.469,75,12672.939,12696.444,12997.668
