name,datatype,AIC,AICc,BIC
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
ENSGT00390000005742.Euteleostomi.001,AA,JTT+F+G4,JTT+F+G4,JTT+F+G4
