name,datatype,AIC,AICc,BIC
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,TN+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000001366.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,TN+F+I
