name,datatype,AIC,AICc,BIC
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,HIVb+F+I+G4,HIVb+F+I+G4,HIVb+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
EMGT00050000002337.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
