name,datatype,AIC,AICc,BIC
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+I
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I,VT+F+I,VT+F+I
EMGT00050000001366.Drosophila.001,AA,JTT+F+I+G4,JTT+F+G4,JTT+F+G4
EMGT00050000001366.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
