No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,14934.758,53,29975.516,29984.418,30216.496
2,Dayhoff+I,14793.658,54,29695.317,29704.569,29940.843
3,Dayhoff+G4,14596.617,54,29301.234,29310.487,29546.761
4,Dayhoff+I+G4,14591.922,55,29293.844,29303.454,29543.917
5,Dayhoff+F,14930.645,72,30005.289,30022.135,30332.658
6,Dayhoff+F+I,14788.742,73,29723.483,29740.825,30055.399
7,Dayhoff+F+G4,14582.932,73,29311.864,29329.206,29643.779
8,Dayhoff+F+I+G4,14578.978,74,29305.956,29323.802,29642.418
9,mtMAM,15949.243,53,32004.485,32013.388,32245.465
10,mtMAM+I,15725.228,54,31558.456,31567.708,31803.982
11,mtMAM+G4,15192.546,54,30493.092,30502.345,30738.619
12,mtMAM+I+G4,15187.387,55,30484.773,30494.383,30734.847
13,mtMAM+F,15216.701,72,30577.402,30594.248,30904.771
14,mtMAM+F+I,15026.849,73,30199.697,30217.039,30531.613
15,mtMAM+F+G4,14678.151,73,29502.302,29519.644,29834.218
16,mtMAM+F+I+G4,14673.391,74,29494.782,29512.627,29831.244
17,JTT,14582.011,53,29270.022,29278.924,29511.001
18,JTT+I,14422.347,54,28952.693,28961.946,29198.220
19,JTT+G4,14261.162,54,28630.324,28639.577,28875.851
20,JTT+I+G4,14255.203,55,28620.407,28630.017,28870.480
21,JTT+F,14588.888,72,29321.776,29338.622,29649.145
22,JTT+F+I,14428.930,73,29003.859,29021.201,29335.774
23,JTT+F+G4,14266.880,73,28679.760,28697.102,29011.675
24,JTT+F+I+G4,14260.962,74,28669.923,28687.769,29006.385
25,WAG,14860.426,53,29826.853,29835.755,30067.832
26,WAG+I,14707.826,54,29523.651,29532.904,29769.178
27,WAG+G4,14532.511,54,29173.023,29182.275,29418.549
28,WAG+I+G4,14527.860,55,29165.719,29175.329,29415.793
29,WAG+F,14893.603,72,29931.207,29948.053,30258.575
30,WAG+F+I,14740.927,73,29627.854,29645.196,29959.770
31,WAG+F+G4,14557.719,73,29261.437,29278.779,29593.353
32,WAG+F+I+G4,14553.359,74,29254.717,29272.563,29591.179
33,cpREV,14983.002,53,30072.003,30080.905,30312.983
34,cpREV+I,14811.985,54,29731.970,29741.223,29977.497
35,cpREV+G4,14589.085,54,29286.169,29295.422,29531.696
36,cpREV+I+G4,14584.584,55,29279.167,29288.777,29529.240
37,cpREV+F,15048.396,72,30240.792,30257.638,30568.161
38,cpREV+F+I,14881.325,73,29908.650,29925.992,30240.565
39,cpREV+F+G4,14643.421,73,29432.843,29450.185,29764.758
40,cpREV+F+I+G4,14639.600,74,29427.199,29445.045,29763.662
41,mtREV,15594.907,53,31295.813,31304.715,31536.793
42,mtREV+I,15408.744,54,30925.489,30934.741,31171.015
43,mtREV+G4,15093.241,54,30294.482,30303.735,30540.009
44,mtREV+I+G4,15088.055,55,30286.110,30295.720,30536.184
45,mtREV+F,15051.317,72,30246.634,30263.480,30574.002
46,mtREV+F+I,14891.824,73,29929.648,29946.989,30261.563
47,mtREV+F+G4,14638.268,73,29422.535,29439.877,29754.451
48,mtREV+F+I+G4,14635.155,74,29418.310,29436.156,29754.772
49,rtREV,15161.624,53,30429.247,30438.149,30670.227
50,rtREV+I,14980.218,54,30068.436,30077.688,30313.962
51,rtREV+G4,14790.722,54,29689.444,29698.696,29934.970
52,rtREV+I+G4,14784.147,55,29678.295,29687.905,29928.368
53,rtREV+F,15102.051,72,30348.102,30364.948,30675.471
54,rtREV+F+I,14923.607,73,29993.215,30010.556,30325.130
55,rtREV+F+G4,14730.574,73,29607.149,29624.491,29939.064
56,rtREV+F+I+G4,14724.517,74,29597.034,29614.880,29933.496
57,mtART,16292.023,53,32690.045,32698.947,32931.025
58,mtART+I,16029.343,54,32166.686,32175.938,32412.212
59,mtART+G4,15473.723,54,31055.446,31064.698,31300.972
60,mtART+I+G4,15470.059,55,31050.118,31059.728,31300.192
61,mtART+F,15616.258,72,31376.517,31393.363,31703.885
62,mtART+F+I,15415.605,73,30977.211,30994.553,31309.126
63,mtART+F+G4,15036.032,73,30218.064,30235.406,30549.979
64,mtART+F+I+G4,15032.594,74,30213.188,30231.033,30549.650
65,mtZOA,15693.325,53,31492.649,31501.551,31733.629
66,mtZOA+I,15477.489,54,31062.977,31072.230,31308.504
67,mtZOA+G4,15059.473,54,30226.946,30236.198,30472.473
68,mtZOA+I+G4,15055.408,55,30220.815,30230.425,30470.889
69,mtZOA+F,15214.995,72,30573.990,30590.836,30901.358
70,mtZOA+F+I,15041.754,73,30229.508,30246.850,30561.424
71,mtZOA+F+G4,14763.070,73,29672.141,29689.483,30004.056
72,mtZOA+F+I+G4,14759.008,74,29666.015,29683.861,30002.478
73,VT,14870.844,53,29847.688,29856.590,30088.667
74,VT+I,14708.958,54,29525.916,29535.168,29771.442
75,VT+G4,14555.328,54,29218.656,29227.908,29464.183
76,VT+I+G4,14549.570,55,29209.141,29218.751,29459.214
77,VT+F,14889.816,72,29923.633,29940.479,30251.001
78,VT+F+I,14729.249,73,29604.499,29621.841,29936.414
79,VT+F+G4,14575.203,73,29296.406,29313.748,29628.322
80,VT+F+I+G4,14569.369,74,29286.738,29304.584,29623.200
81,LG,14952.888,53,30011.775,30020.677,30252.755
82,LG+I,14778.159,54,29664.318,29673.571,29909.845
83,LG+G4,14579.611,54,29267.223,29276.475,29512.749
84,LG+I+G4,14574.960,55,29259.919,29269.529,29509.992
85,LG+F,14938.038,72,30020.076,30036.922,30347.444
86,LG+F+I,14767.960,73,29681.920,29699.262,30013.835
87,LG+F+G4,14574.871,73,29295.743,29313.085,29627.658
88,LG+F+I+G4,14570.013,74,29288.026,29305.872,29624.488
89,DCMut,14935.891,53,29977.782,29986.684,30218.761
90,DCMut+I,14794.677,54,29697.353,29706.606,29942.880
91,DCMut+G4,14598.235,54,29304.470,29313.723,29549.997
92,DCMut+I+G4,14593.508,55,29297.015,29306.625,29547.088
93,DCMut+F,14931.333,72,30006.665,30023.511,30334.034
94,DCMut+F+I,14789.343,73,29724.687,29742.029,30056.602
95,DCMut+F+G4,14584.191,73,29314.382,29331.724,29646.298
96,DCMut+F+I+G4,14580.217,74,29308.435,29326.280,29644.897
97,PMB,15138.385,53,30382.770,30391.672,30623.750
98,PMB+I,14970.202,54,30048.405,30057.657,30293.931
99,PMB+G4,14805.024,54,29718.049,29727.301,29963.575
100,PMB+I+G4,14799.695,55,29709.391,29719.001,29959.464
101,PMB+F,15160.667,72,30465.334,30482.180,30792.702
102,PMB+F+I,14997.201,73,30140.402,30157.744,30472.318
103,PMB+F+G4,14831.302,73,29808.605,29825.947,30140.520
104,PMB+F+I+G4,14826.085,74,29800.170,29818.016,30136.632
105,HIVb,14865.995,53,29837.991,29846.893,30078.970
106,HIVb+I,14664.633,54,29437.265,29446.517,29682.791
107,HIVb+G4,14414.173,54,28936.345,28945.597,29181.871
108,HIVb+I+G4,14408.678,55,28927.356,28936.966,29177.429
109,HIVb+F,14791.576,72,29727.153,29743.999,30054.521
110,HIVb+F+I,14590.508,73,29327.017,29344.359,29658.932
111,HIVb+F+G4,14343.041,73,28832.083,28849.425,29163.998
112,HIVb+F+I+G4,14337.372,74,28822.744,28840.590,29159.206
113,HIVw,15237.968,53,30581.936,30590.838,30822.915
114,HIVw+I,15041.900,54,30191.799,30201.052,30437.326
115,HIVw+G4,14773.901,54,29655.801,29665.054,29901.328
116,HIVw+I+G4,14767.697,55,29645.395,29655.005,29895.468
117,HIVw+F,14998.762,72,30141.525,30158.371,30468.893
118,HIVw+F+I,14792.014,73,29730.028,29747.370,30061.943
119,HIVw+F+G4,14539.528,73,29225.056,29242.398,29556.971
120,HIVw+F+I+G4,14532.617,74,29213.234,29231.079,29549.696
121,JTTDCMut,14588.781,53,29283.562,29292.464,29524.541
122,JTTDCMut+I,14429.591,54,28967.183,28976.435,29212.709
123,JTTDCMut+G4,14268.494,54,28644.987,28654.240,28890.514
124,JTTDCMut+I+G4,14262.393,55,28634.786,28644.396,28884.859
125,JTTDCMut+F,14596.246,72,29336.493,29353.339,29663.861
126,JTTDCMut+F+I,14436.724,73,29019.448,29036.790,29351.364
127,JTTDCMut+F+G4,14274.290,73,28694.579,28711.921,29026.495
128,JTTDCMut+F+I+G4,14268.336,74,28684.672,28702.517,29021.134
129,FLU,14952.238,53,30010.477,30019.379,30251.457
130,FLU+I,14777.395,54,29662.789,29672.041,29908.316
131,FLU+G4,14497.363,54,29102.727,29111.979,29348.253
132,FLU+I+G4,14494.180,55,29098.361,29107.971,29348.434
133,FLU+F,14924.789,72,29993.579,30010.425,30320.947
134,FLU+F+I,14740.551,73,29627.103,29644.445,29959.018
135,FLU+F+G4,14459.036,73,29064.072,29081.414,29395.987
136,FLU+F+I+G4,14455.130,74,29058.260,29076.106,29394.722
137,Blosum62,15190.215,53,30486.430,30495.332,30727.410
138,Blosum62+I,15022.420,54,30152.839,30162.091,30398.366
139,Blosum62+G4,14855.153,54,29818.306,29827.559,30063.833
140,Blosum62+I+G4,14849.505,55,29809.010,29818.620,30059.083
141,Blosum62+F,15196.820,72,30537.641,30554.487,30865.009
142,Blosum62+F+I,15033.091,73,30212.182,30229.524,30544.097
143,Blosum62+F+G4,14861.731,73,29869.462,29886.804,30201.377
144,Blosum62+F+I+G4,14856.280,74,29860.560,29878.406,30197.022
145,mtMet,15468.754,53,31043.508,31052.410,31284.487
146,mtMet+I,15276.126,54,30660.253,30669.505,30905.779
147,mtMet+G4,14952.305,54,30012.610,30021.862,30258.136
148,mtMet+I+G4,14947.422,55,30004.843,30014.453,30254.916
149,mtMet+F,14827.160,72,29798.320,29815.166,30125.688
150,mtMet+F+I,14668.216,73,29482.432,29499.774,29814.348
151,mtMet+F+G4,14438.900,73,29023.800,29041.142,29355.716
152,mtMet+F+I+G4,14434.533,74,29017.065,29034.911,29353.527
153,mtVer,15488.553,53,31083.106,31092.008,31324.085
154,mtVer+I,15296.541,54,30701.083,30710.335,30946.609
155,mtVer+G4,14928.681,54,29965.361,29974.614,30210.888
156,mtVer+I+G4,14924.021,55,29958.042,29967.652,30208.115
157,mtVer+F,14868.655,72,29881.311,29898.157,30208.679
158,mtVer+F+I,14697.430,73,29540.861,29558.203,29872.776
159,mtVer+F+G4,14434.067,73,29014.133,29031.475,29346.048
160,mtVer+F+I+G4,14430.583,74,29009.166,29027.012,29345.628
161,mtInv,15664.526,53,31435.052,31443.954,31676.032
162,mtInv+I,15466.481,54,31040.962,31050.214,31286.489
163,mtInv+G4,15184.230,54,30476.461,30485.713,30721.987
164,mtInv+I+G4,15178.691,55,30467.381,30476.991,30717.454
165,mtInv+F,14887.291,72,29918.582,29935.428,30245.951
166,mtInv+F+I,14729.007,73,29604.014,29621.356,29935.929
167,mtInv+F+G4,14526.735,73,29199.471,29216.813,29531.386
168,mtInv+F+I+G4,14521.776,74,29191.551,29209.397,29528.014
