No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,8624.627,33,17315.254,17317.523,17477.960
2,JC+I,8525.164,34,17118.329,17120.738,17285.966
3,JC+G4,8475.059,34,17018.119,17020.527,17185.755
4,JC+I+G4,8473.264,35,17016.529,17019.082,17189.096
5,F81+F,8637.320,36,17346.640,17349.342,17524.138
6,F81+F+I,8526.965,37,17127.931,17130.786,17310.359
7,F81+F+G4,8482.388,37,17038.776,17041.631,17221.205
8,F81+F+I+G4,8478.932,38,17033.863,17036.876,17221.222
9,K2P,8440.593,34,16949.185,16951.594,17116.822
10,K2P+I,8335.275,35,16740.549,16743.102,16913.116
11,K2P+G4,8276.338,35,16622.676,16625.229,16795.243
12,K2P+I+G4,8274.939,36,16621.878,16624.580,16799.376
13,HKY+F,8432.903,37,16939.807,16942.662,17122.235
14,HKY+F+I,8306.717,38,16689.434,16692.446,16876.793
15,HKY+F+G4,8254.806,38,16585.612,16588.624,16772.971
16,HKY+F+I+G4,8250.672,39,16579.345,16582.519,16771.634
17,TNe,8437.817,35,16945.633,16948.187,17118.201
18,TNe+I,8331.383,36,16734.766,16737.468,16912.264
19,TNe+G4,8271.675,36,16615.350,16618.051,16792.847
20,TNe+I+G4,8270.076,37,16614.152,16617.007,16796.581
21,TN+F,8431.509,38,16939.017,16942.030,17126.376
22,TN+F+I,8305.807,39,16689.615,16692.788,16881.904
23,TN+F+G4,8252.138,39,16582.276,16585.449,16774.565
24,TN+F+I+G4,8248.344,40,16576.688,16580.028,16773.908
25,K3P,8440.465,35,16950.930,16953.484,17123.498
26,K3P+I,8335.179,36,16742.357,16745.059,16919.855
27,K3P+G4,8276.265,36,16624.531,16627.233,16802.029
28,K3P+I+G4,8274.788,37,16623.577,16626.431,16806.005
29,K3Pu+F,8432.421,38,16940.842,16943.855,17128.201
30,K3Pu+F+I,8306.142,39,16690.285,16693.459,16882.574
31,K3Pu+F+G4,8254.397,39,16586.794,16589.968,16779.083
32,K3Pu+F+I+G4,8250.278,40,16580.556,16583.896,16777.776
33,TPM2+F,8432.869,38,16941.739,16944.751,17129.098
34,TPM2+F+I,8306.673,39,16691.345,16694.519,16883.634
35,TPM2+F+G4,8254.634,39,16587.267,16590.441,16779.556
36,TPM2+F+I+G4,8250.556,40,16581.112,16584.452,16778.332
37,TPM2u+F,8432.869,38,16941.739,16944.751,17129.097
38,TPM2u+F+I,8306.673,39,16691.345,16694.519,16883.634
39,TPM2u+F+G4,8254.635,39,16587.270,16590.444,16779.559
40,TPM2u+F+I+G4,8250.540,40,16581.081,16584.421,16778.301
41,TPM3+F,8432.839,38,16941.677,16944.690,17129.036
42,TPM3+F+I,8305.770,39,16689.540,16692.714,16881.829
43,TPM3+F+G4,8254.400,39,16586.801,16589.975,16779.090
44,TPM3+F+I+G4,8249.916,40,16579.832,16583.172,16777.052
45,TPM3u+F,8432.839,38,16941.677,16944.690,17129.036
46,TPM3u+F+I,8305.770,39,16689.540,16692.714,16881.829
47,TPM3u+F+G4,8254.400,39,16586.801,16589.975,16779.090
48,TPM3u+F+I+G4,8249.891,40,16579.782,16583.122,16777.002
49,TIMe,8437.684,36,16947.368,16950.070,17124.866
50,TIMe+I,8331.282,37,16736.564,16739.419,16918.993
51,TIMe+G4,8271.606,37,16617.212,16620.067,16799.640
52,TIMe+I+G4,8270.034,38,16616.067,16619.079,16803.426
53,TIM+F,8431.023,39,16940.046,16943.220,17132.335
54,TIM+F+I,8305.229,40,16690.458,16693.798,16887.678
55,TIM+F+G4,8251.728,40,16583.456,16586.796,16780.675
56,TIM+F+I+G4,8247.889,41,16577.778,16581.288,16779.928
57,TIM2e,8437.351,36,16946.701,16949.403,17124.199
58,TIM2e+I,8330.857,37,16735.713,16738.568,16918.142
59,TIM2e+G4,8270.481,37,16614.961,16617.816,16797.389
60,TIM2e+I+G4,8268.949,38,16613.898,16616.911,16801.257
61,TIM2+F,8431.471,39,16940.941,16944.115,17133.231
62,TIM2+F+I,8305.758,40,16691.516,16694.857,16888.736
63,TIM2+F+G4,8251.951,40,16583.902,16587.242,16781.122
64,TIM2+F+I+G4,8248.189,41,16578.378,16581.888,16780.528
65,TIM3e,8429.504,36,16931.008,16933.710,17108.506
66,TIM3e+I,8328.209,37,16730.417,16733.272,16912.846
67,TIM3e+G4,8263.611,37,16601.222,16604.077,16783.650
68,TIM3e+I+G4,8262.965,38,16601.930,16604.942,16789.289
69,TIM3+F,8431.453,39,16940.907,16944.081,17133.196
70,TIM3+F+I,8304.861,40,16689.721,16693.061,16886.941
71,TIM3+F+G4,8251.746,40,16583.491,16586.831,16780.711
72,TIM3+F+I+G4,8247.715,41,16577.431,16580.941,16779.581
73,TVMe,8431.319,37,16936.639,16939.493,17119.067
74,TVMe+I,8331.305,38,16738.609,16741.622,16925.968
75,TVMe+G4,8265.696,38,16607.393,16610.405,16794.751
76,TVMe+I+G4,8265.369,39,16608.738,16611.912,16801.027
77,TVM+F,8432.117,40,16944.234,16947.574,17141.454
78,TVM+F+I,8305.046,41,16692.092,16695.603,16894.243
79,TVM+F+G4,8253.581,41,16589.162,16592.673,16791.313
80,TVM+F+I+G4,8249.276,42,16582.551,16586.237,16789.632
81,SYM,8428.463,38,16932.926,16935.938,17120.284
82,SYM+I,8327.185,39,16732.370,16735.544,16924.660
83,SYM+G4,8261.776,39,16601.552,16604.726,16793.841
84,SYM+I+G4,8261.120,40,16602.240,16605.581,16799.460
85,GTR+F,8430.721,41,16943.443,16946.954,17145.593
86,GTR+F+I,8304.125,42,16692.250,16695.936,16899.331
87,GTR+F+G4,8250.909,42,16585.818,16589.503,16792.898
88,GTR+F+I+G4,8246.969,43,16579.938,16583.804,16791.950
