No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,12843.399,71,25828.798,25842.322,26163.848
2,JC+I,12585.008,72,25314.017,25327.940,25653.786
3,JC+G4,12444.382,72,25032.764,25046.687,25372.533
4,JC+I+G4,12423.929,73,24993.858,25008.187,25338.346
5,F81+F,12885.620,74,25919.241,25933.982,26268.448
6,F81+F+I,12604.952,75,25359.904,25375.063,25713.830
7,F81+F+G4,12435.875,75,25021.749,25036.909,25375.675
8,F81+F+I+G4,12418.342,76,24988.685,25004.269,25347.330
9,K2P,12610.922,72,25365.844,25379.767,25705.613
10,K2P+I,12342.336,73,24830.672,24845.001,25175.160
11,K2P+G4,12177.479,73,24500.957,24515.286,24845.445
12,K2P+I+G4,12159.200,74,24466.400,24481.141,24815.607
13,HKY+F,12613.581,75,25377.161,25392.321,25731.087
14,HKY+F+I,12300.278,76,24752.556,24768.140,25111.201
15,HKY+F+G4,12089.395,76,24330.790,24346.374,24689.435
16,HKY+F+I+G4,12072.489,77,24298.978,24314.994,24662.342
17,TNe,12610.458,73,25366.915,25381.244,25711.403
18,TNe+I,12342.229,74,24832.457,24847.199,25181.664
19,TNe+G4,12176.784,74,24501.568,24516.309,24850.775
20,TNe+I+G4,12158.968,75,24467.936,24483.096,24821.862
21,TN+F,12609.622,76,25371.243,25386.828,25729.888
22,TN+F+I,12300.235,77,24754.471,24770.487,25117.835
23,TN+F+G4,12086.676,77,24327.352,24343.368,24690.716
24,TN+F+I+G4,12071.363,78,24298.726,24315.180,24666.809
25,K3P,12605.782,73,25357.564,25371.893,25702.052
26,K3P+I,12336.470,74,24820.940,24835.681,25170.147
27,K3P+G4,12173.156,74,24494.312,24509.053,24843.519
28,K3P+I+G4,12154.612,75,24459.224,24474.383,24813.150
29,K3Pu+F,12613.356,76,25378.711,25394.296,25737.356
30,K3Pu+F+I,12300.252,77,24754.505,24770.521,25117.869
31,K3Pu+F+G4,12088.837,77,24331.674,24347.690,24695.038
32,K3Pu+F+I+G4,12071.997,78,24299.995,24316.449,24668.078
33,TPM2+F,12612.931,76,25377.862,25393.447,25736.507
34,TPM2+F+I,12300.277,77,24754.554,24770.570,25117.918
35,TPM2+F+G4,12084.428,77,24322.857,24338.873,24686.221
36,TPM2+F+I+G4,12068.577,78,24293.153,24309.607,24661.236
37,TPM2u+F,12612.931,76,25377.862,25393.447,25736.507
38,TPM2u+F+I,12300.277,77,24754.554,24770.570,25117.918
39,TPM2u+F+G4,12084.428,77,24322.856,24338.872,24686.220
40,TPM2u+F+I+G4,12068.578,78,24293.156,24309.610,24661.239
41,TPM3+F,12600.409,76,25352.818,25368.403,25711.463
42,TPM3+F+I,12298.698,77,24751.397,24767.413,25114.761
43,TPM3+F+G4,12088.523,77,24331.046,24347.062,24694.410
44,TPM3+F+I+G4,12071.957,78,24299.913,24316.367,24667.996
45,TPM3u+F,12600.409,76,25352.818,25368.403,25711.463
46,TPM3u+F+I,12298.698,77,24751.397,24767.413,25114.761
47,TPM3u+F+G4,12088.523,77,24331.046,24347.062,24694.410
48,TPM3u+F+I+G4,12071.951,78,24299.902,24316.356,24667.985
49,TIMe,12605.323,74,25358.646,25373.387,25707.853
50,TIMe+I,12336.360,75,24822.719,24837.879,25176.645
51,TIMe+G4,12172.489,75,24494.977,24510.137,24848.903
52,TIMe+I+G4,12154.386,76,24460.773,24476.358,24819.418
53,TIM+F,12609.383,77,25372.766,25388.782,25736.130
54,TIM+F+I,12300.212,78,24756.424,24772.878,25124.507
55,TIM+F+G4,12086.114,78,24328.229,24344.683,24696.312
56,TIM+F+I+G4,12070.876,79,24299.751,24316.649,24672.553
57,TIM2e,12603.193,74,25354.387,25369.128,25703.594
58,TIM2e+I,12333.187,75,24816.373,24831.533,25170.299
59,TIM2e+G4,12172.769,75,24495.539,24510.698,24849.465
60,TIM2e+I+G4,12154.138,76,24460.276,24475.860,24818.921
61,TIM2+F,12609.028,77,25372.056,25388.072,25735.420
62,TIM2+F+I,12300.234,78,24756.469,24772.923,25124.552
63,TIM2+F+G4,12081.398,78,24318.795,24335.249,24686.878
64,TIM2+F+I+G4,12067.299,79,24292.598,24309.497,24665.400
65,TIM3e,12558.943,74,25265.885,25280.626,25615.092
66,TIM3e+I,12320.346,75,24790.692,24805.851,25144.618
67,TIM3e+G4,12150.273,75,24450.547,24465.706,24804.473
68,TIM3e+I+G4,12135.044,76,24422.087,24437.672,24780.732
69,TIM3+F,12596.885,77,25347.770,25363.786,25711.134
70,TIM3+F+I,12298.651,78,24753.302,24769.756,25121.385
71,TIM3+F+G4,12085.864,78,24327.727,24344.181,24695.810
72,TIM3+F+I+G4,12070.835,79,24299.671,24316.569,24672.473
