No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,9252.629,51,18607.258,18615.772,18837.509
2,Dayhoff+I,9131.627,52,18367.255,18376.116,18602.020
3,Dayhoff+G4,9025.613,52,18155.227,18164.088,18389.992
4,Dayhoff+I+G4,9025.516,53,18157.033,18166.250,18396.312
5,Dayhoff+F,9225.405,70,18590.810,18607.267,18906.840
6,Dayhoff+F+I,9109.252,71,18360.505,18377.460,18681.049
7,Dayhoff+F+G4,8997.387,71,18136.774,18153.729,18457.319
8,Dayhoff+F+I+G4,8997.903,72,18139.805,18157.267,18464.865
9,mtMAM,10083.344,51,20268.688,20277.201,20498.938
10,mtMAM+I,9846.106,52,19796.212,19805.074,20030.977
11,mtMAM+G4,9595.761,52,19295.521,19304.383,19530.286
12,mtMAM+I+G4,9594.335,53,19294.669,19303.886,19533.949
13,mtMAM+F,9541.316,70,19222.631,19239.088,19538.661
14,mtMAM+F+I,9355.369,71,18852.738,18869.693,19173.282
15,mtMAM+F+G4,9189.436,71,18520.872,18537.828,18841.417
16,mtMAM+F+I+G4,9187.635,72,18519.270,18536.732,18844.329
17,JTT,9074.275,51,18250.551,18259.064,18480.801
18,JTT+I,8954.757,52,18013.515,18022.376,18248.280
19,JTT+G4,8872.154,52,17848.307,17857.169,18083.072
20,JTT+I+G4,8871.676,53,17849.352,17858.569,18088.632
21,JTT+F,9042.193,70,18224.386,18240.843,18540.416
22,JTT+F+I,8930.436,71,18002.873,18019.828,18323.418
23,JTT+F+G4,8841.958,71,17825.916,17842.871,18146.460
24,JTT+F+I+G4,8842.240,72,17828.481,17845.942,18153.540
25,WAG,9217.854,51,18537.708,18546.222,18767.959
26,WAG+I,9100.914,52,18305.827,18314.689,18540.592
27,WAG+G4,9006.848,52,18117.697,18126.559,18352.462
28,WAG+I+G4,9006.951,53,18119.902,18129.120,18359.182
29,WAG+F,9186.527,70,18513.053,18529.510,18829.083
30,WAG+F+I,9076.385,71,18294.771,18311.726,18615.315
31,WAG+F+G4,8972.520,71,18087.040,18103.995,18407.585
32,WAG+F+I+G4,8973.208,72,18090.416,18107.878,18415.475
33,cpREV,9383.002,51,18868.004,18876.518,19098.255
34,cpREV+I,9245.751,52,18595.501,18604.363,18830.266
35,cpREV+G4,9124.722,52,18353.444,18362.306,18588.209
36,cpREV+I+G4,9124.533,53,18355.067,18364.284,18594.347
37,cpREV+F,9340.517,70,18821.034,18837.491,19137.064
38,cpREV+F+I,9215.302,71,18572.603,18589.558,18893.148
39,cpREV+F+G4,9071.163,71,18284.327,18301.282,18604.871
40,cpREV+F+I+G4,9071.892,72,18287.783,18305.245,18612.842
41,mtREV,9781.882,51,19665.764,19674.278,19896.015
42,mtREV+I,9592.821,52,19289.642,19298.504,19524.407
43,mtREV+G4,9430.159,52,18964.319,18973.181,19199.084
44,mtREV+I+G4,9428.313,53,18962.626,18971.843,19201.906
45,mtREV+F,9344.197,70,18828.394,18844.851,19144.424
46,mtREV+F+I,9203.714,71,18549.429,18566.384,18869.973
47,mtREV+F+G4,9058.886,71,18259.772,18276.727,18580.316
48,mtREV+F+I+G4,9058.436,72,18260.871,18278.333,18585.931
49,rtREV,9366.090,51,18834.181,18842.694,19064.431
50,rtREV+I,9227.490,52,18558.980,18567.841,18793.745
51,rtREV+G4,9126.271,52,18356.543,18365.404,18591.308
52,rtREV+I+G4,9125.430,53,18356.860,18366.077,18596.140
53,rtREV+F,9258.324,70,18656.648,18673.105,18972.678
54,rtREV+F+I,9129.071,71,18400.142,18417.097,18720.686
55,rtREV+F+G4,9025.795,71,18193.590,18210.545,18514.135
56,rtREV+F+I+G4,9025.404,72,18194.809,18212.271,18519.868
57,mtART,10271.231,51,20644.461,20652.975,20874.712
58,mtART+I,9989.388,52,20082.776,20091.638,20317.542
59,mtART+G4,9714.241,52,19532.482,19541.344,19767.247
60,mtART+I+G4,9711.957,53,19529.914,19539.132,19769.194
61,mtART+F,9714.124,70,19568.249,19584.706,19884.279
62,mtART+F+I,9513.264,71,19168.528,19185.483,19489.072
63,mtART+F+G4,9315.646,71,18773.292,18790.247,19093.836
64,mtART+F+I+G4,9314.030,72,18772.060,18789.522,19097.120
65,mtZOA,9799.514,51,19701.027,19709.541,19931.278
66,mtZOA+I,9579.870,52,19263.740,19272.602,19498.505
67,mtZOA+G4,9397.544,52,18899.088,18907.950,19133.853
68,mtZOA+I+G4,9394.644,53,18895.288,18904.506,19134.568
69,mtZOA+F,9400.560,70,18941.119,18957.576,19257.149
70,mtZOA+F+I,9247.278,71,18636.556,18653.511,18957.100
71,mtZOA+F+G4,9111.258,71,18364.516,18381.471,18685.061
72,mtZOA+F+I+G4,9110.102,72,18364.204,18381.666,18689.263
73,VT,9189.199,51,18480.398,18488.912,18710.648
74,VT+I,9071.224,52,18246.449,18255.311,18481.214
75,VT+G4,8993.383,52,18090.767,18099.628,18325.532
76,VT+I+G4,8992.835,53,18091.670,18100.888,18330.950
77,VT+F,9138.085,70,18416.170,18432.627,18732.199
78,VT+F+I,9028.198,71,18198.396,18215.352,18518.941
79,VT+F+G4,8942.776,71,18027.553,18044.508,18348.097
80,VT+F+I+G4,8942.859,72,18029.717,18047.179,18354.777
81,LG,9287.006,51,18676.012,18684.526,18906.262
82,LG+I,9151.722,52,18407.444,18416.306,18642.209
83,LG+G4,9053.383,52,18210.767,18219.629,18445.532
84,LG+I+G4,9052.745,53,18211.489,18220.707,18450.769
85,LG+F,9191.416,70,18522.832,18539.289,18838.862
86,LG+F+I,9069.923,71,18281.847,18298.802,18602.391
87,LG+F+G4,8964.894,71,18071.789,18088.744,18392.333
88,LG+F+I+G4,8965.057,72,18074.114,18091.576,18399.174
89,DCMut,9252.722,51,18607.445,18615.958,18837.695
90,DCMut+I,9131.713,52,18367.427,18376.288,18602.192
91,DCMut+G4,9025.911,52,18155.822,18164.683,18390.587
92,DCMut+I+G4,9025.453,53,18156.906,18166.123,18396.185
93,DCMut+F,9225.316,70,18590.631,18607.088,18906.661
94,DCMut+F+I,9109.143,71,18360.287,18377.242,18680.831
95,DCMut+F+G4,8997.532,71,18137.063,18154.019,18457.608
96,DCMut+F+I+G4,8997.656,72,18139.312,18156.773,18464.371
97,PMB,9321.280,51,18744.560,18753.074,18974.810
98,PMB+I,9186.673,52,18477.347,18486.209,18712.112
99,PMB+G4,9108.347,52,18320.695,18329.557,18555.460
100,PMB+I+G4,9107.190,53,18320.381,18329.598,18559.661
101,PMB+F,9283.564,70,18707.127,18723.584,19023.157
102,PMB+F+I,9162.835,71,18467.671,18484.626,18788.215
103,PMB+F+G4,9074.951,71,18291.902,18308.857,18612.446
104,PMB+F+I+G4,9074.608,72,18293.216,18310.678,18618.275
105,HIVb,9394.414,51,18890.829,18899.342,19121.079
106,HIVb+I,9229.959,52,18563.918,18572.779,18798.683
107,HIVb+G4,9097.901,52,18299.801,18308.663,18534.566
108,HIVb+I+G4,9097.415,53,18300.831,18310.048,18540.111
109,HIVb+F,9300.859,70,18741.718,18758.175,19057.748
110,HIVb+F+I,9146.148,71,18434.296,18451.251,18754.841
111,HIVb+F+G4,9004.013,71,18150.026,18166.981,18470.571
112,HIVb+F+I+G4,9003.900,72,18151.800,18169.261,18476.859
113,HIVw,9750.146,51,19602.292,19610.806,19832.543
114,HIVw+I,9592.685,52,19289.369,19298.231,19524.134
115,HIVw+G4,9450.394,52,19004.789,19013.650,19239.554
116,HIVw+I+G4,9449.889,53,19005.777,19014.995,19245.057
117,HIVw+F,9560.169,70,19260.337,19276.794,19576.367
118,HIVw+F+I,9399.626,71,18941.253,18958.208,19261.797
119,HIVw+F+G4,9258.929,71,18659.859,18676.814,18980.403
120,HIVw+F+I+G4,9258.151,72,18660.303,18677.764,18985.362
121,JTTDCMut,9083.292,51,18268.584,18277.097,18498.834
122,JTTDCMut+I,8963.470,52,18030.940,18039.802,18265.705
123,JTTDCMut+G4,8880.218,52,17864.437,17873.299,18099.202
124,JTTDCMut+I+G4,8879.629,53,17865.259,17874.476,18104.538
125,JTTDCMut+F,9051.728,70,18243.457,18259.914,18559.486
126,JTTDCMut+F+I,8939.483,71,18020.966,18037.921,18341.511
127,JTTDCMut+F+G4,8850.217,71,17842.434,17859.389,18162.978
128,JTTDCMut+F+I+G4,8850.206,72,17844.412,17861.874,18169.472
129,FLU,9421.720,51,18945.440,18953.954,19175.691
130,FLU+I,9267.761,52,18639.523,18648.385,18874.288
131,FLU+G4,9129.965,52,18363.930,18372.791,18598.695
132,FLU+I+G4,9129.705,53,18365.410,18374.627,18604.690
133,FLU+F,9364.525,70,18869.049,18885.506,19185.079
134,FLU+F+I,9211.940,71,18565.881,18582.836,18886.425
135,FLU+F+G4,9057.726,71,18257.453,18274.408,18577.998
136,FLU+F+I+G4,9057.781,72,18259.562,18277.024,18584.621
137,Blosum62,9380.802,51,18863.605,18872.119,19093.855
138,Blosum62+I,9250.058,52,18604.117,18612.979,18838.882
139,Blosum62+G4,9167.460,52,18438.920,18447.782,18673.685
140,Blosum62+I+G4,9166.545,53,18439.089,18448.307,18678.369
