No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,21851.926,59,43821.853,43830.372,44104.601
2,Dayhoff+I,21676.364,60,43472.728,43481.547,43760.269
3,Dayhoff+G4,21334.063,60,42788.126,42796.946,43075.667
4,Dayhoff+I+G4,21328.336,61,42778.672,42787.796,43071.005
5,Dayhoff+F,22127.976,78,44411.951,44427.129,44785.754
6,Dayhoff+F+I,21936.845,79,44031.690,44047.276,44410.285
7,Dayhoff+F+G4,21554.920,79,43267.841,43283.426,43646.436
8,Dayhoff+F+I+G4,21549.392,80,43258.783,43274.783,43642.171
9,mtMAM,22626.553,59,45371.107,45379.626,45653.855
10,mtMAM+I,22458.113,60,45036.226,45045.046,45323.767
11,mtMAM+G4,21954.328,60,44028.656,44037.476,44316.197
12,mtMAM+I+G4,21947.871,61,44017.743,44026.867,44310.076
13,mtMAM+F,22164.228,78,44484.456,44499.633,44858.259
14,mtMAM+F+I,21994.124,79,44146.249,44161.835,44524.844
15,mtMAM+F+G4,21589.681,79,43337.363,43352.948,43715.958
16,mtMAM+F+I+G4,21585.309,80,43330.618,43346.618,43714.005
17,JTT,21147.286,59,42412.572,42421.092,42695.321
18,JTT+I,20989.685,60,42099.370,42108.190,42386.911
19,JTT+G4,20750.057,60,41620.114,41628.933,41907.655
20,JTT+I+G4,20743.920,61,41609.840,41618.964,41902.173
21,JTT+F,21348.481,78,42852.963,42868.140,43226.765
22,JTT+F+I,21180.469,79,42518.939,42534.525,42897.534
23,JTT+F+G4,20908.372,79,41974.744,41990.330,42353.339
24,JTT+F+I+G4,20902.224,80,41964.448,41980.448,42347.835
25,WAG,21726.524,59,43571.048,43579.568,43853.796
26,WAG+I,21551.372,60,43222.745,43231.564,43510.286
27,WAG+G4,21234.225,60,42588.451,42597.270,42875.991
28,WAG+I+G4,21230.277,61,42582.555,42591.679,42874.888
29,WAG+F,22101.273,78,44358.546,44373.723,44732.349
30,WAG+F+I,21908.914,79,43975.827,43991.413,44354.422
31,WAG+F+G4,21529.808,79,43217.616,43233.202,43596.211
32,WAG+F+I+G4,21526.341,80,43212.681,43228.681,43596.069
33,cpREV,21879.345,59,43876.691,43885.210,44159.439
34,cpREV+I,21701.181,60,43522.361,43531.180,43809.902
35,cpREV+G4,21278.859,60,42677.718,42686.538,42965.259
36,cpREV+I+G4,21277.573,61,42677.147,42686.271,42969.480
37,cpREV+F,22438.416,78,45032.833,45048.010,45406.636
38,cpREV+F+I,22228.389,79,44614.778,44630.364,44993.373
39,cpREV+F+G4,21678.505,79,43515.009,43530.595,43893.604
40,cpREV+F+I+G4,21677.308,80,43514.616,43530.616,43898.004
41,mtREV,22328.426,59,44774.853,44783.373,45057.601
42,mtREV+I,22172.634,60,44465.268,44474.087,44752.809
43,mtREV+G4,21845.348,60,43810.696,43819.515,44098.237
44,mtREV+I+G4,21839.625,61,43801.250,43810.374,44093.583
45,mtREV+F,22192.013,78,44540.026,44555.203,44913.829
46,mtREV+F+I,22020.280,79,44198.559,44214.145,44577.154
47,mtREV+F+G4,21617.731,79,43393.462,43409.048,43772.057
48,mtREV+F+I+G4,21614.902,80,43389.805,43405.805,43773.192
49,rtREV,22131.380,59,44380.761,44389.281,44663.509
50,rtREV+I,21959.869,60,44039.738,44048.558,44327.279
51,rtREV+G4,21640.671,60,43401.342,43410.161,43688.883
52,rtREV+I+G4,21636.467,61,43394.934,43404.058,43687.267
53,rtREV+F,22316.220,78,44788.440,44803.618,45162.243
54,rtREV+F+I,22126.551,79,44411.101,44426.687,44789.697
55,rtREV+F+G4,21779.910,79,43717.821,43733.406,44096.416
56,rtREV+F+I+G4,21775.186,80,43710.373,43726.373,44093.760
57,mtART,23287.888,59,46693.776,46702.296,46976.525
58,mtART+I,23075.070,60,46270.140,46278.959,46557.680
59,mtART+G4,22548.154,60,45216.308,45225.127,45503.848
60,mtART+I+G4,22542.247,61,45206.493,45215.617,45498.826
61,mtART+F,22787.578,78,45731.157,45746.334,46104.960
62,mtART+F+I,22589.621,79,45337.243,45352.828,45715.838
63,mtART+F+G4,22129.918,79,44417.835,44433.421,44796.431
64,mtART+F+I+G4,22125.977,80,44411.954,44427.954,44795.342
65,mtZOA,22612.602,59,45343.204,45351.723,45625.952
66,mtZOA+I,22435.124,60,44990.248,44999.067,45277.789
67,mtZOA+G4,22035.014,60,44190.028,44198.847,44477.569
68,mtZOA+I+G4,22027.913,61,44177.826,44186.950,44470.159
69,mtZOA+F,22359.239,78,44874.478,44889.655,45248.281
70,mtZOA+F+I,22172.846,79,44503.693,44519.278,44882.288
71,mtZOA+F+G4,21771.347,79,43700.694,43716.280,44079.290
72,mtZOA+F+I+G4,21767.377,80,43694.754,43710.754,44078.141
73,VT,21636.159,59,43390.317,43398.837,43673.066
74,VT+I,21474.053,60,43068.105,43076.925,43355.646
75,VT+G4,21222.168,60,42564.337,42573.156,42851.877
76,VT+I+G4,21217.325,61,42556.651,42565.775,42848.984
77,VT+F,21922.519,78,44001.038,44016.215,44374.841
78,VT+F+I,21750.038,79,43658.076,43673.662,44036.671
79,VT+F+G4,21461.823,79,43081.646,43097.232,43460.241
80,VT+F+I+G4,21457.292,80,43074.584,43090.584,43457.972
81,LG,21792.180,59,43702.360,43710.879,43985.108
82,LG+I,21617.289,60,43354.578,43363.397,43642.119
83,LG+G4,21322.568,60,42765.136,42773.955,43052.676
84,LG+I+G4,21317.615,61,42757.231,42766.355,43049.564
85,LG+F,22059.466,78,44274.931,44290.108,44648.734
86,LG+F+I,21871.838,79,43901.676,43917.261,44280.271
87,LG+F+G4,21538.228,79,43234.455,43250.041,43613.051
88,LG+F+I+G4,21533.506,80,43227.011,43243.011,43610.399
89,DCMut,21851.588,59,43821.176,43829.696,44103.924
90,DCMut+I,21676.252,60,43472.504,43481.323,43760.045
91,DCMut+G4,21335.650,60,42791.299,42800.119,43078.840
92,DCMut+I+G4,21329.859,61,42781.718,42790.842,43074.051
93,DCMut+F,22126.949,78,44409.899,44425.076,44783.702
94,DCMut+F+I,21936.078,79,44030.155,44045.741,44408.750
95,DCMut+F+G4,21555.967,79,43269.935,43285.520,43648.530
96,DCMut+F+I+G4,21550.411,80,43260.822,43276.822,43644.210
97,PMB,22093.166,59,44304.331,44312.851,44587.080
98,PMB+I,21921.146,60,43962.293,43971.112,44249.833
99,PMB+G4,21667.124,60,43454.248,43463.068,43741.789
100,PMB+I+G4,21661.718,61,43445.437,43454.561,43737.770
101,PMB+F,22393.128,78,44942.255,44957.433,45316.058
102,PMB+F+I,22207.151,79,44572.301,44587.887,44950.896
103,PMB+F+G4,21901.322,79,43960.645,43976.230,44339.240
104,PMB+F+I+G4,21896.640,80,43953.279,43969.279,44336.667
105,HIVb,21179.701,59,42477.402,42485.922,42760.150
106,HIVb+I,21017.925,60,42155.850,42164.669,42443.390
107,HIVb+G4,20719.048,60,41558.095,41566.914,41845.636
108,HIVb+I+G4,20712.341,61,41546.682,41555.806,41839.015
109,HIVb+F,21312.659,78,42781.318,42796.495,43155.121
110,HIVb+F+I,21136.747,79,42431.494,42447.079,42810.089
111,HIVb+F+G4,20819.251,79,41796.502,41812.088,42175.098
112,HIVb+F+I+G4,20810.109,80,41780.219,41796.219,42163.606
113,HIVw,21754.792,59,43627.584,43636.104,43910.333
114,HIVw+I,21555.251,60,43230.502,43239.321,43518.043
115,HIVw+G4,21076.097,60,42272.194,42281.013,42559.735
116,HIVw+I+G4,21073.521,61,42269.042,42278.166,42561.375
117,HIVw+F,21757.824,78,43671.647,43686.824,44045.450
118,HIVw+F+I,21541.361,79,43240.722,43256.307,43619.317
119,HIVw+F+G4,21075.938,79,42309.876,42325.461,42688.471
120,HIVw+F+I+G4,21071.358,80,42302.716,42318.716,42686.103
121,JTTDCMut,21162.704,59,42443.409,42451.928,42726.157
122,JTTDCMut+I,21004.008,60,42128.016,42136.835,42415.557
123,JTTDCMut+G4,20761.685,60,41643.370,41652.189,41930.911
124,JTTDCMut+I+G4,20755.560,61,41633.119,41642.243,41925.452
125,JTTDCMut+F,21371.507,78,42899.014,42914.191,43272.817
126,JTTDCMut+F+I,21202.059,79,42562.118,42577.703,42940.713
127,JTTDCMut+F+G4,20926.258,79,42010.516,42026.101,42389.111
128,JTTDCMut+F+I+G4,20920.148,80,42000.296,42016.296,42383.684
129,FLU,21501.978,59,43121.956,43130.476,43404.705
130,FLU+I,21323.387,60,42766.773,42775.593,43054.314
131,FLU+G4,20953.699,60,42027.399,42036.218,42314.939
132,FLU+I+G4,20949.707,61,42021.413,42030.538,42313.746
133,FLU+F,21757.753,78,43671.506,43686.683,44045.309
134,FLU+F+I,21560.551,79,43279.102,43294.688,43657.697
135,FLU+F+G4,21178.253,79,42514.507,42530.093,42893.102
136,FLU+F+I+G4,21172.016,80,42504.032,42520.032,42887.420
137,Blosum62,22169.050,59,44456.101,44464.621,44738.849
138,Blosum62+I,21995.783,60,44111.566,44120.385,44399.106
139,Blosum62+G4,21708.790,60,43537.581,43546.400,43825.122
140,Blosum62+I+G4,21704.660,61,43531.319,43540.444,43823.652
141,Blosum62+F,22510.354,78,45176.708,45191.885,45550.511
142,Blosum62+F+I,22321.630,79,44801.261,44816.846,45179.856
143,Blosum62+F+G4,21974.159,79,44106.318,44121.904,44484.913
144,Blosum62+F+I+G4,21970.459,80,44100.919,44116.919,44484.307
145,mtMet,22024.900,59,44167.801,44176.321,44450.549
146,mtMet+I,21861.451,60,43842.903,43851.722,44130.444
147,mtMet+G4,21571.647,60,43263.295,43272.114,43550.835
148,mtMet+I+G4,21562.423,61,43246.846,43255.970,43539.179
149,mtMet+F,21642.774,78,43441.548,43456.725,43815.350
150,mtMet+F+I,21474.680,79,43107.360,43122.946,43485.955
151,mtMet+F+G4,21166.778,79,42491.556,42507.141,42870.151
152,mtMet+F+I+G4,21161.174,80,42482.348,42498.348,42865.735
153,mtVer,21974.904,59,44067.808,44076.328,44350.556
154,mtVer+I,21826.678,60,43773.357,43782.176,44060.898
155,mtVer+G4,21495.072,60,43110.145,43118.964,43397.686
156,mtVer+I+G4,21487.068,61,43096.136,43105.260,43388.469
157,mtVer+F,21686.684,78,43529.368,43544.545,43903.171
158,mtVer+F+I,21514.649,79,43187.298,43202.883,43565.893
159,mtVer+F+G4,21157.388,79,42472.777,42488.363,42851.372
160,mtVer+F+I+G4,21152.140,80,42464.279,42480.279,42847.667
161,mtInv,22416.525,59,44951.050,44959.570,45233.798
162,mtInv+I,22241.234,60,44602.468,44611.287,44890.009
163,mtInv+G4,21972.026,60,44064.052,44072.872,44351.593
164,mtInv+I+G4,21962.557,61,44047.113,44056.238,44339.446
165,mtInv+F,21879.315,78,43914.629,43929.806,44288.432
166,mtInv+F+I,21705.092,79,43568.184,43583.770,43946.780
167,mtInv+F+G4,21381.539,79,42921.079,42936.665,43299.674
168,mtInv+F+I+G4,21376.528,80,42913.057,42929.057,43296.444
