No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,8718.315,41,17518.629,17522.547,17716.473
2,JC+I,8680.005,42,17444.010,17448.124,17646.680
3,JC+G4,8655.417,42,17394.835,17398.949,17597.504
4,JC+I+G4,8652.600,43,17391.199,17395.514,17598.694
5,F81+F,8695.189,44,17478.377,17482.898,17690.698
6,F81+F+I,8655.368,45,17400.735,17405.466,17617.881
7,F81+F+G4,8632.377,45,17354.754,17359.486,17571.900
8,F81+F+I+G4,8628.982,46,17349.965,17354.912,17571.936
9,K2P,8554.532,42,17193.065,17197.179,17395.734
10,K2P+I,8513.387,43,17112.775,17117.089,17320.269
11,K2P+G4,8483.682,43,17053.363,17057.678,17260.858
12,K2P+I+G4,8480.983,44,17049.965,17054.486,17262.286
13,HKY+F,8535.194,45,17160.389,17165.120,17377.534
14,HKY+F+I,8492.158,46,17076.317,17081.264,17298.288
15,HKY+F+G4,8463.568,46,17019.137,17024.084,17241.108
16,HKY+F+I+G4,8460.337,47,17014.675,17019.843,17241.471
17,TNe,8554.297,43,17194.595,17198.910,17402.090
18,TNe+I,8513.269,44,17114.539,17119.059,17326.859
19,TNe+G4,8482.745,44,17053.490,17058.010,17265.810
20,TNe+I+G4,8480.222,45,17050.444,17055.176,17267.590
21,TN+F,8533.678,46,17159.356,17164.303,17381.327
22,TN+F+I,8490.012,47,17074.024,17079.193,17300.821
23,TN+F+G4,8462.658,47,17019.316,17024.485,17246.113
24,TN+F+I+G4,8459.141,48,17014.281,17019.676,17245.903
25,K3P,8554.502,43,17195.003,17199.318,17402.498
26,K3P+I,8513.360,44,17114.719,17119.240,17327.040
27,K3P+G4,8483.671,44,17055.341,17059.862,17267.661
28,K3P+I+G4,8480.944,45,17051.889,17056.620,17269.034
29,K3Pu+F,8535.181,46,17162.363,17167.310,17384.334
30,K3Pu+F+I,8492.148,47,17078.296,17083.464,17305.092
31,K3Pu+F+G4,8463.567,47,17021.134,17026.303,17247.931
32,K3Pu+F+I+G4,8460.328,48,17016.656,17022.050,17248.278
33,TPM2+F,8534.189,46,17160.379,17165.326,17382.350
34,TPM2+F+I,8491.496,47,17076.991,17082.160,17303.788
35,TPM2+F+G4,8462.983,47,17019.966,17025.135,17246.763
36,TPM2+F+I+G4,8459.754,48,17015.508,17020.903,17247.130
37,TPM2u+F,8534.190,46,17160.380,17165.328,17382.351
38,TPM2u+F+I,8491.496,47,17076.991,17082.160,17303.788
39,TPM2u+F+G4,8462.983,47,17019.966,17025.135,17246.763
40,TPM2u+F+I+G4,8459.754,48,17015.508,17020.903,17247.130
41,TPM3+F,8530.071,46,17152.142,17157.089,17374.113
42,TPM3+F+I,8488.987,47,17071.974,17077.142,17298.771
43,TPM3+F+G4,8459.092,47,17012.183,17017.352,17238.980
44,TPM3+F+I+G4,8456.438,48,17008.876,17014.271,17240.498
45,TPM3u+F,8530.071,46,17152.142,17157.090,17374.114
46,TPM3u+F+I,8488.987,47,17071.974,17077.142,17298.770
47,TPM3u+F+G4,8459.092,47,17012.183,17017.352,17238.980
48,TPM3u+F+I+G4,8456.435,48,17008.869,17014.264,17240.492
49,TIMe,8554.266,44,17196.533,17201.053,17408.853
50,TIMe+I,8513.242,45,17116.484,17121.215,17333.629
51,TIMe+G4,8482.736,45,17055.473,17060.204,17272.619
52,TIMe+I+G4,8480.187,46,17052.373,17057.321,17274.344
53,TIM+F,8533.665,47,17161.329,17166.498,17388.126
54,TIM+F+I,8490.003,48,17076.006,17081.401,17307.628
55,TIM+F+G4,8462.657,48,17021.314,17026.708,17252.936
56,TIM+F+I+G4,8459.148,49,17016.296,17021.922,17252.744
57,TIM2e,8553.865,44,17195.729,17200.250,17408.049
58,TIM2e+I,8513.066,45,17116.133,17120.864,17333.279
59,TIM2e+G4,8482.661,45,17055.323,17060.054,17272.468
60,TIM2e+I+G4,8480.116,46,17052.231,17057.179,17274.202
61,TIM2+F,8532.670,47,17159.340,17164.509,17386.137
62,TIM2+F+I,8489.332,48,17074.665,17080.059,17306.287
63,TIM2+F+G4,8462.071,48,17020.142,17025.537,17251.764
64,TIM2+F+I+G4,8458.567,49,17015.134,17020.760,17251.582
65,TIM3e,8541.953,44,17171.905,17176.426,17384.226
66,TIM3e+I,8503.578,45,17097.156,17101.887,17314.302
67,TIM3e+G4,8469.750,45,17029.501,17034.232,17246.647
68,TIM3e+I+G4,8468.037,46,17028.073,17033.020,17250.044
69,TIM3+F,8528.459,47,17150.919,17156.087,17377.715
70,TIM3+F+I,8486.800,48,17069.600,17074.994,17301.222
71,TIM3+F+G4,8458.186,48,17012.372,17017.767,17243.994
72,TIM3+F+I+G4,8455.299,49,17008.597,17014.223,17245.045
73,TVMe,8541.701,45,17173.402,17178.133,17390.548
74,TVMe+I,8503.467,46,17098.935,17103.882,17320.906
75,TVMe+G4,8470.471,46,17032.942,17037.889,17254.913
76,TVMe+I+G4,8468.633,47,17031.266,17036.435,17258.063
77,TVM+F,8529.031,48,17154.061,17159.456,17385.684
78,TVM+F+I,8488.289,49,17074.578,17080.204,17311.026
79,TVM+F+G4,8458.503,49,17015.005,17020.631,17251.453
80,TVM+F+I+G4,8455.851,50,17011.703,17017.565,17252.976
81,SYM,8541.493,46,17174.986,17179.933,17396.957
82,SYM+I,8503.348,47,17100.697,17105.865,17327.493
83,SYM+G4,8469.667,47,17033.333,17038.502,17260.130
84,SYM+I+G4,8467.938,48,17031.875,17037.270,17263.497
85,GTR+F,8527.416,49,17152.831,17158.457,17389.279
86,GTR+F+I,8486.087,50,17072.174,17078.036,17313.447
87,GTR+F+G4,8457.596,50,17015.191,17021.053,17256.464
88,GTR+F+I+G4,8454.724,51,17011.447,17017.551,17257.545
