name,datatype,AIC,AICc,BIC
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF07596,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
