name,datatype,AIC,AICc,BIC
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,SYM+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,SYM+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,SYM+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TIM3e+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TIM3e+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,SYM+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TIM3e+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,SYM+I+G4,TVMe+I+G4
EMGT00050000009366.Drosophila.001,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
